"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,120.9,1.71,0.4393,0.3432,3701,7527,442,52,0.0083,0.0097,0.0069,-22.43,0.8,15.7,318,0,0,426,336.7,744,0.2096,0.2181,6216.4,1.11,1.2,14.59,8.36,1.17,0.205,0.07,235.13,6268.4,0.3858,1.44,25.69,NA,0.1931,0.983,0.2641,5583,4334.4,0.4462,0.3085,276,0.0517,680,0.1275,0,1.17,0.77,0.0799,0.81,101.57,0.3017,5335,0.0603,0.0746,602,36.99,1934,1383391,5159,166,26.11,5159,1.3,1.11
"2",2010-12-31,123.9,2.7,0.7975,0.30948324815446,3648,7158,314,52,0.010291323622546,0.010406243746248,0.007264599050014,29.3216,0.39184952978056,17.174874371859,320,0,0,364,364,684,0,0,5000.8,0.95599311795068,0.9335075602016,13.738461538462,7.3111111111111,1.0007604562738,0.235,0.065,340.6784,5052.8,0.38474434199497,2.77,10.368231046931,0.0726,0.35184863738934,0.9402,0.30427493713328,5231,3417.8,0.4783779039148,0.3235829639012,199,0.039823894336602,407,0.081448869321593,0,0.93689692982456,0.73084571795146,0.072843706223734,0.68397038222934,23.3216,0.064070310318059,4997,0.069585165360352,0.054550438596491,592,28.72,1635,1544814,5357,241,14.181742738589,5357,1.25,0.95642627295098
"3",2009-12-31,127.8,2.16,0.8075,0.43791110225234,2820,7167,243,564,0.092072613295024,0.11742660836977,0.078694014231896,14.3652,0.38699690402477,26.908219178082,325,0,0,291,240.884,616,0.17222,0.18888888888889,5561.6,1.2489557601617,1.1143257864156,19.112027491409,9.0285714285714,1.1579429523215,0.205,0.05,308.5188,6125.6,0.39151667364309,1.91,16.30890052356,-0.1833,0.24699599465955,0.8856,0.31993860750663,4453,3928.6,0.55923229649239,0.35865874363328,146,0.030397668124089,367,0.076410576722881,0,1.3931205673759,1.3125960574674,0.060587133041849,0.81794711638559,-67.6348,-0.28077754102244,4803,0.054094763081069,0.05177304964539,583,31.15,2197,1762177,4991,172,22.840697674419,4991,1.25,1.2209687063982
"4",2008-12-31,127,2.39,0.7913,0.44799030498889,2733,7217,434,267,0.04763858904134,0.045664443304259,0.036995981709852,-58.5274,0.25274864147605,22.578,331,0,0,310,242.1875,641,0.21875,NA,5337.7,1.139560204953,1.0822587185726,17.218387096774,8.3271450858034,0.91289550196682,NA,NA,197.7149,5604.7,0.39060551475682,1.26,20.349206349206,0.2094,0.68130489335006,0.7636,0.32063184148538,4684,3386.7,0.65491481383057,0.39573929023855,150,0.025654181631606,374,0.063964426201471,0,1.2391877058178,NA,0.053018642038652,0.5792201128784,44.4726,0.18362859365431,5847,0.051705273270709,0.054884742041712,686,25.64,2218,1393301,4932,161,21.035403726708,4932,1.25,1.1320339325389
"5",2007-12-31,130.8,NA,NA,0.33951639615767,3988,7872,247,168,0.040262665963668,0.033748493370832,0.021341463414634,-87.7039,NA,12.485882352941,343,0,0,362,269.1796,705,0.25641,NA,4004.6,0.68221465076661,0.68337883959044,11.062430939227,5.6802836879433,0.80445962233829,NA,NA,452.8835,4172.6,0.35213414634146,1.01,17.128712871287,NA,0.47967900595392,0.7572,0.30284552845529,5870,2122.6,0.9657966644681,0.49130038824714,170,0.034150261149056,495,0.099437525110486,0,0.53224674022066,NA,0.072719967858578,0.42639614302933,-183.7039,-0.68245851764628,4978,0.045856827938671,0.042627883650953,626,17.3,2050,742639,5860,185,11.473513513514,5860,1.1,0.69105664127194
"6",2006-12-31,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,2617.3,NA,0.51982125124131,NA,NA,NA,NA,NA,NA,2617.3,NA,0.92,21,NA,0.29738275074653,0.748,NA,0,2617.3,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.32,0,569474,5035,NA,NA,5035,NA,NA
"7",2005-12-31,55.3,NA,NA,NA,-8147,8735,288,1559,0.32049832452768,0.24656017713111,0.17847738981111,0,NA,7.7807511737089,231,0,0,535,535,766,0,NA,3305.3,NA,0.52274236912858,6.1781308411215,4.3150130548303,0.52274236912858,NA,NA,478,4864.3,0.23033772180882,NA,NA,0.1142,0.10879025239339,NA,0.024613623354322,-6499,1657.3,1.9350751221867,0.65929321793475,213,0.033686541198798,-621,-0.098212873635932,0,NA,NA,0.084611734935948,0.26210659497074,57,0.10654205607477,6323,NA,NA,623,29.9,3207,189300,6323,213,7.7807511737089,6323,NA,NA
