"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,31.5,1.87,0.6298,0.2308,285.6,2744.8,0,80.6,0.158,0.0294,NA,0.74,15.11,0,0,0,93,90.83,93,0.0254,0.0277,429.6,1.48,4.61,4.61,0.081,90.83,510.2,0,2.89,4.7,NA,NA,0.3178,0.556,5e-04,290.7,424.5,0.2019,0.168,28.1,0,0,1.49,1.87,0,0,NA,0.3125,0.0984,24,13.59,85.7,166482,NA,81.9,5.18,NA,1.2,1.37
"2",2009-12-31,51,1.3,0.7077,0.61227661227661,149.7,3162.7,0,55.3,0.18803128187691,0.017485060233345,NA,0.38858273279638,NA,0,0,0,106.9,106.9,106.9,0,NA,238.8,0.72188633615478,2.2338634237605,2.2338634237605,NA,106.9,294.1,0,NA,NA,NA,NA,0.6640625,0.178,0.0010750308280899,330.8,57.7,4.0970537261698,0.80380822849371,-122.3,0,NA,0.38543754175017,NA,0,0,NA,0.32315598548972,-0.81696726786907,76.2,1.15,236.4,1052666,NA,-129.3,NA,NA,1.1,0.76171976171976
"3",2008-12-31,45.9,NA,NA,0.65660377358491,263.9,3875.8,0,85.2,0.15031757233592,0.021982558439548,NA,NA,NA,0,0,0,143.8,143.8,143.8,0,NA,481.6,0.704814869018,3.3490959666203,3.3490959666203,NA,NA,566.8,0,NA,NA,NA,NA,0.6,0.2156,0.0012642551215233,683.3,62.2,8.112540192926,0.89026111503176,-102.1,0,NA,0.23569533914362,NA,NA,NA,NA,0.21044929020928,-0.38688897309587,84.4,1.2,504.6,334714,NA,-78.2,NA,NA,1.15,0.73754066363045
"4",2007-12-31,45.9,NA,NA,0.58098353259644,371.5,3983.7,0,105.9,0.17608912537413,0.02658332705776,NA,NA,13.484375,0,0,0,166.8,83.4,166.8,0.6,NA,495.5,0.63468681952094,2.970623501199,2.970623501199,0.169,NA,601.4,0,0.29,7.1034482758621,0.08,NA,0.71229293809939,0.4648,0.028616612696739,780.7,86.3,5.9687137891078,0.85650149650815,6.4,0,0,0.23230148048452,0.79789201183432,NA,NA,NA,0.10682720635327,0.017227456258412,108.1,2.06,515.1,274173,NA,-61.6,NA,NA,1.1,0.67832167832168
"5",2006-12-31,49.1,NA,NA,0.33961496746204,487.1,3725.2,0,97.5,0.1473700120919,0.026173091377644,NA,NA,6.2667682926829,0,0.028664558501581,11.784,162.2,100.2315,162.2,0.38205,NA,564.1,0.88126855178878,3.4778051787916,3.4778051787916,0.0815,NA,661.6,0,1.09,6.8256880733945,0.13,NA,0.46848273677542,0.5852,0.057446580049393,640.1,411.1,0.60934079299441,0.37862756952842,65.6,0,0.17963414634146,0.84397454321495,0.76892862486907,NA,NA,NA,0.15658723636932,0.13467460480394,93,7.44,250.5,572661,NA,56.8,7.237676056338,NA,0.95,0.89696312364425
"6",2005-12-31,48.7,NA,NA,0.22779084494301,426.8,3414.3,0,103.5,0.084166869968285,0.030313680695897,NA,NA,18.965635738832,0,0.010588874796159,11.688,140.6,86.6293,140.6,0.38386,NA,1126.2,2.5071237756011,8.0099573257468,8.0099573257468,0.12,NA,1229.7,0,1.32,17.068181818182,NA,NA,0.13874147081122,0.5608,0.063761239492722,449.2,1103.8,0.11406051820982,0.10238269496625,58.2,0,0.20082474226804,2.5862230552952,1.5804696449026,NA,NA,NA,0.19285236865539,0.13636363636364,54.2,22.53,125.9,265782,NA,63.2,17.465189873418,NA,0.85,2.2248959652614
"7",2004-12-31,49.3,0,0,0.27501812907904,NA,3104.2,0,55.2,0.053015751056473,0.01778235938406,0,NA,24.237057220708,0,0.011198208286674,9.86,NA,NA,NA,0.385,NA,986,1.986301369863,NA,NA,NA,NA,1041.2,0,1.17,15.264957264957,NA,0,0.1847983753989,0.515,0.071226080793763,496.4,889.5,0.17054525014053,0.14569727237802,36.7,0,0.26866485013624,2.2243060765191,NA,0,NA,NA,NA,0.091772943235809,32.6,17.86,151.7,131077,NA,55,16.172727272727,0,0.75,1.8875997099347
"8",2003-12-31,14.2,0,0,0.56324358171572,NA,1785.8,0,62.6,0.058873318912819,NA,0,NA,46.010416666667,0,0.011050944855785,5.68,NA,NA,NA,0.39272,NA,1000.7,3.8968068535826,NA,NA,0.15,NA,1063.3,0,1.71,21.167251461988,NA,0,0.33032459642423,0.4432,0.0011199462425804,256.8,883.4,0.20364500792393,0.16919025674786,19.2,0,0.29583333333333,6.3326164874552,3.0673611111111,0,NA,NA,NA,0.13763440860215,20.8,36.196,179.9,251479,NA,30.1,29.348837209302,0,0.7,3.3290544771447
"9",2002-12-31,13.9,0,0,0.21698113207547,NA,1456.3,0,67.8,0.21240601503759,NA,0,0,16.747058823529,0,0.01952932911837,5.56,51.2,33.4817,51.2,0.34606,NA,251.4,NA,4.91015625,4.91015625,NA,33.4817,319.2,0,1.36,14.742647058824,NA,0,0.1812987012987,0.304,0.0015106777449701,91.2,284.7,0.12118018967334,0.10808270676692,17,0,0.32705882352941,2.2867469879518,NA,0,0,0,0.36712421052632,0.13654618473896,21.3,20.05,34.5,13251,0,18.9,15.063492063492,0,0.65,2.7565789473684
