"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,125.1,1.55,0.3735,0.5924,2223.5,6899.5,184.1,1384.7,0.0962,0.2628,0.2007,9.42,0.8,15.91,398,0.0448,500.4,1173,920.44,1571,0.2151,0.2151,13007.1,3.2,2.5,11.09,8.28,2.47,0.225,0.125,1124.92,14391.8,0.7052,6.01,18.72,0.365,0.2109,0.209,0.6891,0.0052,4070,11160.6,0.2895,0.2245,701.3,0.1331,-816.7,-0.155,0.79,5.02,0.71,0.2225,2.12,-204.48,-0.2222,5269.8,0.2262,0.3154,389.1,112.49,3231.2,1138326,5209,633.4,17.62,5209,1.8,2.64
"2",2010-12-31,124.6,2.63,0.7712,0.57852059063064,2380.6,6674.5,283.8,1258.5,0.075433359706538,0.30073840418668,0.18855344969661,-136.2421,0.59971473029046,52,405.6,0.0139,186.4824,678.7,636.6953,1084.3,0.06189,0.41602535083748,15425.1,3.5139303369251,2.9874498867004,22.727420067777,14.225860001845,3.6860706860707,0.345,0.13,894.7374,16683.6,0.73732863884935,5.82,18.984536082474,0.3596,0.26233405259116,0.366,0.6361,0.0060229230653982,4389.7,13416,0.24355992844365,0.19585700927857,258,0.061653165101441,-582.6,-0.13922144956628,0.7228,5.6355540620012,1.5072463768116,0.16218605873778,3.2059645852749,-258.0421,-0.40528354453496,4184.7,0.14504299997722,0.10837603965387,400.8,110.49,3267.6,2513955,5163.3,624.2,21.493111182313,5163.3,1.85,2.953790588152
"3",2009-12-31,123.3,2.58,0.8268,0.5303662976447,3160.4,7581.8,540.9,1991.8,0.1210136518564,0.6539926451274,0.26270806404811,-100.104,0.57450411223996,462.01433691756,410.5,0.0096,123.7459,279,179.7714,689.5,0.35565819861432,0.35565819861432,14467.5,3.0536969415539,3.8512218495448,51.854838709677,20.982596084119,4.7502955082742,0.15,0.1,149.4754,16459.3,0.66766467065868,1.98,52.444444444444,-0.0738,0.33743099425189,0.39,0.6109,0.0058956975916009,4737.7,12890.2,0.27688476517044,0.21684397270844,27.9,0.009160756501182,-428.8,-0.14079327554505,4.4353376344086,4.0786609289963,30.800955794504,0.09160756501182,4.2324008405569,30.296,0.16852506790605,3045.6,0.037944859865885,0.0088279964561448,366.8,103.84,3569.1,2654645,3756.6,150.9,85.422133863486,3756.6,1.9,2.4458429303812
"4",2008-12-31,112,2.93,0.8468,0.72942435775452,1592.5,6742.6,1333.2,1133.9,0.09709627422269,0.37957352793492,0.16816954883873,20.3027,0.36844591402929,27.100917431193,262.8,0.01,73.85,516.7,516.7,779.5,0,NA,10544.2,2.2190373971421,3.6988108183955,20.406812463712,13.526876202694,3.5296756268202,0.155,0.105,-574.0027,11678.1,0.75720048645923,0.7,83.185714285714,0.135,0.67561521252796,NA,0.622,0.0072672262925281,4751.7,7385,0.58132701421801,0.36761973266199,272.5,0.091219495865832,-444,-0.14862919693369,0.27100917431193,4.6373626373626,1.7484462858834,0.17296555417936,2.4721320255749,1090.7027,2.1109013901706,2987.3,0.10874002988404,0.17111459968603,319.3,58.23,4293.1,3788980,2850.7,29,254.65517241379,2850.7,1.95,1.9841817316841
"5",2007-12-31,114.4,2.15,0.5146,0.64480017502917,1948.2,6299.3,1007.4,1275.1,0.1572295247725,0.47445581395349,0.20241931643198,40.613,0.55965798678585,13.845594913715,219.9,0,0,692.8,580.3655,912.7,0.16229,NA,6834.7,1.6235598736252,2.2158928803009,9.8653290993072,7.488440889668,2.5431441860465,0.36,0.215,-247.7475,8109.8,0.62546632165479,2.31,18.294372294372,0.6717,0.6327946083884,NA,0.5899,0.0095407426221961,4209.7,4573.2,0.7733315840112,0.43608966928901,330.3,0.12290232558139,-275,-0.10232558139535,0,2.3473975977826,0.3845998587143,0.25778604651163,1.7016558139535,828.113,1.4268819224754,2687.5,0.13786385918236,0.16954111487527,310.8,42.26,3536.6,1101117,3084.4,319.1,14.331557505484,3084.4,1.8,1.4785953908985
"6",2006-12-31,101.9,3.34,0.4625,0.59188532314865,1645.6,4660.2,643.4,789.4,0.052654046770988,0.55114152063115,0.16939187159349,160.0808,0.39783783783784,285.84126984127,175.5,0,0,98.6,98.6,274.1,0,NA,14202.8,4.3797952386826,5.4904901809185,144.04462474645,51.816125501642,9.916079033722,0.3647,NA,-529.3808,14992.2,0.67756748637398,2.86,36.783216783217,0.9341,0.34627584361983,NA,0.5574,0.015321230848461,3242.8,12605.6,0.18932855238941,0.15918944517816,44.1,0.0307896390421,-198.6,-0.13865810235286,0,7.6601847350511,7.8377096199964,0.06884032674719,8.8009495217482,627.9808,6.3689734195373,1432.3,0.030405822129024,0.026798736023335,315.4,105.2,2386.6,3065654,2586.8,137.3,91.810633648944,2586.8,1.15,3.7181191409156
"7",2005-12-31,99.3,2.66,0.4341,0.57404883898397,1562.9,3945.3,877.1,434.3,0.037374250234503,0.60152354570637,0.11008034876942,2.3053,0.42386546878599,NA,103.3,0,0,-11.5,-11.5,91.8,0,NA,11186,3.4579121456614,9.8286618047623,NA,121.85185185185,15.493074792244,0.3999,NA,-787.6053,11620.3,0.67520847590804,0.4,234.625,NA,0.30492411690636,NA,0.5945,0.016272526804045,3234.9,9514,0.22138953121715,0.18126038054095,-76.5,-0.10595567867036,-4,-0.0055401662049861,NA,6.0874016251839,NA,-0.015927977839335,13.17728531856,776.1053,NA,722,-0.0035549785155646,-0.048947469447821,232.1,93.85,2106.3,716065,1138.1,-28.5,NA,1138.1,1.15,3.1669846288019
"8",2004-12-31,99,0,0,0.49332881397714,NA,3464.2,1008,330.3,0.04677277747883,0.72994475138122,0.095346688990243,-109004.3,NA,NA,7,0,0,-7,-7,0,0,NA,6731.5,2.3092624356775,14.876243093923,NA,NA,33657.5,0.279,NA,107996.3,7061.8,0.57358120200912,0.14,391.78571428571,0,0.2901864821534,NA,0.6494,0.014173546561977,2915,5460.8,0.29318048637562,0.2267127361296,-82.8,-414,-48.2,-241,NA,3.3210484704738,NA,-35,27304,-108003.3,15429.042857143,0.2,-0.002401372212693,-0.050355774493705,81.7,54.85,1601,581633,452.5,-117.5,NA,452.5,1.1,2.1760083813515
"9",2003-12-31,82.2,0,0,0.38810163694112,NA,1733.3,415,341.6,0.050127667067766,569.33333333333,NA,4.16,NA,NA,5.7,0,0,-46.1149,-46.1149,-40.4149,0,NA,6473,4.9961407841926,10788.333333333,NA,NA,6473,0.175,NA,-459.5749,6814.6,0.51797149945191,NA,NA,-0.1741,0.45894647046278,NA,0.4919,0.0042693128714014,1295.6,6179.2,0.10282884515795,0.09324098259619,-48.9,-48.9,-10.4,-10.4,NA,6.1680974246357,NA,-46.1149,6179.2,413.46,-8.9658656963368,1,-0.035593470206854,-0.048812138151328,47.8,65.05,635.4,669791,0.6,-99.1,NA,0.6,0.9,4.1623503542634
"10",2002-12-31,79,0,0,0.27820643470665,NA,1398.6,66.1,109.6,0.042197666807839,91.333333333333,NA,253.7,0,NA,8.9,0,0,-34.5638,-34.5638,-25.6638,0,NA,2487.7,NA,NA,NA,NA,2073.0833333333,0.2,NA,-91.7638,2597.3,0.3006578006578,NA,NA,0,0.38650306748466,NA,0.422,0.0052910052910053,1264.2,2215.1,0.17254300031601,0.14715281253609,-31.7,-26.416666666667,-18.2,-15.166666666667,NA,2.2338644614764,NA,-28.803166666667,1845.9166666667,57.2,NA,1.2,-0.027340452460054,-0.031968535699879,25.8,26.71,382.2,323433,1,-48,NA,1,NA,1.9678057269419
