"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,74.4,1.57,0.3659,0.2076,962.6,7973.6,0,123.4,0.1031,0.0155,NA,0.8,25.8,0,0.0032,2.98,267,238.05,267,0.1098,0.1095,1073.2,0.98,4.01,4.01,NA,238.05,1196.6,0,0.7,17.89,NA,NA,0.1805,0.0362,0.7997,0.0356,1091.4,944.4,0.267,0.2108,36.6,0,NA,0.98,NA,0,0,NA,0.2181,0.038,27.3,12.52,252.2,369185,NA,-26.7,NA,NA,1.25,0.99
"2",2010-12-31,74.1,1.94,0.5265,0.11018644474674,1112,8147,0,102.5,0.11458915595305,0.012581318276666,NA,0.56980056980057,NA,0,0.0039,2.9515,285.9,285.9,285.9,0,NA,792,0.69037656903766,2.7701993704092,2.7701993704092,NA,285.9,894.5,0,0.4,25.325,NA,NA,0.32351497299951,0.037,0.8204,0.035767767276298,1147.2,756.8,0.18195031712474,0.1539407490218,-9.7,0,NA,0.68057553956835,NA,0,0,NA,0.24921548117155,-0.0087230215827338,37.1,10.13,137.7,576082,NA,1.7,445.17647058824,NA,1.2,0.71577178522845
"3",2009-12-31,54.8,1.23,0.5083,0.1548931383577,751.3,7710.7,0,101.2,0.10236698361319,0.013124619035885,NA,0.59020263623844,NA,0,0.0035,2.9782,294,294,294,0,NA,887.4,1.1264280274181,3.0183673469388,3.0183673469388,0.135,294,988.6,0,0.32,36,-0.205,NA,0.31936787945608,0.034,0.8151,0.036507710065234,787.8,850.9,0.16182865201551,0.13928788185313,-25.8,0,NA,1.1325702116332,NA,0,0,NA,0.37319116527037,-0.034340476507387,64.2,11.52,137.7,544036,NA,-26.9,NA,NA,1.2,1.1120359955006
"4",2008-12-31,48.6,1.33,0.4687,0.24434864893281,718.7,8528.3,0,106.1,0.12923264311815,0.012440931955958,NA,0.4096436953275,11.939148073022,0,0.0037,2.1778,252.7,252.7,252.7,0,NA,714.9,0.84603550295858,2.8290462999604,2.8290462999604,-0.025,NA,821,0,0.24,45.375,-0.02,NA,0.54639175257732,0.043,0.716,0.033359520654761,845,588.6,0.39483520217465,0.28306942752741,49.3,0,0.044174847870183,0.81897871156254,NA,NA,NA,NA,0.29905325443787,0.068596076248783,110.6,10.89,232.4,549396,NA,-15.2,NA,NA,1.2,0.86321101882031
"5",2007-12-31,48.5,0.68,0.2688,0.24116968871187,724,8091.5,0,193.8,0.17091454272864,0.023951059754063,NA,0.68452380952381,11.269326683292,0,0.048296083204249,43.65,259.3,221.0921,259.3,0.14735,NA,940.1,1.2364855977903,3.6255302738141,3.6255302738141,0.01,NA,1133.9,0,1.87,10.679144385027,0.045,NA,0.49450139794967,0.05,0.6558,0.035617623431997,760.3,903.8,0.25459172383271,0.20292794779081,80.2,0,0.54426433915212,1.2483425414365,11.269326683292,NA,NA,NA,0.29079592923846,0.11077348066298,166.3,19.97,230.1,316834,NA,70.8,12.765536723164,NA,1.15,1.1884498480243
"6",2006-12-31,50,0.59,0.1279,0.23343880779831,751,8441.5,0,209.8,0.12142609098275,0.02485340283125,NA,0.8,12.790955631399,0,0.041358148222267,62,325.4,250.5092,325.4,0.23015,NA,1518,1.9716846343681,4.6650276582667,4.6650276582667,0.065,NA,1727.8,0,2.38,11.668067226891,0.085,NA,0.14236161294985,0.045,0.6668,0.034673932357993,769.9,1499.1,0.15255820158762,0.13236485704364,117.2,0,0.52901023890785,1.996138482024,1.9678393279076,NA,NA,NA,0.32537886738538,0.1560585885486,148.1,27.77,228.7,617785,NA,117.1,12.801878736123,NA,0.95,1.7636011023783
"7",2005-12-31,45.4,0.67,0.121,0.19296944526847,544.1,7210.2,0,157.1,0.075488924126664,0.021788577293279,NA,0.8,19.240631163708,0,0.02745873910815,53.572,259.5,193.6804,259.5,0.25364,NA,1924,3.7207503384258,7.4142581888247,7.4142581888247,0.075,NA,2081.1,0,2.48,15.596774193548,0.095,NA,0.091997216423104,0.044,0.5463,0,517.1,1951,0.066683751922091,0.062515016097256,101.4,0,0.52832347140039,3.5857379158243,2.5654174884944,NA,NA,NA,0.37455118932508,0.18636280095571,86.7,38.68,130.1,254736,NA,104.2,18.723608445298,NA,0.9,3.086769504598
"8",2004-12-31,46.1,0.64,0.1175,0.54723404255319,NA,6863.4,0,119.9,0.052807751596565,0.017469475770026,0,1.0893617021277,16.422805247225,0,0.031374786081004,50.71,NA,NA,NA,0.24888,NA,2150.6,2.0382902094588,NA,NA,0.065,NA,2270.5,0,2.46,14.252032520325,0.1,0,0.11347517730496,0.0459,0.5021,0,1055.1,1627.5,0.39508448540707,0.28319753358291,99.1,0,0.5117053481332,3.0592105263158,2.52658542265,0,NA,NA,NA,0.18627819548872,57.4,35.06,643,183928,NA,99.1,16.422805247225,0,0.85,1.9323404255319
"9",2003-12-31,46.6,0.44,0.1202,0.54270960966217,NA,6906.6,0,186.9,0.080063399588759,NA,0,0.73211314475874,18.473060344828,0,0.026438997521344,44.736,NA,NA,NA,0.24978,NA,2147.5,2.2470440514806,NA,NA,0.07,NA,2334.4,0,2.26,16.066371681416,0.1,0,0.10661658480208,0.052,0.4536,0,955.7,1714.3,0.36172198565012,0.26563570938999,92.8,0,0.48206896551724,3.280956937799,2.6390086206897,0,NA,NA,NA,0.17760765550239,57.4,36.31,620.1,39891,NA,92.8,18.473060344828,0,0.9,2.0430596884299
"10",2002-12-31,47.2,0.22,0.1695,0.53889409559513,NA,5980.5,0,195.2,0.093823600096131,NA,0,0.2817,16.690687361419,0,0.023827299900365,35.872,234.4,172.8044,234.4,0.26278,NA,1885.3,NA,8.0430887372014,8.0430887372014,0.08,172.8044,2080.5,0,2.13,14.957746478873,NA,0,0.13711215115271,0.065,0.4259,0,871.8,1505.5,0.3819329126536,0.27637587118481,90.2,0,0.39769401330377,3.0599593495935,2.0863359201774,0,0,0,0.19821560908465,0.18333333333333,81.6,31.86,575,41333,0,90.2,16.690687361419,0,0.85,2.1625372791925
"11",2001-12-31,NA,0.07,0.1989,0.3764,NA,5667.9,0,155.8,0.10120826295959,NA,0,0.0642,15.461632155907,0,0.0285,36.1779,NA,NA,NA,0.2451,NA,1383.6,NA,NA,NA,0.115,NA,1539.4,0,1.95,13.589743589744,0.1,NA,0.15891891891892,0.055,0.3977,0,561.445,1269.4,0.21269891287222,0.17539301026374,82.1,0,0.44065651644336,2.8379163872122,1.3444897526876,0,NA,NA,NA,0.18354571875699,134.5,26.5,270,17500,0,87.5,14.507428571429,0,0.85,2.7418536098816
"12",2000-12-31,NA,0.75,0.1958,0,NA,5906.5,0,166.4,0.11827421991613,NA,NA,0.6,18.634437086093,0,0.024698272798351,34.748,NA,NA,NA,0.23927,NA,1240.5,NA,NA,NA,0.09,NA,1406.9,0,NA,16.230337078652,NA,NA,0.17908964420592,NA,0.3759,NA,280.3,1406.9,0,0,75.5,0,0.46023841059603,3.149541079024,207.04930095659,0,NA,NA,NA,0.16901723751959,NA,28.89,0,NA,NA,80.2,17.542394014963,NA,NA,3.149541079024
