"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-08-31,12.4,0.42,0.3752,0.5512,68.8,236.2,14.1,0.2,0.0011,6e-04,8e-04,0,0.28,NA,14.1,0,0,10,10.1,24,0,175.4,1.15,0.49,17.37,7.25,0.49,NA,0.085,10.1,175.6,0.4793,0.4,18.38,NA,-0.06,0.3442,0.11,0.5162,0.0356,153.1,91.1,0.9276,0.4812,-9.6,-0.0266,56.2,0.1555,NA,1.32,NA,0.0279,0.25,0,0,361.4,0.066,-0.1395,33.9,7.35,84.5,2896,361.4,-9.6,NA,361.4,1.4,1.15
"2",2011-08-31,11.4,1.31,0.5785,0.39899352983465,83.6,208.4,6,0.3,0.0026881720430107,0.0011797090051121,0.0014395393474088,8.4574,0.64822817631806,NA,14.8,0,0,-4.9,-4.9,9.9,0,111.3,0.80187319884726,0.35288522511097,NA,11.242424242424,0.43767204089658,NA,0.04,-4.5574,111.6,0.53694817658349,0.35,14.514285714286,NA,-0.0222,0.19460825610783,0.108,0.5901,0.039827255278311,138.8,56.1,0.98930481283423,0.49731182795699,-9.6,-0.037750688163586,35.2,0.13841918993315,NA,0.67105263157895,NA,-0.019268580416831,0.22060558395596,-0.3426,NA,254.3,-0.035302593659942,-0.11483253588517,28.3,5.08,55.5,25568,315.4,-5.2,NA,315.4,1.5,0.80230050323508
"3",2010-08-31,11.2,1.55,0.6319,0.53756552125801,79.4,258.2,5.4,5.5,0.032163742690058,0.021517996870109,0.021301316808675,-0.3133,0.63301155246083,NA,14.5,0,0,-15.5991,-15.5991,-1.0991,0,165.5,0.99578820697954,0.65080613448683,NA,NA,0.64749608763693,0.215,-0.01,-6.1858,171,0.46088303640589,0.5,12.22,-0.055,-0.2554,0.45945945945946,0.111,0.7102,0.030983733539892,166.2,78.7,1.1728081321474,0.53976608187135,-6.6,-0.025821596244131,61.6,0.24100156494523,NA,0.9911838790932,NA,-0.061029264475743,0.30790297339593,-9.4133,NA,255.6,-0.093857280385078,-0.083123425692695,27.8,6.11,92.3,35754,254.3,-9.6,NA,254.3,1.6,0.99592312172394
"4",2009-08-31,11.2,1.72,0.6833,0.53756552125801,79.4,258.2,5.4,5.5,0.02977801840823,0.021517996870109,0.021301316808675,0,0.37465242206937,NA,14.5,0,0,-15.5991,-15.5991,-1.0991,0,179.2,1.0782190132371,0.70109546165884,NA,NA,0.70109546165884,0.295,0.025,-6.4991,184.7,0.46088303640589,0.7,12.414285714286,-0.055,-0.2554,0.71526822558459,0.099,0.7441,0.030983733539892,166.2,92.4,0.99891774891775,0.49972929074174,-6.6,-0.025821596244131,61.6,0.24100156494523,NA,1.1637279596977,NA,-0.061029264475743,0.36150234741784,-9.1,NA,255.6,-0.093857280385078,-0.083123425692695,27.8,8.69,92.3,69649,255.6,-6.6,NA,255.6,1.6,1.0757134536983
"5",2008-08-31,9.2,1.4,0.5322,0.37275449101796,125.7,288.4,34.7,0,0,0,0,2.3272,0.36076662908681,8.637037037037,15.7,0.01893653516295,2.208,26,18.03,41.7,0.30654,191.3,0.95459081836327,0.55353009259259,7.3576923076923,4.5875299760192,0.52786975717439,0.115,0.035,-3.2972,191.3,0.50866851595007,1.1,9.2,0.015,0.1054,0.5593419506463,0.0919,0.9142,0.084604715672677,200.4,116.6,0.64065180102916,0.39048614741244,13.5,0.037251655629139,50.2,0.13852097130243,0.16355555555556,0.92760540970565,0.75104669887279,0.071743929359823,0.32174392935982,21.3272,1.1828729690959,362.4,0.089969860279441,0.10739856801909,38.2,10.12,74.7,115176,345.6,-12.7,NA,345.6,1.2,0.95459081836327
"6",2007-08-31,9.2,0.09,0.4678,0.37275449101796,125.7,288.4,34.7,0,0,0,0,0,0.27362120564344,17.185185185185,15.7,0.0095172413793103,2.208,26,18.03,41.7,0.30654,306.7,1.5304391217565,0.84630242825607,11.796153846154,7.3549160671463,0.84630242825607,0.22,0.075,-0.97,306.7,0.50866851595007,1.85,13.52972972973,0.015,0.1054,0.43577264036155,0.1,0.7638,0.084604715672677,200.4,232,0.32198275862069,0.24356048255624,13.5,0.037251655629139,50.2,0.13852097130243,0.16355555555556,1.8456642800318,0.78114478114478,0.071743929359823,0.6401766004415,19,1.0538015614011,362.4,0.089969860279441,0.10739856801909,38.2,25.03,74.7,178420,362.4,13.5,17.185185185185,362.4,0.8,1.5304391217565
"7",2006-08-31,9,0.81,0.314,0.38395415472779,107.5,250.7,14.9,0.9,0.0040613718411552,0.0028266331658292,0.0035899481451935,0,0.48407643312102,33.608695652174,15.6,0.013971539456662,2.16,9.3,7.5895,24.9,0.18392,220.7,1.2713133640553,0.69315326633166,23.731182795699,8.863453815261,0.69315326633166,0.25,0.06,8.2895,221.6,0.49780614280016,0.85,20.352941176471,-0.125,0.0637,0.20805369127517,0.1,0.6823,0.098524132429198,173.6,154.6,0.43337645536869,0.30234657039711,4.6,0.014447236180905,45,0.14133165829146,0.4695652173913,1.4381395348837,1.344347826087,0.029208542713568,0.4855527638191,-0.7,-0.092232155186135,318.4,0.043718571428571,0.042790697674419,35.7,17.3,67,10164,318.4,4.6,33.608695652174,318.4,0.95,1.2699140401146
"8",2005-08-31,8.9,0.5,0.2674,0.39795304033715,NA,249.9,9.4,5.4,0.031268094962362,0.018194070080863,0.021608643457383,0,0.37397157816006,41,17,0.019672131147541,2.136,1.0454,1.0454,18.0454,0,167.3,1.0410703173615,0.56367924528302,160.0283134374,9.2710402184707,0.56367924528302,0.1,0.055,8.6454,172.7,0.50140056022409,NA,NA,-0.155,0.0558,0.16189811584089,0.088,0.66,0.098039215686274,160.7,106.6,0.62007504690432,0.38274464389114,2.6,0.0087601078167116,34.3,0.11556603773585,0.82153846153846,1.066,4.1,0.003522371967655,0.35916442048517,-7.6,-7.2696663605755,296.8,0.0065055382700685,0.026,32.2,12.2,66.1,4845,296.8,2.6,41,296.8,0.9,1.0397350993378
"9",2004-08-31,8.8,0.56,0.2842,0.45655877342419,NA,265.8,15.5,5.9,0.027390900649954,0.021116678596994,NA,0,0.39408866995074,36.486486486486,17.7,0.01530612244898,2.112,26.5989,19.418,44.2989,0.26997,209.5,1.2309048178613,0.74982104509664,7.8762714821075,4.7292392042417,0.74982104509664,0.18,0.055,21.618,215.4,0.49059443190369,NA,NA,-0.09,0.0379,0.18716910619745,0.077,0.6065,0.075996990218209,170.2,135,0.59555555555556,0.37325905292479,3.7,0.013242662848962,39.1,0.13994273443092,0.57081081081081,1.41065830721,2.027027027027,0.0952,0.48317823908375,-2.2,-0.1132970555376,279.4,0.11408919134195,0.038662486938349,29.2,15.68,80.4,3184,279.4,3.7,36.486486486486,279.4,0.9,1.2231686541738
"10",2003-08-31,8.6,1.18,0.463,0.47553699284009,NA,250.9,8.8,0,0,0,NA,-71,0.5612,18.030769230769,17.7,0.017610921501707,2.064,13.8,9.3575,31.5,0.32192,196.9,NA,NA,14.268115942029,6.2507936507936,0.75009523809524,0.32,0.075,18.2575,196.9,0.51335193304105,NA,NA,NA,0.0129,0.21063070210234,0.107,0.5311,0.073335990434436,167.6,117.2,0.68003412969283,0.40477399695277,6.5,0.024761904761905,41.9,0.15961904761905,0.31753846153846,1.3333333333333,0.56346153846154,0.052571428571429,0.44647619047619,-8.9,-0.95110832974263,262.5,0.055832362768496,0.073947667804323,29.9,13.63,79.7,15923,262.5,6.5,18.030769230769,262.5,0.95,1.1748210023866
