"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,3771.8,1.67,0.3143,0.5831,183573,NA,0,59602,0.1411,NA,NA,0.8,8.73,0,0.0307,5091.93,77946,55295.67,77946,0.2906,0.2906,362910.6,0.95,4.66,4.66,0.09,55295.67,422512.6,NA,5.1,8.62,0.02,NA,0.2025,0.01,0.7077,NA,380746,165737.6,1.5493,0.6077,18976,0,0.2574,0.9,0.97,0,0,NA,0.1452,0.1034,3855,43.97,256775,22788271,NA,19779,8.38,NA,1.25,0.96
"2",2010-12-31,3910.3,1.58,0.3445,0.58443513657011,176106,2117605,0,27567,0.072846628607186,0.013018008552114,NA,0.8,7.5277029360967,0,0.0299,3909.6104,83927,58643.152,83927,0.30126,0.30125910133151,350858.2,0.88554042321205,4.1805164011582,4.1805164011582,0.175,58643.152,378425.2,0,4.28,7.768691588785,-0.05,NA,0.26912478677339,0.01,0.7327,0.031423235211477,396208,130756.2,1.8941281560645,0.65447279938017,17370,0,0.22507831778929,0.74248577561242,0.43015445349124,0,0,NA,0.1480110244619,0.098633777384075,3424,33.25,247669,37531716,NA,20079,6.5120872553414,NA,1.25,0.89298613651112
"3",2009-12-31,3942,1.11,0.4087,0.62880403087377,157213,2031989,0,26206,0.060694716646046,0.012896723358247,NA,0.7646195253242,14.199227600412,0,0.0047,777.6122,83878,60829.1644,83878,0.27479,0.27478683014875,405561.4,1.0207296293966,4.8351343618112,4.8351343618112,0.16,60829.1644,431767.4,0,4.21,10.076009501188,0.015,NA,0.15642994241843,0.01,0.7286,0.033715241568729,397325,165449.4,1.6096643445065,0.61680895778607,11652,0,0.066736369721936,1.0523900695235,0.88745172502575,0,0,NA,0.1530967454351,0.07411600821815,4826,42.42,266318,35226616,NA,15817,10.460226338749,NA,1.25,1.0194469826294
"4",2008-12-31,3732.8,1.17,0.3993,0.66731833108168,134945,2100000,0,26895,0.061916489745966,0.012807142857143,NA,0.50087653393439,44.253149499865,0,0.0168,2750.0323,64199,64199,64199,0,NA,407480.4,1.0759041329908,6.3471455941681,6.3471455941681,0.085,NA,434375.4,0,2.57,16.214007782101,0.135,NA,0.52074323242031,0.01,0.7397,0.030005238095238,378733,163692.4,1.6536076201461,0.62315453407352,3699,0,0.74345291159773,1.2130304939049,5.206252882337,NA,NA,NA,0.16950991859701,0.02741116751269,14546,41.67,270683,62163232,NA,7827,20.913811166475,NA,1.25,1.0708713402428
"5",2007-12-31,3367.4,0.77,0.325,0.61760041709209,123221,1562147,0,40144,0.1293890890807,0.025697965684407,NA,0.56615384615385,7.2403514480963,0,0.046009348482669,5118.448,72011,48518.1314,72011,0.32624,NA,270114,0.9575556477257,3.751010262321,3.751010262321,0.03,NA,310258,0,2.09,15.086124401914,0.2,NA,0.43998862343572,0.01,0.7164,0.038409317432994,282087,111248,1.7888860923342,0.64143390339653,15365,0,0.33312385291246,0.90283312097776,2.4134504826988,NA,NA,NA,0.17199704828652,0.12469465432029,21653,31.53,199010,25527081,NA,7293,15.254079254079,NA,1.15,0.96284342598943
"6",2006-12-31,3461.7,0.96,0.1566,0.582895059149,115790,1351520,0,40412,0.13104080027886,0.029901148336688,NA,0.8,10.739138398418,0,0.035897379220008,5261.784,61069,41915.3189,61069,0.31364,NA,267980.5,1.1298041249283,4.3881592952234,4.3881592952234,0.095,NA,308392.5,0,4.44,9.2184684684685,0.04,NA,0.14025695931477,0.01,0.6878,0.044422576062507,237192,146578.5,1.1039408917406,0.52470147620321,13649,0,0.38550692358415,1.2658994731842,1.130435620886,NA,NA,NA,0.17671472410537,0.11787719146731,17042,40.93,161814,25814507,NA,16282.7,9.0021003887562,NA,1.25,1.1109079840348
"7",2005-12-31,3486.7,0.63,0.1536,0.60219204547565,107211,1198942,0,36670,0.11054687087842,0.03058529937228,NA,0.8,16.123134683015,0,0.027954194828201,4741.912,51352,34854.143,51352,0.32127,NA,295044.5,1.2683321583328,5.7455308459262,5.7455308459262,0.085,NA,331714.5,0,3.79,12.744063324538,-0.015,NA,0.12769142199194,0.012,0.6659,0.048526117193325,232624,169631.5,0.95550059982963,0.48862199270758,10521,0,0.45070924817033,1.5822210407514,1.8968393744723,NA,NA,NA,0.1498303827636,0.098133587038643,10295,48.3,162083,9579700,NA,12535,13.532628639809,NA,1.4,1.2317931331556
"8",2004-12-31,3556.2,1.82,0.2968,0.50015375808413,NA,1157248,0,35168,0.14322775607948,0.03038933746267,0,1.2264150943396,17.028498355864,0,0.034300126103405,4836.432,NA,NA,NA,0.27072,NA,210371,1.1916201243897,NA,NA,0.11,NA,245539,0,3.06,12.957516339869,-0.065,0,0.10397387044094,0.01,0.6127,0.050021257327729,176542,139821,0.75609529326782,0.43055482021186,8211,0,0.58901863354037,1.3276582410696,1.5480453050786,0,NA,NA,NA,0.077716676289362,4600,39.65,105718,5891600,NA,8211,17.028498355864,0,1.45,1.1616494221061
"9",2003-12-31,2042.6,1.98,0.3691,0.54273995403028,NA,770912,0,20268,0.10419001363291,NA,0,1.0728799783257,20.798809346629,0,0.034658511722732,2777.936,NA,NA,NA,0.32998,NA,174261.2,2.1335406540397,NA,NA,0.185,NA,194529.2,0,3.08,12.74025974026,-0.075,0,0.11922389583865,0.01,0.6401,0.019445799261135,81677,139747.2,0.39200785418241,0.28161324880789,6719,0,0.41344485786575,3.0955188835973,1.1242599646827,0,NA,NA,NA,0.14557784807384,3604,39.24,54782,6427700,NA,6719,20.798809346629,0,1.5,1.9272529127368
"10",2002-12-31,1998.7,1.91,0.4315,0.52250627261901,NA,758800,0,19218,0.16156816456446,NA,0,0.9764,44.351593505713,0,0.036854034955468,2718.232,27136,17914.6445,27136,0.33982,NA,99728.7,NA,3.6751437205189,3.6751437205189,0.17,17914.6445,118946.7,0,2.79,12.949820788531,NA,0,0.31049837300908,NA,0.6601,0.017003162888772,68278,73756.7,0.61269010137384,0.37991806414133,1663,0,1.6345351773903,1.7860062474272,2.6089172650419,0,0,0,0.26237799115381,0.040269268954161,5253,36.13,45190,8044075,0,1663,44.351593505713,0,1.5,1.4606271419784
