"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-04-30,27.5,0.77,0.363,0,183.5,211.9,6.3,96.7,0.0676,0.4426,0.4563,3.21,0.53,39.6,3.5,0,0,57,34.27,61,0.4029,0.4023,1332.8,15.35,5.66,23.22,21.89,6.1,0.145,0.14,28.26,1429.5,0.1048,1.7,30.9,0.08,0.2558,0.053,0.8919,0.0212,86.8,1429.5,0,0,36.1,0.1652,41.5,0.1899,0,7.79,2.73,0.2627,6.54,6.01,0.1753,218.5,0.3949,0.1967,137.9,52.53,0,160928,235.4,39.5,36.19,235.4,0.85,7.79
"2",2011-04-30,28.6,0.7,0.3966,0.038356164383562,175.5,211.5,7.4,89.3,0.095559122525415,0.46876640419948,0.42222222222222,2.9754,0.53580433686334,32.317073170732,2.7,0,0,18.6,18.6,21.3,0,0,845.2,9.068669527897,4.1309872922776,45.440860215054,39.680751173709,4.4367454068241,0.13,0.15,10.9246,934.5,0.038770685579196,1.34,25,0.099,0.20686175580222,0.068,0.9155,0,93.2,927.5,0.0075471698113207,0.0074906367041199,28.7,0.150656167979,40.2,0.21102362204724,0,5.2849002849003,2.4859287054409,0.097637795275591,4.8687664041995,7.6754,0.41265769198205,190.5,0.19957081545064,0.16353276353276,148.9,33.5,7,222979,204.6,31.5,29.444444444444,204.6,0.85,5.1205479452055
"3",2010-04-30,27.7,0.79,0.4974,0.12262658227848,110.9,155.8,6.1,60.2,0.064042553191489,0.35876042908224,0.38639281129653,2.4748,0.42722155207077,24.393139841689,2.2,0,0,36.9,36.3823,39.1,0.01403,0.015584415584416,879.8,13.29003021148,4.8634604754008,23.842818428184,22.501278772379,5.2431466030989,0.25,0.135,30.0075,940,0.04813863928113,1.17,26.512820512821,0.1537,0.35072577481365,0.067,0.8899,0,66.2,924.5,0.016765819361817,0.016489361702128,37.9,0.22586412395709,31.7,0.18891537544696,0,8.3363390441839,0.97572559366755,0.21990464839094,5.5095351609058,6.3748,0.17521686767668,167.8,0.5495814652568,0.34174932371506,110,31.02,15.5,167826,180.9,34.7,26.64265129683,180.9,0.85,7.4367088607595
"4",2009-04-30,27.4,0.76,0.4721,0.71856978085352,24.4,112,2.7,67.2,0.10557737627651,0.46796657381616,0.6,1.3033,0.28807456047448,21.505617977528,2.2,0,0,19,18.4948,21.2,0.02659,NA,569.3,29.194871794872,3.7184846505552,29.963157894737,26.853773584906,3.9644846796657,NA,0.085,16.6915,636.5,0.05,1.05,19.466666666667,0.1564,0.26878526878527,0.048,0.9464,0,19.5,574.2,0.10849878091257,0.097879025923017,26.7,0.18593314763231,19.7,0.13718662952646,0,23.532786885246,NA,0.13231197771588,3.9986072423398,1.8033,0.097501673741707,143.6,0.94845076923077,1.094262295082,104.6,20.44,62.3,254634,153.1,33.3,17.243243243243,153.1,0.85,7.3414071510957
"5",2008-04-30,26.7,0.63,0.5026,NA,-15.2,136.2,0.8,92.1,0.16189136930919,0.75990099009901,0.67621145374449,-1.7087,0.33426183844011,NA,3.1,0,0,-8.2631,-8.2631,-5.1631,0,NA,476.8,26.937853107345,3.5876598946576,NA,NA,3.9339933993399,NA,0.065,-4.2545,568.9,0.040381791483113,0.47,35.255319148936,-0.0848,0.50233523611832,0.103,NA,0,17.7,443.9,0.28159495381843,0.21972227104939,-10.3,-0.084983498349835,17.7,0.1460396039604,NA,NA,NA,-0.068177557755776,3.6625412541254,-4.0087,NA,121.2,-0.46684293785311,NA,108.4,16.57,125,255794,132.9,12.4,35.798387096774,132.9,1.05,5.1812386156648
"6",2007-04-30,26.4,0.26,0.5406,NA,-16.1,137.6,1.4,85.8,0.17481662591687,0.65496183206107,0.62354651162791,1.4056,0.29596744358121,NA,3.7,0,0,-49.5238,-49.5238,-45.8238,0,NA,405,13.235294117647,3.3443435177539,NA,NA,3.0916030534351,NA,0.03,-48.6294,490.8,0.058139534883721,-0.23,NA,0.0239,0.33333333333333,0.155,0.81,0,30.6,358.3,0.36980184203182,0.269967400163,-51.2,-0.39083969465649,18.6,0.14198473282443,NA,NA,NA,-0.37804427480916,2.7351145038168,-0.8944,NA,131,-1.6184248366013,NA,162.2,12.99,132.5,187968,121.1,-50.9,NA,121.1,1,4.2164948453608
"7",2006-04-30,24.8,0.79,0.7179,0.038167938931298,75.6,98.9,3.7,61.5,0.11586284853052,0.59477756286267,0.62184024266936,-2.5834,0.16715419974927,NA,3.3,0,0,-12.9265,-12.9265,-9.6265,0,NA,469.3,27.444444444444,3.4711538461538,NA,NA,4.5386847195358,NA,0.13,-10.7432,530.8,0.089989888776542,-0.9,NA,-0.156,0.4003671221701,0.131,0.927,0,17.1,527.8,0.0056839712012126,0.0056518462697815,-12.2,-0.11798839458414,8.4,0.081237911025145,NA,6.9814814814815,NA,-0.12501489361702,5.1044487427466,-2.1834,NA,103.4,-0.75593801169591,-0.16137566137566,100.8,20.64,3,426271,135.2,-60.7,NA,135.2,0.75,6.7531806615776
"8",2005-04-30,24.8,0.24,0.7095,0.038167938931298,NA,98.9,3.7,61.5,0.074527387300049,0.56422018348624,0.62184024266936,0.4549,0.067653276955602,NA,3.3,0,0,-12.9265,-12.9265,-9.6265,0,NA,763.7,44.66081871345,7.0064220183486,NA,NA,7.3858800773694,NA,0.255,-13.7815,825.2,0.089989888776542,-0.11,NA,-0.156,0.42448188459818,0.131,0.7264,0,17.1,822.2,0.0036487472634396,0.0036354823073194,-12.2,-0.11798839458414,8.4,0.081237911025145,NA,10.875661375661,NA,-0.12501489361702,7.9516441005803,0.8549,-0.066137752387012,103.4,-0.75593801169591,-0.16137566137566,100.8,32.3,3,276228,109,-12.2,NA,109,0.8,10.498727735369
"9",2004-04-30,22.4,0.78,0.7331,0.12878787878788,NA,94.3,2.6,58.4,0.11608030212681,0.55513307984791,NA,-0.6161,0.21279498022098,72.485294117647,4,0,0,10.6715,10.3188,14.6715,0.03305,NA,444.7,21.379807692308,4.2271863117871,41.671820590958,30.310507188095,4.0171635049684,NA,0.145,12.3349,503.1,0.088016967126193,-0.47,NA,0.0598,0.51636707663198,0.133,0.6179,0,20.8,492.9,0.02069385270846,0.020274299344067,6.8,0.061427280939476,12.4,0.11201445347787,0,7.1434782608696,NA,0.0964,4.4525745257453,-2.0161,-0.19537949369784,110.7,0.49609555701923,0.098550724637681,87.7,19.747,10.2,859925,105.2,0,NA,105.2,0.75,6.3522727272727
"10",2003-04-30,22.4,0.72,0.6837,0.15061295971979,NA,75,4.2,43.6,0.059441036128153,0.41722488038277,NA,13.7,0.232,139.40384615385,4.6,0,0,4.7,4.585,9.3,0.02446,NA,689.9,NA,NA,146.78723404255,74.182795698925,6.6019138755981,NA,0.285,4.985,733.5,0.128,0.45,70.688888888889,0.4479,0.37029780564263,0.112,0.6775,0,13.5,724.9,0.011863705338667,0.011724608043626,5.2,0.049760765550239,3.7,0.035406698564593,0,14.946391752577,NA,0.044976076555024,6.9368421052632,-0.4,-0.087240280233228,104.5,0.33963244444445,0.10721649484536,83.7,31.81,8.6,215313,111.4,NA,NA,111.4,0.7,51.103703703704
