"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,14.5,1.28,0.4063,0.1161,96.7,128.6,14.1,30.6,0.1494,0.272,0.2379,4.42,0.79,213.44,4.4,0,0,-1,-0.6,4,0,0,174.2,2.21,1.35,NA,45.84,1.55,NA,-14.72,204.8,0.2644,NA,NA,0.085,0.3261,NA,0.6879,0.049,78.8,192.1,0.0661,0.062,0.9,0.008,29.4,0.2613,0,1.99,NA,-0.0053,1.71,14.12,NA,112.5,-0.0076,0.0093,45.6,13.98,12.7,28698,129.4,2.4,80.04,129.4,1.15,1.87
"2",2010-12-31,14.7,1,0.4667,0.037962037962038,96.3,115.2,11,37.3,0.31934931506849,0.33244206773619,0.32378472222222,-0.9635,0.58924362545533,13.614457831325,3.8,0,0,5.6,5.6,9.4,0,0,79.5,1.265923566879,0.73884758364312,14.196428571429,8.4574468085106,0.70855614973262,NA,-0.6365,116.8,0.19965277777778,NA,NA,0.2145,0.4147582697201,NA,0.6323,0.059027777777778,62.8,113,0.033628318584071,0.032534246575342,8.3,0.07397504456328,23.5,0.20944741532977,0,1.1734164070613,NA,0.049910873440285,1.0071301247772,6.2365,1.1136681945505,112.2,0.089171974522293,0.086188992731049,39.3,7.78,3.8,79069,107.6,-0.5,NA,107.6,1.1,1.1668331668332
"3",2009-12-31,14.2,1.49,0.5379,0.045614035087719,81.6,97.7,5.2,41.3,0.23346523459582,0.4635241301908,0.42272262026612,4.9242,0.51124744376278,NA,2.7,0,0,-0.7,-0.7,2,0,NA,135.6,3.0678733031674,1.2150537634409,NA,67.8,1.5218855218855,NA,-8.1242,176.9,0.16171954964176,0.59,20.254237288136,0.0728,0.21517140773158,NA,0.5583,0,44.2,173,0.022543352601156,0.022046353872244,-0.1,-0.0011223344556678,19.5,0.21885521885522,NA,2.1200980392157,NA,-0.0078563411896745,1.9416386083053,7.4242,NA,89.1,-0.015837104072398,-0.0012254901960784,33,11.95,3.9,66883,111.6,NA,NA,111.6,1.1,2.0690058479532
"4",2008-12-31,14,1.3,0.4979,0.024660912453761,79.1,93.8,3.2,42.7,0.19832791453785,0.51820388349515,0.45522388059702,0.3417,0.33741715203856,68.806451612903,2.2,0,0,2.9,2.3919,5.1,0.1752,NA,172.6,4.4947916666667,2.0547619047619,59.51724137931,33.843137254902,2.0946601941748,0.3,1.0502,215.3,0.14179104477612,NA,NA,0.075,0.59010600706714,NA,0.5578,0,38.4,213.3,0.0093764650726676,0.009289363678588,3.1,0.037621359223301,17.6,0.21359223300971,0,2.6965865992415,2.2935483870968,0.035194174757282,2.5885922330097,1.3417,0.56095002040851,82.4,0.062289583333333,0.039190897597977,30.8,14.74,2,63507,84,-1.7,NA,84,1.05,2.6547472256474
"5",2007-12-31,14.8,1.35,0.3872,0.025331724969843,80.8,91.6,3.9,53.3,0.72517006802721,0.65883807169345,0.58187772925764,0.0179,0.43388429752066,28.56,2.1,0,0,0.3,0.2733,2.4,0.08895,NA,20.2,0.68243243243243,0.25,67.333333333333,8.4166666666667,0.24969097651422,0.3,-1.5446,73.5,0.12772925764192,0.21,24.666666666667,0.0272,0.56769230769231,NA,0.5833,0,29.6,71.4,0.029411764705882,0.028571428571429,2.5,0.030902348578492,14.5,0.17923362175525,0,0.88366336633663,0.952,0.003708281829419,0.88257107540173,1.8179,6.6513852594096,80.9,0.0092336148648649,0.030940594059406,32.2,5.18,2.1,7476,80.8,3.7,19.297297297297,80.8,1.05,0.88661037394451
"6",2006-12-31,14.9,0.07,0.225,0.028714107365793,77.8,88.4,2.9,54.7,0.44363341443633,0.69240506329114,0.61877828054299,0.0633,0.78222222222222,32.702702702703,2,0,0,1.9,1.7347,3.9,0.08698,NA,68.6,2.7007874015748,0.87277353689567,36.105263157895,17.589743589744,0.86835443037975,0.3,0.7714,123.3,0.10859728506787,0.14,56.142857142857,0.0913,0.19346049046322,NA,0.5958,0,25.4,121,0.01900826446281,0.018653690186537,3.7,0.046835443037975,12.5,0.15822784810127,0,1.5552699228792,1.0900900900901,0.024050632911392,1.5316455696203,0.9633,0.55529488559108,79,0.068296771653543,0.047557840616967,29.9,7.86,2.3,37747,78.6,1.7,71.176470588235,78.6,1.1,1.5393258426966
"7",2005-12-31,14.6,1.04,0.3865,0.032520325203252,71.4,82.3,2.3,50.1,0.30567419158023,0.70266479663394,0.60874848116646,-1.3178,0.39327296248383,55.689655172414,2,0,0,2.2,2.0019,4.2,0.09006,NA,113.8,4.8016877637131,1.4332493702771,51.727272727273,27.095238095238,1.5960729312763,0.3,3.0197,163.9,0.10571081409477,0.29,36.586206896552,0.1321,0.211208699289,NA,0.7128,0.0012150668286756,23.7,161.5,0.014860681114551,0.01464307504576,2.9,0.040673211781206,11.6,0.16269284712483,0,2.2619047619048,1.8563218390805,0.03085553997195,2.2650771388499,-1.0178,-0.50843115615569,71.3,0.084467004219409,0.040616246498599,27.4,10.61,2.4,47508,79.4,4.6,35.108695652174,79.4,0.95,2.2208672086721
"8",2004-12-31,14.5,1.67,0.6037,0.035612535612536,NA,75.9,1.5,45.7,0.31322823851953,0.65850144092219,0.60210803689065,1.4929,0.55325492794434,NA,2,0,0,-7.3578,-7.3578,-5.3578,0,NA,100.2,4.0897959183673,1.4438040345821,NA,NA,1.6083467094703,0.3,-8.3507,145.9,0.10803689064559,0.2,48.95,-0.1206,0.21543408360129,NA,0.6826,0.0013175230566535,24.5,143.4,0.017433751743375,0.017135023989034,-6.1,-0.097913322632424,13.1,0.21027287319422,NA,2.1181683899557,NA,-0.11810272873194,2.3017656500803,0.9929,-0.13495031119071,62.3,-0.30031836734694,-0.090103397341211,27.4,9.79,2.5,44342,69.4,2.3,62.347826086957,69.4,0.95,2.0783475783476
"9",2003-12-31,11.6,1.1,0.6339,0.093189964157706,NA,34.1,2.9,2.8,0.018804566823371,0.045161290322581,NA,1.2993,0.34705789556712,NA,1.7,0,0,0.2268,0.2268,1.9268,0,NA,146.1,5.8207171314741,2.3564516129032,644.17989417989,75.825202408138,2.5767195767196,0.4,-2.2725,148.9,0.25513196480938,-0.49,NA,0.143,0.64793608521971,NA,0.6368,0,25.1,146.3,0.017771701982228,0.017461383478845,-1.5,-0.026455026455026,13.9,0.24514991181658,NA,5.7826086956522,NA,0.004,2.5802469135802,2.4993,11.019817163262,56.7,0.0090358565737052,-0.059288537549407,24.4,9.98,2.6,93597,62,-8,NA,62,1,5.336917562724
"10",2002-12-31,11.1,1.28,0.764,0.096085409252669,NA,32.5,1.4,7.2,0.023414634146342,0.15094339622642,NA,-0.1,0.3674,NA,1.6,0,0,-1.2,-1.2,0.4,0,NA,300.3,NA,NA,NA,750.75,6.2955974842767,0.358,-1,307.5,0.22769230769231,0.08,332.25,0.4335,0.62745143981818,NA,0.661,0,20.9,304.8,0.0088582677165354,0.008780487804878,-1.5,-0.031446540880503,10.8,0.22641509433962,NA,12,NA,-0.025157232704402,6.3899371069182,-0.2,NA,47.7,-0.057416267942584,-0.059055118110236,22.4,26.58,2.7,200899,54.1,0.7,435.42857142857,54.1,0.95,14.368421052632
