"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-11-12,91.6,2.02,0.6448,0.6686,62.7,241.1,79,0,0,0,0,-0.32,0.78,13.76,16.6,0,0,12,11.7,28,0,0,315,1.66,4.77,26.92,11.13,4.88,-50.38,315,0.7449,NA,NA,-0.08,0.4781,0.4485,0,189.2,188.5,0.6711,0.4016,13.7,0.2121,-14.6,-0.226,NA,3.01,0.1811,2.92,62.08,5.3063,64.6,0.0618,0.2185,9.4,2.19,126.5,1035877,66,-4.6,NA,66,1.75,1.66
"2",2010-11-12,76,1.43,0.8316,NA,-15,182.9,36.4,0.1,0.00022614201718679,0.0016949152542373,0.00054674685620558,-0.6034,0.51106301106301,167.27777777778,16.7,0,0,7.6,7.6,24.3,0,0,442.1,3.5087301587302,7.0174603174603,58.171052631579,18.19341563786,7.493220338983,-11.4966,442.2,0.64078731547294,NA,NA,0.114,0.53615960099751,0.6188,0,126,301.1,0.46861507804716,0.31908638625057,1.8,0.030508474576271,-8.9,-0.15084745762712,0,NA,0.12881355932203,5.1033898305085,19.0966,2.5127118644068,59,0.06031746031746,NA,8.9,3.3,141.1,1796700,63,5.1,59.039215686275,63,1.7,3.5067406819984
"3",2009-11-12,75.7,1.21,0.8532,NA,-18.4,176.2,16.5,1.9,0.0040755040755041,0.035984848484849,0.010783200908059,-1.7606,0.45417252695734,NA,17.9,0,0,0.2,0.2,18.1,0,NA,464.3,3.5334855403349,7.5990180032733,2321.5,25.651933701658,8.7935606060606,3.3606,466.2,0.88649262202043,NA,NA,-0.6563,0.46105919003115,0.374,0,131.4,314.5,0.48235294117647,0.32539682539683,-18.8,-0.35606060606061,-11.2,-0.21212121212121,NA,NA,0.0037878787878788,5.9564393939394,-3.1606,-15.80303030303,52.8,0.0015220700152207,NA,7.7,4.57,151.7,492294,61.1,6.8,46.25,61.1,1.55,3.4973743435859
"4",2008-11-12,49.5,1.28,0.8136,0.97368421052632,4.7,211.8,174.6,1.9,0.0072051573758058,0.018943170488534,0.0089707271010387,-7.4898,0.31465093411996,NA,23.3,0,0,42.4,42.4,65.7,0,NA,261.8,1.4816072439162,5.11328125,6.1745283018868,3.9847792998478,2.6101694915254,-101.4102,263.7,0.75684608120869,NA,NA,1.2636,0.55015197568389,0.1107,0,176.7,89.8,1.9365256124722,0.65946150929086,-52.4,-0.52243270189432,15.3,0.15254237288136,NA,19.106382978723,0.42273180458624,0.89531405782652,143.8102,3.3917492804605,100.3,0.23995472552349,-11.148936170213,7.1,1.92,173.9,308089,51.2,-66.4,NA,51.2,1.6,1.476483762598
"5",2007-11-12,49,NA,NA,0.45132743362832,55.8,147.1,26.9,18.9,0.23076923076923,0.43052391799544,0.12848402447315,7.7558,NA,8.3720930232558,14.3,0,0,11.2,11.2,25.5,0,NA,63,0.76086956521739,0.71025930101466,5.625,2.4705882352941,1.4350797266515,-9.1558,81.9,0.79537729435758,0.11,6.5454545454545,-0.2597,0.79705400981997,0.3295,0,82.8,36,1.275,0.56043956043956,4.3,0.097949886104784,-7.6,-0.17312072892938,0,0.64516129032258,0.25512528473804,0.82004555808656,20.3558,1.8174829157175,43.9,0.13526570048309,0.077060931899642,6.4,0.72,45.9,756440,88.7,1.3,27.692307692308,88.7,1.55,0.80530973451327
