"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-09-20,16.3,0.85,0.2204,0.6783,281.4,3064.1,0,40.6,0.0396,0.0133,NA,0.8,14.56,0,0.0362,15.65,108,74.93,108,0.303,0.3028,985,1.18,9.16,9.16,0.05,74.93,1025.6,0,2.14,12.29,-0.03,NA,0.1038,NA,0.5047,0.0212,834,432.4,1.3719,0.5784,29.7,0,0.463,1.54,2.91,0,0,NA,0.0898,0.1055,15.7,26.31,593.2,32010,NA,33.8,12.79,NA,1,1.17
"2",2011-09-20,16.2,1.03,0.2947,0.67318911035489,268.9,2909.5,0,35.5,0.037474928744854,0.012201409176835,NA,0.8,16.323651452282,0,0.0364,14.3198,104.3,72.4666,104.3,0.30521,0.30346820809249,911.8,1.1581353994665,8.7420901246405,8.7420901246405,0.05,72.4666,947.3,0,1.81,13.182320441989,-0.025,NA,0.14547957778798,NA,0.5099,0.022684310018904,787.3,393.4,1.4079816980173,0.58471445159928,24.1,0,0.59418091286307,1.4629973968018,3.2647302904564,0,0,NA,0.092044451924298,0.089624395686129,20.3,23.86,553.9,34208,NA,29.2,13.472602739726,NA,1,1.1513125911522
"3",2010-09-20,16,0.89,0.3313,0.72142076502732,254.9,2884.5,0,38.2,0.037406972189581,0.013243196394522,NA,0.79233323271959,22.428571428571,0,0.0375,13.5412,97.3,69.7865,97.3,0.28277,0.28125,983,1.1211222627737,10.102774922919,10.102774922919,0.05,69.7865,1021.2,0,1.43,15.300699300699,NA,NA,0.22063961300726,NA,0.4653,0.023262263823886,876.8,361.1,1.828025477707,0.6463963963964,16.1,0,0.84107142857143,1.4166339741075,4.4857142857143,0,0,NA,0.079592243385036,0.063162024323264,32.6,21.88,660.1,27510,NA,21.6,16.717592592593,NA,1.05,1.1160655737705
"4",2009-09-20,15.9,0.82,0.3119,0.7896385110952,235.1,2965.5,0,11.6,0.010279131590607,0.0039116506491317,NA,0.53863417762103,11.081081081081,0,0.0547,13.4562,98.9,74.355,98.9,0.24818,NA,1116.9,1.0098553345389,11.293225480283,11.293225480283,0.05,NA,1128.5,0,1.02,15.274509803922,0.05,NA,0.28682170542636,NA,0.434,0.023031529253077,1106,246,3.5873983739837,0.78201151971644,22.2,0,0.60613513513513,1.046363249681,2.2162162162162,NA,NA,NA,0.06722875045208,0.094427903019992,41.2,15.58,882.5,35905,NA,16,15.375,NA,1.05,1.0097530422334
"5",2008-09-20,13.4,0.64,0.2523,0.77991503422233,186.5,2539.9,0,30.8,0.033146792940164,0.012126461671719,NA,0.6341656757828,11.273109243697,0,0.041953037644428,11.256,89.5,61.4802,89.5,0.31307,NA,898.4,1.1001714425667,10.037988826816,10.037988826816,0.05,NA,929.2,0,1.68,11.755952380952,0.075,NA,0.34246023756795,NA,0.3274,0.024371038229852,816.6,268.3,2.46328736489,0.71125699526474,23.8,0,0.47294117647059,1.4386058981233,2.2546218487395,NA,NA,NA,0.075288066372765,0.12761394101877,52.4,19.75,660.9,64647,NA,22.8,11.767543859649,NA,1,1.0965305640784
"6",2007-09-20,13.4,0.41,0.1797,0.74336545589325,173.1,2399.2,0,54.3,0.063375350140056,0.022632544181394,NA,0.8,14.216,0,0.030163196398424,10.72,87.6,59.0678,87.6,0.32571,NA,802.5,1.2939374395356,9.1609589041096,9.1609589041096,0.05,NA,856.8,0,1.86,12.768817204301,0.09,NA,0.12325091048495,NA,0.3009,0.023924641547182,620.2,355.4,1.4108047270681,0.58520074696545,25,0,0.4288,2.053148469093,2.8432,NA,NA,NA,0.095239929055144,0.14442518775274,47,23.75,501.4,64169,NA,25.1,14.159362549801,NA,1,1.2702742772424
"7",2006-09-20,13.4,0.64,0.1709,0.78372474057892,158.4,2402,0,49,0.050993859922989,0.020399666944213,NA,0.65535400819193,16.821739130435,0,0.026322047040579,10.184,82.3,55.7171,82.3,0.323,NA,911.9,1.3343576236465,11.080194410693,11.080194410693,NA,NA,960.9,0,1.82,15.324175824176,0.09,NA,0.10242990654206,NA,0.2435,0.022647793505412,683.4,386.9,1.4835874903076,0.59735664481216,23,0,0.44278260869565,2.4425505050505,NA,NA,NA,NA,0.081529265437518,0.14520202020202,32.2,27.89,574,22380,NA,25.1,15.414342629482,NA,0.7,1.3119879847078
"8",2005-09-20,13.3,0.61,0.2066,0.81592341250606,NA,2307.8,0,34.8,0.033597219540452,0.015079296299506,0,0.59051306873185,17.427884615385,0,0.027501909854851,9.576,NA,NA,NA,0.314,NA,1001,1.266447368421,NA,NA,NA,NA,1035.8,0,1.69,15.491124260355,0.085,0,0.12049963262307,NA,0.2203,0.010356183378109,790.4,362.5,1.8573793103448,0.65002896312029,20.8,0,0.46038461538462,2.3864384463463,NA,0,NA,NA,NA,0.13693219223173,22.2,26.18,673.3,13507,NA,22.3,16.255605381166,0,0.65,1.2552108579738
"9",2004-09-20,13.2,0.36,0.2208,0.81468062265164,NA,1973.8,0,40.7,0.040289051672936,NA,0,0.32608695652174,21.328042328042,0,0.023144996596324,8.976,NA,NA,NA,0.3105,NA,969.5,1.3761533002129,NA,NA,0.07,NA,1010.2,0,1.53,19.202614379085,0.08,0,0.13481260488533,NA,0.2724,0.012412605127166,704.5,403.1,1.5060778963037,0.60097010492972,18.9,0,0.47492063492064,2.9188993482983,3.0468631897203,0,NA,NA,NA,0.13685734974656,18.5,29.38,607.1,4235,NA,20.2,19.955445544555,0,0.6,1.3556092324208
"10",2003-09-20,13,0.37,0.2721,0.78860052562418,NA,1745.7,0,39.3,0.046964627151052,NA,0,0.2967,20.859649122807,0,0.023324922904401,8.32,64.4,44.6157,64.4,0.30721,NA,797.5,NA,12.383540372671,12.383540372671,0.08,44.6157,836.8,0,1.43,18.769230769231,NA,0,0.20746973117176,NA,0.3048,0.014492753623188,569.5,356.7,1.3459489767312,0.57373326959847,17.1,0,0.48654970760234,2.7715617715618,2.6074561403509,0,0,0,0.078341836698859,0.13286713286713,22.4,26.84,480.1,7967,0,18.7,19.07486631016,0,0.6,1.4003511852502
"11",2002-09-20,NA,0.4,0.273,0.815,NA,1362.2,0,30.4,0.04420532208812,NA,0,0.2558,16.529032258065,0,0.0285,7.3017,NA,NA,NA,0.30574,NA,657.3,NA,NA,NA,NA,NA,687.7,0,1.35,14.607407407407,0.08,NA,0.14509617668012,0,0.3146,0,499.028,256.2,1.684231069477,0.62745383161262,15.5,0,0.47107741935484,2.6169560776302,NA,0,NA,NA,NA,0.15832482124617,24,19.72,431.5,9600,0,16.3,15.717791411043,0,0.6,1.3780789855479
