"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,90.9,1.33,0.5855,0.7343,92,450.4,2,39.3,0.0801,0.1691,0.0873,0.8,0.57,NA,22.2,0,0,29,29.2,51,0,NA,451.3,1.47,1.82,15.46,8.78,1.94,0.1033,48.6,490.6,0.0098,NA,NA,-0.075,0.5165,NA,0.4049,0.6192,307,236.3,1.0762,0.5183,-5.5,-0.0237,11.7,0.0503,NA,2.57,NA,0.1256,1.02,-19.4,-0.6644,232.4,0.0951,-0.0598,101.8,2.47,254.3,832304,248.3,-12.7,NA,248.3,1.1,1.42
"2",2010-12-31,83.3,0.67,0.7315,0.65136393878909,104.8,396.4,1.5,41,0.066375263072689,0.29223093371347,0.10343087790111,-6.082,0.37593984962406,NA,17.8,0,0,6.2,6.2,24,0,NA,576.7,2.2214946070878,2.6885780885781,93.016129032258,24.029166666667,4.1104775481112,0.2167,28.582,617.7,0.014631685166498,NA,NA,0.8854,0.36158192090396,NA,0.3621,0.55121089808275,259.6,421.9,0.46409101682863,0.31698235389348,-11.5,-0.081967213114754,-11.5,-0.081967213114754,NA,4.0257633587786,NA,0.044191019244476,3.0071275837491,-22.382,-3.6099947117927,140.3,0.023882896764253,-0.10973282442748,62.8,4.85,195.8,691258,214.5,1,421.9,214.5,1.1,2.0548902195609
"3",2009-12-31,74.8,0.76,0.9561,0.0029282576866764,68.1,100.2,1.1,19.6,0.063636363636364,0.29341317365269,0.19560878243513,-0.8389,0.26147892479866,205.2,6.1,0,0,11.8,11.8,17.9,0,0,288.4,5.9219712525667,2.5409691629956,24.440677966102,16.111731843575,4.3173652694611,0.175,17.6389,308,0.038922155688623,0.11,33.909090909091,-0.1255,0.37763371150729,NA,0.2261,0.35429141716567,48.7,307.8,0.00064977257959714,0.00064935064935065,1.5,0.022455089820359,-1.2,-0.017964071856287,0,4.5198237885463,11.725714285714,0.17664670658683,4.6077844311377,-5.8389,-0.49482391149904,66.8,0.24229979466119,0.022026431718062,32.9,3.73,0.2,288172,113.5,-22,NA,113.5,1,4.5095168374817
"4",2008-12-31,55.5,0.76,1.0308,0.61739130434783,8.8,54.7,0.5,17.8,0.074758504829903,0.31393298059965,0.3254113345521,-1.0159,0.15521924718665,NA,6.8,0,0,-9.8675,-9.8675,-3.0675,0,NA,220.3,42.365384615385,3.5135566188198,NA,NA,3.8853615520282,0.2,-2.5516,238.1,0.036563071297989,0.18,18.666666666667,-0.4469,0.63418803418803,NA,0.2308,0.042047531992687,5.2,223.9,0.063421170165252,0.059638807223855,-23.7,-0.41798941798942,-9.6,-0.16931216931217,NA,25.443181818182,NA,-0.17402945326279,3.9488536155203,-7.3159,NA,56.7,-1.8975903846154,-2.6931818181818,43,3.36,14.2,222741,62.7,NA,NA,62.7,1,10.352173913044
"5",2007-12-31,32.2,0.02,0.8674,0,24.4,61.6,2.7,14,0.20958083832335,0.23489932885906,0.22727272727273,-0.5275,0.20290523403274,NA,11.4,0,0,-47.1183,-47.1183,-35.7183,0,NA,52.8,5.0769230769231,0.92307692307692,NA,NA,0.88590604026846,NA,-37.8908,66.8,0.074675324675325,-0.66,NA,-0.2787,0.74129353233831,NA,0.1432,0.21590909090909,10.4,66.8,0,0,-47.4,-0.79530201342282,-13.1,-0.21979865771812,NA,2.7377049180328,NA,-0.79057516778523,1.1208053691275,-9.2275,NA,59.6,-4.5306038461539,-1.9426229508197,69.1,1.29,0,48147,57.2,-35.2,NA,57.2,1.1,2.7377049180328
"6",2006-12-31,29.3,2.48,0.6499,0,191.7,234.7,1.3,45.9,1.0245535714286,0.612,0.1955688112484,-0.1133,0.23388213571319,NA,9.6,0,0,-27.825,-27.825,-18.225,0,NA,-1.1,-0.0075445816186557,-0.014765100671141,NA,NA,-0.014666666666667,0.15,-19.4117,44.8,0.016616957818492,NA,NA,-0.1781,0.76184690157959,NA,0.7095,0.57051555176822,145.8,44.8,0,0,-39.5,-0.52666666666667,-17,-0.22666666666667,NA,0.23369848721961,NA,-0.371,0.59733333333333,-8.4133,NA,75,-0.19084362139918,-0.20605112154408,69.2,1.06,0,529715,74.5,-44.7,NA,74.5,0.95,0.23369848721961
"7",2005-12-31,26.5,1.17,0.5138,0,443.8,501.7,3,64.3,0.33333333333333,0.77845036319613,0.12816424157863,0.401,0.34254573764111,31.112903225807,11.3,0,0,18.1,9.05,29.4,0.6,NA,128.6,0.33886693017128,1.4713958810069,7.1049723756906,4.374149659864,1.5569007263923,0.1625,16.949,192.9,0.0087701813832968,-0.45,NA,0.56,0.66548463356974,NA,0.7387,0.72234403029699,379.5,192.9,0,0,6.2,0.075060532687651,-6.9,-0.083535108958838,0,0.43465525011266,1.9146401985112,0.21912832929782,2.3353510895884,-7.899,-0.87282115767929,82.6,0.023847167325428,0.013970256872465,35.2,6.56,0,274523,87.4,-89.9,NA,87.4,1.1,0.43465525011266
"8",2004-12-31,13.2,2.1,0.4404,0,NA,78.9,0.6,28.1,0.050933478339677,0.38919667590028,0.35614702154626,3.7103,0.95367847411444,73.56,3.6,0,0,9.3796,7.143,12.9796,0.23845,NA,523.6,14.749295774648,7.2520775623269,55.823276045887,40.340226201116,14.151351351351,0.2,6.4328,551.7,0.019011406844107,1.61,15.552795031056,0.2217,0.33704115684093,NA,0.5893,0.28390367553866,35.5,551.7,0,0,7.5,0.2027027027027,3.9,0.1054054054054,0,8.6745283018868,3.678,0.2535027027027,14.910810810811,0.7103,0.099435370528102,37,0.20121223605634,0.11792452830189,14,25.04,0,377685,72.2,0.8,689.625,72.2,1.2,8.6745283018868
"9",2003-12-31,12.5,2.26,0.5334,0.0037243947858473,NA,63.9,1.1,16.9,0.055628703094141,0.47875354107649,NA,1.1728,0.84739407574053,48.967741935484,2.6,0,0,9.6432,8.7206,12.2432,0.09567,NA,286.9,7.7961956521739,8.1274787535411,29.751534760246,23.433416100366,9.9965156794425,0.3333,9.0478,303.8,0.02660406885759,0.52,41.538461538461,0.0478,0.34144927536232,NA,0.5201,0.36619718309859,36.8,303.6,0.00065876152832675,0.00065832784726794,6.2,0.21602787456446,5.1,0.17770034843206,0,5.6747663551402,1.4691791759821,0.336,10.578397212544,-0.3272,-0.037517646163088,28.7,0.23697377869565,0.11588785046729,12.1,21.6,0.2,42283,35.3,7,43.371428571429,35.3,0.9,5.6573556797021
"10",2002-12-31,9.5,3.11,0.8428,0.0087336244541485,NA,27.2,0.6,4.4,0.019963702359347,0.21153846153846,NA,8.6,0.8116,61.166666666667,1.9,0,0,3.6,3.5233,5.5,0.02131,NA,216,NA,NA,60,39.272727272727,10.384615384615,0.15,4.8233,220.4,0.029411764705882,0.5,34.98,-0.0222,0.57642725598527,NA,0.387,0.30514705882353,18.5,220.2,0.00090826521344233,0.00090744101633394,3.6,0.17307692307692,3.5,0.16826923076923,0,9.7004405286344,4.0777777777778,0.17307692307692,10.586538461539,-1.3,-0.3689739458982,20.8,0.19044778378378,0.15859030837004,8.6,17.49,0.2,118658,26.8,5.6,39.321428571429,26.8,0.75,11.675675675676
