"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-06-30,27.4,1.07,0.3397,0,46.6,59,7.1,14.7,0.0662,0.8167,0.2492,-0.07,0.79,43.51,1.2,0,0,9,5.17,10,0.419,0.4205,207.2,6.5,11.26,23.28,20.51,11.51,-0.66,221.9,0.6881,0.31,26.23,0.355,0.151,0.4345,0,31.9,221.9,0,0,5.1,0.2833,-3.1,-0.1722,0,4.76,0.4944,12.33,5.83,1.1277,18,0.1621,0.1094,6.1,8.13,0,39116,18.4,5.2,42.67,18.4,1.25,4.76
"2",2011-06-30,27.1,0.93,0.4247,0,33.5,40.2,3.5,4.5,0.019599303135889,0.6,0.11194029850746,-0.108,0.73581351542265,NA,0.6,0,0,0.3,0.12,0.9,0.6,1,225.1,7.7620689655172,22.06862745098,750.33333333333,250.11111111111,30.013333333333,-2.672,229.6,0.83333333333333,0.18,44.722222222222,0.4772,0.23066202090592,0.3784,0,29,229.6,0,0,-0.2,-0.026666666666667,-0.3,-0.04,NA,6.8537313432836,0.04,30.613333333333,2.792,23.266666666667,7.5,0.0041379310344828,-0.0059701492537313,5.3,8.05,0,87251,10.2,1.2,191.33333333333,10.2,1.25,6.8537313432836
"3",2010-06-30,26.7,1.67,0.6018,0,31.5,37.2,3.8,4.5,0.026706231454006,0.9,0.12096774193548,0,0.5192755068129,NA,1.9,0,0,-3.5665,-3.5665,-1.6665,0,NA,164,6.0740740740741,32.8,NA,NA,32.8,-5.4665,168.5,0.83064516129032,NA,NA,-0.1915,0.25919117647059,0.3558,0,27,168.5,0,0,-2.4,-0.48,0.4,0.08,NA,5.3492063492063,-0.7133,33.7,1.9,NA,5,-0.13209259259259,-0.076190476190476,5.1,6.52,0,73376,5,-2.2,NA,5,1.25,5.3492063492063
"4",2009-06-30,26.1,1.63,0.6591,0,31.8,37.8,10.7,6,0.052863436123348,0.98360655737705,0.15873015873016,-0.4738,0.30344409042634,NA,2.5,0,0,-3.7048,-3.7048,-1.2048,0,NA,107.5,4.1666666666667,24.431818181818,NA,NA,17.622950819672,-11.431,113.5,0.76455026455026,NA,NA,0.4757,0.59931506849315,0.3573,0,25.8,113.5,0,0,-2.6,-0.42622950819672,1.7,0.27868852459016,NA,3.5691823899371,-0.60733606557377,18.606557377049,7.7262,NA,6.1,-0.14359496124031,-0.081761006289308,5.9,4.37,0,35326,4.4,-3.4,NA,4.4,1.25,3.5691823899371
"5",2008-06-30,26.9,NA,NA,0,33,40.4,20.1,11.3,0.33630952380952,2.6279069767442,0.27970297029703,0.0558,NA,NA,0.9,0,0,-3.4933,-3.4933,-2.5933,0,NA,22.3,1.0276497695853,5.3095238095238,NA,NA,5.1860465116279,-22.7491,33.6,0.54950495049505,NA,NA,1.2627,0.75460122699387,0.2507,0,21.7,33.6,0,0,-1.6,-0.37209302325581,2.4,0.55813953488372,NA,1.0181818181818,-0.8124023255814,7.8139534883721,19.2558,NA,4.3,-0.16098294930876,-0.048484848484848,5.5,1.32,0,126330,4.2,-1.6,NA,4.2,1.2,1.0181818181818
"6",2007-06-30,26.3,NA,NA,0,31.9,49,4.1,9.9,0.076566125290023,3.4137931034483,0.20204081632653,-1.1724,NA,NA,0.4,0,0,-2.0634,-2.0634,-1.6634,0,NA,119.4,5.4272727272727,62.842105263158,NA,NA,41.172413793104,-4.591,129.3,0.073469387755102,-0.01,NA,NA,0.43323442136499,0.2439,0,22,129.3,0,0,-4.8,-1.6551724137931,-3.4,-1.1724137931034,NA,4.0532915360502,-0.71153103448276,44.586206896552,2.5276,NA,2.9,-0.093792727272727,-0.15047021943574,2.8,5.24,0,6000,1.9,-2,NA,1.9,1.35,4.0532915360502
"7",2006-06-30,26.3,NA,NA,0,31.9,49,4.1,9.9,0.12941176470588,3.4137931034483,0.20204081632653,-0.1172,NA,NA,0.4,0,0,-2.0634,-2.0634,-1.6634,0,NA,66.6,3.0272727272727,23.785714285714,NA,NA,22.965517241379,-5.6462,76.5,0.073469387755102,NA,NA,NA,0.47704590818363,0.0905,0,22,76.5,0,0,-4.8,-1.6551724137931,-3.4,-1.1724137931034,NA,2.3981191222571,-0.71153103448276,26.379310344828,3.5828,NA,2.9,-0.093792727272727,-0.15047021943574,2.8,3,0,36700,2.8,-2.4,NA,2.8,0.8,2.3981191222571
