"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-09-30,9.4,0.6,0.2796,0.2629,174.7,275.7,34.3,6.7,0.0214,0.0525,0.0243,0,0.54,35.87,13,0,0,14,8.64,27,0.3872,0.3913,306.7,1.33,2.41,21.75,11.32,2.41,-12.66,313.4,0.8404,0.96,29.61,-0.04,-0.045,0.2214,NA,0.458,0.004,230.3,251.1,0.2481,0.1988,7,0.0549,5.1,0.04,0,1.44,0.1106,1.97,21.3,2.465,127.5,0.0375,0.0401,1.1,28.43,62.3,29973,127.5,7.8,32.19,127.5,0.8,1.32
"2",2011-09-30,9.3,0.65,0.3295,0.29046180405697,164.4,266.4,17.9,21,0.075894470545717,0.17485428809326,0.078828828828829,0,0.5690440060698,29.914285714286,12.2,0,0,14.4,8.9166,26.6,0.38079,0.38053097345133,255.7,1.2135738016137,2.1290591174022,17.756944444444,9.6127819548872,2.1290591174022,3.2166,276.7,0.81006006006006,0.88,24.659090909091,-0.005,0.0777,0.29968454258675,NA,0.4454,0.0041291291291291,210.7,209.4,0.32139446036294,0.24322370798699,7,0.058284762697752,0.3,0.0024979184013322,0,1.2737226277372,0.11990008326395,1.7435470441299,5.7,0.63925539531554,120.1,0.042319050783104,0.042579075425791,1.4,21.7,67.3,9587,120.1,7.2,29.083333333333,120.1,0.75,1.1942166594735
"3",2010-09-30,3.1,0.54,0.2851,0.34858188472095,142.4,256.9,14.1,15.8,0.043502202643172,0.13787085514834,0.06150253016738,0.1152,0.65766397755174,36.329113924051,13.4,0,0,16.2,10.0636,29.6,0.37879,0.37795275590551,347.4,1.7130177514793,3.1212938005391,21.444444444444,11.736486486487,3.0314136125655,9.2484,363.2,0.77462047489295,2.39,38.89539748954,0.08,-0.3386,0.20360949612403,NA,0.4144,0.0042818217205138,202.8,287,0.26550522648084,0.20980176211454,7.9,0.068935427574171,-4,-0.034904013961606,0,2.0154494382022,0.1413612565445,2.5043630017452,0.8152,0.081003128509384,114.6,0.049623284023669,0.055477528089888,13.2,92.96,76.2,3647,111.3,7,41,111.3,0.75,1.6614821591949
"4",2009-09-30,3,0.77,0.2825,0.36856617647059,137.4,262,41.5,7.8,0.022292083452415,0.045348837209302,0.029770992366412,-0.4709,0.42477876106195,45.71186440678,14.7,0,0,13.5,8.2018,28.2,0.39246,NA,342.1,1.6306005719733,2.6937007874016,25.340740740741,12.131205673759,1.9889534883721,-18.1273,349.9,0.83091603053435,NA,NA,0.12,0.1218,0.40394438138479,NA,0.282,0.0041984732824428,209.8,269.7,0.2973674453096,0.2292083452415,5.9,0.034302325581395,1.8,0.01046511627907,0,1.9628820960699,0.078488372093023,1.5680232558139,26.3291,3.2101614120139,172,0.039093374642517,0.042940320232897,15.6,94.46,80.2,4709,127,7.4,36.445945945946,127,0.75,1.6079963235294
"5",2008-09-30,3,0.68,0.2681,0.36856617647059,137.4,262,41.5,7.8,0.026776519052523,0.045348837209302,0.029770992366412,-0.001,0.4177545691906,35.779661016949,14.7,0,0,13.5,8.2018,28.2,0.39246,NA,283.5,1.3512869399428,1.6472980825102,21,10.053191489362,1.6482558139535,-18.5972,291.3,0.83091603053435,NA,NA,0.12,0.1218,0.26990784874484,NA,0.271,0.0041984732824428,209.8,211.1,0.37991473235433,0.27531754205287,5.9,0.034302325581395,1.8,0.01046511627907,0,1.5363901018923,0.078488372093023,1.2273255813954,26.799,3.2674517987381,172,0.039093374642517,0.042940320232897,15.6,70.07,80.2,1119,172.1,6.5,32.476923076923,172.1,0.7,1.3386948529412
"6",2007-09-30,3.1,0.89,0.3026,0.39160839160839,130.5,253.5,17.4,26.9,0.072998643147897,0.17433570965651,0.10611439842209,0,0.26437541308658,29.947368421053,14.2,0,0,18.3,11.9007,32.5,0.34969,NA,341.6,1.8208955223881,2.2138690861957,18.666666666667,10.510769230769,2.2138690861957,8.7007,368.5,0.76449704142012,NA,NA,0.15,0.0333,0.13523469330803,NA,0.2771,0.0043392504930966,187.6,284.5,0.29525483304042,0.22795115332429,9.5,0.061568373298769,1,0.0064808813998704,0,2.1800766283525,0.11860012961763,1.8438107582631,3.2,0.2688923559197,154.3,0.063436423240938,0.0727969348659,12.1,91,84,28872,154.3,9.5,29.947368421053,154.3,0.5,1.7179487179487
"7",2006-09-30,3,1.43,0.3419,0.34823399558499,118.1,219.2,40.6,0.2,0.00058651026392962,0.0013568521031208,0.00091240875912409,0,0.25738520035098,34.308641975309,13.5,0,0,17.1,10.426,30.6,0.39029,NA,340.8,1.8828729281768,2.3120759837178,19.929824561403,11.137254901961,2.3120759837178,-16.674,341,0.87636861313869,NA,NA,0.095,0.1073,0.24080043792957,NA,0.2526,0.0050182481751825,181,277.9,0.22706009355883,0.1850439882698,8.1,0.054952510176391,1.7,0.011533242876526,0,2.3530906011854,0.11601085481682,1.8853459972863,27.1,2.5992608316043,147.4,0.057602436464088,0.068585944115157,12.1,93.36,63.1,3774,147.4,8,34.7375,147.4,0.55,1.8818984547461
"8",2005-09-30,2.9,1.01,0.366,0.33265306122449,NA,185.4,22,0.2,0.00081799591002045,0.0015278838808251,0.0010787486515642,1.8777,0.55191256830601,32.065573770492,12.2,0,0,13.4613,8.2266,25.6613,0.38887,NA,244.3,1.6641689373297,1.8663101604278,18.14834844829,9.5201798195569,2.1096718480138,-3.4511,244.5,0.80366774541532,NA,NA,0.035,0.2089,0.26913140311804,NA,0.2238,0.005933117583603,146.8,195.6,0.25,0.2,6.1,0.052677029360967,14.4,0.12435233160622,0,1.9938837920489,0.11624594127807,1.6891191709845,11.6777,1.4195088490336,115.8,0.056039455356948,0.062181447502548,9.1,66.85,48.9,200,130.9,7.5,26.08,130.9,0.55,1.6632653061225
"9",2004-09-30,3.2,0.8,0.4333,0.43190094683176,NA,165.2,23,2.6,0.013926084627745,0.0223752151463,NA,0.2248,0.3692591737826,32.666666666667,12,0,0,21.9306,13.3777,33.9306,0.39,NA,184.1,1.3667409057164,1.5843373493976,8.3946669925433,5.4257824576584,1.7821878025169,2.1529,186.7,0.87953995157385,NA,NA,0.035,0.0655,0.20570210498268,NA,0.1963,0.0066585956416465,134.7,127.4,0.46546310832025,0.31762185324049,3.9,0.037754114230397,1.8,0.017424975798645,0,1.6333333333333,0.2123,1.2333010648596,11.2248,0.8390691848731,103.3,0.099314475872309,0.05,8.2,45,59.3,200,116.2,6.2,20.548387096774,116.2,0.5,1.3597960670066
"10",2003-09-30,3.2,0.41,0.4591,0.38028169014085,NA,155.5,18,0.5,0.003584229390681,0.0051599587203302,NA,2.6,0.1955,15.947368421053,11.1,0,0,12.3,7.5034,23.4,0.38997,NA,139,NA,NA,11.30081300813,5.9401709401709,1.4344685242518,0.6034,139.5,0.89003215434084,NA,NA,NA,-0.2053,0.26806953339433,NA,0.2294,0.0070739549839228,127.3,90.9,0.53465346534654,0.34838709677419,5.7,0.058823529411765,0.2,0.0020639834881321,0,1.1477272727273,0.12693498452012,0.93808049535604,6.9,0.91958692155484,96.9,0.05894241162608,0.071969696969697,8.2,31,48.6,1289,103.3,3.8,23.921052631579,103.3,0.4,1.0919088766693
