"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,50.2,1.03,0.3032,0.2628,968.8,8451.5,0,128.6,0.0824,0.0152,NA,0.8,16.07,0,0.0512,62.25,246,168.72,246,0.315,0.3152,1431.9,1.21,5.81,5.81,0.08,168.72,1560.5,0,1.66,14.66,-0.055,NA,0.1566,NA,0.4842,0.044,1185.6,1215.1,0.2843,0.2213,75.6,0,0.7628,1.25,2.01,0,0,NA,0.1423,0.078,39.1,24.34,345.4,223471,NA,81.6,14.89,NA,1.1,1.19
"2",2010-12-31,43.6,1.69,0.5159,0.32768122085629,793,7155.7,0,115.4,0.063570759654052,0.016127003647442,NA,0.53304904051173,19.872044506259,0,0.0436,62.2957,252.6,174.0717,252.6,0.31088,0.31130268199234,1699.9,1.5975002349403,6.7296120348377,6.7296120348377,0.08,174.0717,1815.3,0,1.63,17.343558282209,-0.04,NA,0.24304715840387,NA,0.4867,0.043573654569085,1064.1,1428.8,0.27050671892497,0.21291246625902,71.9,0,0.86642114047288,1.8017654476671,2.4840055632823,0,0,NA,0.16358585847195,0.090668348045397,55.7,28.27,386.5,258019,NA,74.6,19.152815013405,NA,1.1,1.5390419669351
"3",2009-12-31,43.4,1.01,0.5707,0.51198410663932,761.5,7805.1,0,134.6,0.064168573607933,0.017245134591485,NA,0.48186437708078,19.297176820208,0,0.0403,52.3376,273,234.7936,273,0.13995,0.13938618925831,1963,1.3767709356151,7.1904761904762,7.1904761904762,0.08,234.7936,2097.6,0,1.59,18.364779874214,-0.005,NA,0.24693042291951,NA,0.5589,0.039986675378919,1425.8,1298.7,0.61515361515361,0.38086384439359,67.3,0,0.77767622585438,1.7054497701904,2.412147102526,0,0,NA,0.16467502454762,0.088378200919238,83.5,29.2,798.9,162681,NA,70,18.552857142857,NA,1.1,1.3442706998206
"4",2008-12-31,43.4,0.93,0.5353,0.53649175789606,736.7,8102.1,0,190.9,0.11062818729717,0.023561792621666,NA,0.32878759574071,10.033333333333,0,0.0597,52.1121,298.2,209.3334,298.2,0.29801,NA,1534.7,1.0973900607794,5.1465459423206,5.1465459423206,0.08,NA,1725.6,0,1.61,12.403726708074,0.015,NA,0.43791408420603,NA,0.5742,0.038545562261636,1398.5,872.9,0.97685874670638,0.49414696337506,87,0,0.59899,1.1848785122845,1.2541666666667,NA,NA,NA,0.14968424597783,0.11809420388218,124,19.97,852.7,364536,NA,61.7,14.147487844408,NA,1.1,1.0856927142318
"5",2007-12-31,43.2,0.04,0.3323,0.50423342451478,761.2,7994.7,0,211.2,0.098604043139269,0.026417501594807,NA,0.52964188985856,13.773413897281,0,0.036639613950428,50.112,292.9,203.1379,292.9,0.30646,NA,1930.7,1.4580123848361,6.5916695117788,6.5916695117788,0.08,NA,2141.9,0,2.14,15.523364485981,0.05,NA,0.3328530259366,NA,0.5147,0.039038362915432,1324.2,1367.7,0.56605980843752,0.36145478313647,99.3,0,0.50465256797583,1.7967682606411,1.7216767371601,NA,NA,NA,0.15340421839601,0.13045191802417,146.9,33.22,774.2,350470,NA,95,14.396842105263,NA,1.1,1.3950110720333
"6",2006-12-31,41.1,1.01,0.1846,0.44048354363364,634.1,6717.6,0,217.6,0.1256351039261,0.032392521138502,NA,0.8,13.820627802691,0,0.038672939649578,47.676,273.5,187.7441,273.5,0.31355,NA,1514.4,1.6538167522114,5.5371115173675,5.5371115173675,0.08,NA,1732,0,2.39,11.20920502092,0.055,NA,0.21716475095785,NA,0.4442,0.02491961414791,915.7,1232.8,0.404931862427,0.28822170900693,89.2,0,0.53448430493274,1.9441728434001,1.7275784753363,NA,NA,NA,0.20502792945288,0.14067181832518,118.5,26.79,499.2,383790,NA,99.7,12.365095285858,NA,1.05,1.5282802435366
"7",2005-12-31,42,1.19,0.1594,0.46301462507397,635.2,6728.5,0,189,0.087447369638643,0.028089470164227,NA,0.8,16.07171314741,0,0.029152206246901,47.04,265.6,181.6465,265.6,0.31609,NA,1972.3,1.9844048697052,7.425828313253,7.425828313253,0.08,NA,2161.3,0,2.38,16.239495798319,0.095,NA,0.071389793702497,NA,0.4317,0.024894107156127,993.9,1613.6,0.33942736737729,0.25341229815389,100.4,0,0.46852589641434,2.5403022670025,2.0089641434263,NA,NA,NA,0.18276134017507,0.1580604534005,73.1,38.65,547.7,124193,NA,90,17.928888888889,NA,0.85,1.8271197903458
"8",2004-12-31,43,0.58,0.159,0.45807946451558,NA,6436,0,132.3,0.064298211508554,0.0205562461156,0,0.72955974842767,18.292917166867,0,0.030646992054483,46.44,NA,NA,NA,0.28843,NA,1925.3,1.8637947725073,NA,NA,0.0825,NA,2057.6,0,2.34,15.059829059829,0.09,0,0.12934306569343,NA,0.4042,0.025932256059664,1033,1523.8,0.35030843942775,0.25942846034215,83.3,0,0.55750300120048,2.4129849564529,2.2173232929535,0,NA,NA,NA,0.13190815518606,48.4,35.24,533.8,86190,NA,100,15.238,0,0.8,1.7657255642324
"9",2003-12-31,43.7,0.28,0.1313,0.58246233202118,NA,6379,0,217.2,0.086043655666918,NA,0,0.42650418888043,18.594866071429,0,0.027733333333333,45.448,NA,NA,NA,0.30645,NA,2307.1,1.8365706097755,NA,NA,0.08,NA,2524.3,0,2.2,17.045454545455,0.125,0,0.14890510948905,NA,0.3863,0.026602915817526,1256.2,1666.1,0.515095132345,0.33997543873549,89.6,0,0.50723214285714,2.7082249674903,2.3243582589286,0,NA,NA,NA,0.14564369310793,53.7,37.5,858.2,47780,NA,80.2,20.774314214464,0,0.85,1.7132482693091
"10",2002-12-31,42,0.16,0.15,0.56683465322774,NA,5792,0,162.3,0.081402347276557,NA,0,0.2332,14.456692913386,0,0.032679738562091,42,253.4,175.6037,253.4,0.30701,NA,1831.5,NA,7.2277032359905,7.2277032359905,NA,175.6037,1993.8,0,2.13,14.591549295775,NA,0,0.086440969238701,NA,0.3232,0.01560773480663,1087.8,1285.2,0.55135387488329,0.35540174541077,88.9,0,0.47244094488189,2.3734072022161,NA,0,0,0,0.1614301029601,0.16417359187442,79.6,31.08,708.6,60467,0,90.7,14.169790518192,0,0.85,1.6836734693878
