"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,26.3,0.71,0.2096,0.2031,1479,6401.9,16.5,397.3,0.3285,0.0621,NA,0.8,NA,0,0.0152,12.62,NA,NA,NA,0,NA,812.3,0.56,NA,NA,1209.6,0.0077,1.38,24.34,NA,NA,0.1261,NA,0.6993,0.0386,1458.7,832.6,0.4528,0.3117,-82.4,0,0.2162,0.56,NA,16.5,NA,NA,-0.0557,1071.8,33.59,377,73582,NA,58.4,14.26,NA,0.75,0.65
"2",2010-12-31,27.8,0.63,0.2619,0.16076589595376,1626.1,6481.9,14.6,458.8,0.37655942219304,0.070781715237816,NA,0.66819396716304,10.979418886199,0,0.0165,14.9638,NA,NA,NA,0.28361,0.28360797918474,759.6,0.51365972410062,NA,NA,1218.4,0,NA,NA,NA,NA,0.23269082498072,NA,0.7811,0.023727610731421,1478.8,906.9,0.3434777814533,0.2556631648063,82.6,0,0.18116041162228,0.55771477768895,NA,14.6,NA,NA,0.050796383986225,1095.7,28.96,311.5,112597,NA,-68.5,NA,NA,0.7,0.62881915772089
"3",2009-12-31,30.8,0.72,0.279,0.16165706276281,1614.9,6896.8,23,1017.6,0.71889791593077,0.14754668831922,NA,0.62724014336918,9.1022258862325,0,0.0125,13.8012,NA,NA,NA,0.18183,0.18206338503034,397.9,0.4378782876637,0.1,NA,1415.5,0,NA,NA,-0.36,NA,0.22136010953902,NA,0.845,0.021560723813943,908.7,1104.1,0.28203967031972,0.21999293535853,121.3,0,0.11377782357791,0.68369558486594,0.91022258862325,23,NA,NA,0.075113010093504,1421.4,37.45,311.4,104331,NA,110.8,9.9648014440433,NA,0.7,0.73482842755542
"4",2008-12-31,30.6,0.62,0.2481,0.18710569007991,1352.9,6381.5,10.4,519.7,0.42900775961697,0.081438533260205,NA,0.41918581217251,14.308426073132,0,0,0,NA,NA,NA,0.27199,NA,691.7,0.60431591822471,NA,NA,1211.4,0,NA,NA,-0.32,NA,0.18277141474431,NA,NA,0.04036668494868,1144.6,900,0.346,0.25705794947994,62.9,0,0,0.66523763766723,NA,NA,NA,NA,0.046492719343632,1151,29.14,311.4,158515,NA,88.3,10.192525481314,NA,0.65,0.72787358048429
"5",2007-12-31,30.7,0.68,0.4744,0.18361931717672,1384.5,5123.5,6.7,663.8,0.50648557912406,0.12955987118181,NA,0.23608768971332,12.892903225806,0,0,0,0,0,0,0.39922,NA,646.8,0.62668346090495,NA,NA,1310.6,0,NA,NA,NA,NA,0.27851851851852,NA,NA,0.020747535864155,1032.1,999.2,0.31164931945556,0.2376010987334,77.5,0,0,0.72170458649332,NA,NA,NA,0,0.055976886962803,854.2,33.92,311.4,291187,NA,75.6,13.216931216931,NA,0.7,0.77280500029483
"6",2006-12-31,7.2,NA,NA,0.25169453230908,438.6,1401.3,0,683.4,0.46670764187667,0.48769000214087,NA,NA,45.515789473684,0,0,0,0,0,0,0.02052,NA,780.9,NA,NA,NA,1464.3,0,NA,NA,NA,NA,NA,NA,NA,0,-77.7,1297.2,0.12881591119334,0.11411595984429,28.5,0,0,2.9575923392613,NA,NA,NA,NA,0.064979480164159,84.5,39.85,167.1,90459,NA,35.6,36.438202247191,NA,0.65,NA
"7",2005-12-31,30.5,1.28,0.2198,0.1677516856545,716.1,3404.6,0,302.3,0.23795654911839,0.088791634846972,NA,0.58234758871702,13.988819875776,0,0,0,0,0,0,0.01227,NA,968.1,1.7346353700054,0.165,NA,1270.4,0,2.66,13.105263157895,NA,NA,0.14782069179463,NA,0.7207,0.031222463725548,558.1,1126.1,0.12814137287985,0.1135862720403,80.5,0,0,1.5725457338361,0.84780726519857,NA,NA,0,0.11241446725318,769.5,34.86,144.3,99221,NA,100,11.261,NA,0.8,1.4765225476523
"8",2004-12-31,27.7,1.19,0.3985,0.158203125,NA,3073.2,0,144.1,0.13598188166462,0.04688923597553,0,0.59723964868256,13.179665738162,0,0,0,NA,NA,NA,0,NA,915.6,1.5056734089788,0.125,NA,1059.7,0,1.66,19.740963855422,-0.075,0,0.28736517719569,NA,0.6531,0.034589353117272,608.1,946.3,0.11983514741625,0.10701141832594,71.8,0,0,1.6660211267606,1.0543732590529,0,NA,NA,0.11899237653298,669.5,32.77,113.4,84741,NA,81.3,11.639606396064,0,0.85,1.4783761160714
"9",2003-12-31,27.6,0.71,0.4077,0.048526557261338,NA,2766.5,0,254.7,0.41747254548435,NA,0,0.34829531518273,5.3449541284404,0,0,0,NA,NA,NA,0.19438,NA,355.4,1.0230282095567,NA,NA,610.1,0.0063979757816736,NA,NA,-0.07,0,0.20791511327789,NA,0.5485,0.039906018434846,347.4,582.6,0.047202197047717,0.045074577938043,109,0,0,1.1564112743152,NA,0,NA,NA,0.20215133531157,592.5,21.01,27.5,23111,NA,76.6,7.6057441253264,0,0.75,1.0765837303688
"10",2002-12-31,21.6,0.81,0.429,0,NA,2208.9,0,117.5,0.35801340645948,NA,0,0.4174,NA,0,0,0,0,0,0,0,NA,210.7,NA,0.1,0,328.2,0.0086921091946218,NA,NA,NA,0,0.40816326530612,NA,0.3446,0.047851871972475,210.2,328.2,0,0,-87,0,NA,1.0015257857797,NA,0,0,0,-0.26548672566372,484,15.22,0,67246,0,-27.3,NA,0,0.65,1.0023786869648
"11",2001-12-31,NA,0.44,0.323,0,NA,1863.2,0,56.7,0.16463414634146,NA,0,0.2362,118.75862068966,0,0.0376,12.9494,NA,NA,NA,0.12121,NA,287.7,NA,NA,NA,344.4,0,NA,NA,NA,NA,0.28159777965225,0,0.3763,0.054959209961357,390.8,344.4,0,0,2.9,0,4.465324137931,0.76960893854749,NA,0,NA,NA,0.0064804469273743,219.6,15.62,0,10800,0,17.7,19.457627118644,0,0.65,0.88126919140225
"12",2000-12-31,NA,0.7,0.2773,0,NA,1565.8,0,7.2,0.01690934711132,NA,NA,0.6,NA,0,0.030718647252231,13.08,NA,NA,NA,0,NA,418.6,NA,NA,NA,425.8,0,NA,27.842857142857,NA,NA,0.2216278733555,NA,0.3121,NA,493.9,425.8,0,0,-83.3,0,NA,0.84973059269607,NA,0,NA,NA,-0.16623428457394,NA,19.49,0,NA,NA,-35.5,NA,NA,NA,0.84973059269607
"13",1999-12-31,NA,0.65,0.2526,0,NA,1625.1,0,32,0.068846815834768,NA,NA,0.38598574821853,NA,0,0.077624784853701,36.08,-122.2,-122.2,-122.2,0,NA,432.8,NA,NA,-122.2,464.8,0,NA,NA,NA,0,0.19087648509303,NA,0.3084,NA,596.4,464.8,0,0,NA,NA,NA,0.73965626989179,NA,NA,NA,-0.20489604292421,-0.12921705919796,122.2,NA,NA,NA,NA,-81.2,NA,0,NA,0.73965626989179
