"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,75.2,2.08,0.4475,0,871.1,932.9,137.1,170.6,0.1086,0.4259,0.1829,4.93,0.8,15.51,35.8,0,0,154,96.08,190,0.3777,0.3778,1400.9,2,3.22,9.07,7.37,3.5,0.054,-10.14,1571.5,0.4512,1.19,17.89,NA,0.1788,0.702,0,700.5,1571.5,0,0,101.3,0.2529,56.4,0.1408,0,1.8,2.87,0.3854,3.92,106.23,1.1056,400.6,0.1372,0.1163,31.8,21.29,0,403947,435.6,97.8,16.07,435.6,1.45,1.8
"2",2010-12-31,75.1,1.32,0.5344,0,757.8,828.9,88.4,121.7,0.068893291819983,0.33871416643473,0.14682108818917,8.7276,0.67833083832335,38.995584988962,27.7,0,0,77,46.4657,104.7,0.39655,0.396,1644.8,2.5857569564534,3.785500575374,21.361038961039,15.70964660936,4.577790147509,NA,-22.962,1766.5,0.38943177705393,1.35,16.762962962963,0.1894,0.31933737903887,0.6736,0,636.1,1766.5,0,0,45.3,0.12607848594489,41.7,0.11605900361815,0,2.3310899973608,NA,0.21430559421097,4.9165043139438,69.4276,1.4941712226577,359.3,0.073047712623801,0.059778305621536,29.1,22.63,0,847648,434.5,102.7,17.200584225901,434.5,1.45,2.3310899973608
"3",2009-12-31,75,NA,NA,0,709.2,769,101.4,100.9,0.037537202380952,0.33432736911862,0.13120936280884,7.7048,NA,48.607594936709,17.3,0,0,93.8,56.2734,111.1,0.40007,0.4002169197397,2587.1,4.2530001643926,7.6928337793637,27.581023454158,23.286228622862,8.5722332670643,0.115,-35.5313,2688,0.33198959687906,NA,NA,-0.0159,0.32734003172924,0.6716,0,608.3,2688,0,0,55.3,0.1832339297548,67.4,0.2233267064281,0,3.7901861252115,4.2267473858008,0.31080185553347,8.9065606361829,91.8048,1.6314051737409,301.8,0.092509344073648,0.077975183305133,28.4,37.29,0,1085612,336.3,33.8,79.526627218935,336.3,1.4,3.7901861252115
"4",2008-12-31,74.8,NA,NA,0,651.6,705.1,83.6,116.6,0.05283908098065,0.38117031709709,0.16536661466459,0.3226,NA,22.471486761711,7.2,0,0,162.3,100.9944,169.5,0.37773,NA,2090.1,3.9067289719626,6.7816353017521,12.878003696858,12.330973451327,6.832625040863,0.0532,24.2719,2206.7,0.23968231456531,0.77,37.883116883117,0.4331,0.42368692070031,0.5037,0,535,2206.7,0,0,98.2,0.32101994115724,42.9,0.14024190912063,0,3.3865868631062,4.2239636770133,0.53056554429552,7.2137953579601,76.7226,0.75967123363158,305.9,0.18877461869159,0.15070595457336,23.3,29.17,0,1558575,308.2,71.3,30.94950911641,308.2,NA,3.3865868631062
"5",2007-12-31,74.8,NA,NA,0.90689346463742,10.4,146.7,31.2,2,0.0014520110352839,0.009367681498829,0.013633265167008,NA,NA,42.96632996633,9.5,0,0,36.5,36.5,46,0,NA,1375.4,12.537830446673,NA,37.682191780822,29.9,6.4421545667447,0.035,NA,1377.4,0.59168370824812,2.02,10.282178217822,NA,0.69346956908041,0.3266,0,109.7,1276.1,0.079382493534989,0.073544358937128,29.7,0.13911007025761,20.2,0.094613583138173,0,122.70192307692,12.276094276094,0.17096018735363,5.9770491803279,NA,NA,213.5,0.33272561531449,2.8557692307692,16,20.77,101.3,780431,NA,NA,NA,NA,NA,12.331244404655
"6",2003-12-31,52.4,0,0,0.05592841163311,NA,51.8,0.5,2.1,0.061946902654867,0.096330275229358,NA,-0.0051,NA,NA,3.9,0,0,0.6445,0.6445,4.5445,0,NA,31.8,0.54173764906303,1.4587155963303,49.34133966392,6.9974848662886,1.4654377880184,NA,4.0496,33.9,0.015444015444015,NA,NA,-0.4143,0.79754601226994,0.0319,0.82239382239382,58.7,31.4,0.079617834394904,0.073746312684366,-4.2,-0.19354838709677,-1.1,-0.050691244239631,NA,1.2030651340996,NA,0.0297,1.4470046082949,-3.4051,-5.2833544731865,21.7,0.010979386712095,-0.099526066350711,15.8,0.48,2.5,42600,21.8,-14.2,NA,21.8,1.3,0.75838926174497
"7",2002-12-31,31.5,0,0,0.38524590163934,NA,37.6,0.1,1.3,0.019287833827893,0.05829596412556,NA,0,0,NA,4.1,0,0,-2.6,-2.6,1.5,0,NA,66.1,NA,NA,NA,44.066666666667,2.9641255605381,NA,1.4,67.4,0.01063829787234,NA,NA,-0.2611,0.80246913580247,0.1411,0.41223404255319,27.3,62.7,0.074960127591707,0.06973293768546,-3.7,-0.16591928251121,-3.4,-0.152466367713,NA,8.36,NA,-0.11659192825112,2.8116591928251,-4,NA,22.3,-0.095238095238095,-0.49333333333333,12.7,1.9,4.7,325145,25,0.4,156.75,25,1.2,2.4212454212454
