"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,22.7,1,0.3009,0,148.6,196.1,2.3,48.9,0.4099,0.2522,0.2494,-1.78,0.8,NA,4.2,0,0,26,26.48,31,0,70.4,0.71,0.43,2.66,2.29,0.36,NA,-0.015,30.16,119.3,0.0296,-0.15,NA,NA,0.065,0.178,0.088,0.8253,0.0734,99.7,119.3,0,0,-16.2,-0.0835,11,0.0567,NA,0.8,NA,0.1366,0.62,-3.68,-0.1388,193.9,0.2656,-0.109,82.7,5.76,0,33838,162.6,-12.7,NA,162.6,1.15,0.8
"2",2010-12-31,23.4,1.41,0.5513,0,167.1,222.6,3.5,63.9,0.52163265306122,0.28337028824834,0.28706199460916,-0.9483,0.49882096861963,NA,5.7,0,0,0.8,0.8,6.5,0,58.6,0.56782945736434,0.29432446007032,73.25,9.0153846153846,0.25986696230599,NA,0.025,3.9483,122.5,0.035040431266846,NA,NA,NA,0.0411,0.28690807799443,NA,0.8116,0.046720575022462,103.2,122.5,0,0,-7.4,-0.032815964523282,8.1,0.035920177383592,NA,0.73309395571514,NA,0.0035476718403548,0.54323725055432,-3.1483,-3.9353658536585,225.5,0.0077519379844961,-0.044284859365649,87.1,5.21,0,106142,199.1,-20.2,NA,199.1,1.1,0.73309395571514
"3",2009-12-31,22.9,1.3,0.6012,0,165.5,219.8,4.5,57.7,0.29834539813857,0.27191328934967,0.26251137397634,1.1941,0.47821024617432,NA,7.2,0,0,-10.6589,-10.6589,-3.4589,0,135.7,1.2588126159555,0.57305743243243,NA,NA,0.63949104618285,0.455,0.06,-9.1529,193.4,0.045950864422202,-0.46,NA,-0.385,-0.1901,0.26038781163435,NA,0.7637,0.093266606005459,107.8,193.4,0,0,-8.4,-0.039585296889727,10.3,0.048539114043355,NA,1.168580060423,NA,-0.050230254476909,0.91140433553252,-1.5059,NA,212.2,-0.09887625231911,-0.050755287009063,89.3,8.14,0,84779,236.8,-1.5,NA,236.8,1.15,1.168580060423
"4",2008-12-31,26.7,1.38,0.5845,0,178.6,249.3,8.2,81.4,0.62808641975309,0.26618705035971,0.32651423987164,-2.7662,0.32848588537211,216,7.3,0,0,-0.4,-0.16,6.9,0.6,48.2,0.49588477366255,0.21057230231542,NA,6.9855072463768,0.15761935905821,0.08,0.07,1.7062,129.6,0.059366225431207,-0.18,NA,-0.115,0.4361,0.4214501510574,NA,0.8643,0.13116726835138,97.2,129.6,0,0,0.6,0.0019620667102682,11,0.035971223021583,0,0.72564389697648,27,-0.0013080444735121,0.42380640941792,-1.8662,NA,305.8,-0.0016460905349794,0.0033594624860022,114.4,5.63,0,97568,228.9,-4.7,NA,228.9,1.2,0.72564389697648
"5",2007-12-31,31.2,0.84,0.3399,0,424.9,512.8,3.4,133.3,0.6332541567696,0.53577170418006,0.25994539781591,-0.8513,0.54133568696676,12.680722891566,6.1,0,0,8.4,7.3417,14.5,0.12599,77.2,0.26474622770919,0.24170319348779,9.1904761904762,5.3241379310345,0.31028938906752,0.02,0.11,10.893,210.5,0.027886115444618,0.08,100.25,-0.02,0.042,0.5063829787234,NA,0.8177,0.46411856474259,291.6,210.5,0,0,16.6,0.066720257234727,3,0.012057877813505,0,0.49541068486703,6.3403614457831,0.033762057877814,0.84606109324759,-3.5513,-0.48371547639934,248.8,0.025177242798354,0.039068016003766,92.3,8.02,0,180064,319.4,19.7,10.685279187817,319.4,1.15,0.49541068486703
"6",2006-12-31,28.4,1.04,0.2429,0,366.7,414,6.9,169.5,0.42164179104478,0.78146611341632,0.40942028985507,0.0178,0.8,17.946428571429,6,0,0,13.4,11.2656,19.4,0.15928,232.5,1.1790060851927,1.1397058823529,17.350746268657,11.984536082474,1.0719225449516,0.105,0.15,10.3478,402,0.030434782608696,0.6,18.183333333333,0.01,0.1677,0.31461988304094,NA,0.835,0.0065217391304348,197.2,402,0,0,22.4,0.10327339787921,0.3,0.0013831258644537,0,1.0962639760022,1.7091836734694,0.061779621945597,1.8533886583679,0.9178,0.081472661284238,216.9,0.057128032454361,0.061085355876739,75,10.91,0,201823,204,10.7,37.570093457944,204,1.25,1.0962639760022
"7",2005-12-31,28.6,1.45,0.2659,0,349.1,400,9.6,159.4,0.25225510365564,0.85149572649573,0.3985,2.3272,0.72207596840918,21.420338983051,4.6,0,0,25.3,20.9987,29.9,0.17001,472.5,2.4907749077491,2.1575342465753,18.675889328063,15.802675585284,2.5240384615385,0.125,0.12,13.6715,631.9,0.02925,0.74,29.324324324324,0.035,0.1619,0.21883656509695,NA,0.9223,0.0095,189.7,631.9,0,0,29.5,0.15758547008547,-13.7,-0.073183760683761,0,1.8100830707534,1.7136271186441,0.13514957264957,3.3755341880342,7.3272,0.34893718133485,187.2,0.11069450184502,0.084503007734174,60.8,21.7,0,154912,219,26.4,23.935606060606,219,1.2,1.8100830707534
"8",2004-12-31,28,1.09,0.3347,0,NA,367,1.8,135.3,0.19083215796897,0.825,0.36866485013624,-1.1886,0.65132954884972,28.704453441295,2.5,0,0,26.5902,18.7179,29.0902,0.29606,573.7,3.1836847946726,3.4981707317073,21.575577514314,19.721384312613,3.6425396825397,0.13,0.125,20.6065,709,0.018256130790191,1.02,24.56862745098,0.055,0.0548,0.13185002060157,NA,0.8714,0.013623978201635,180.2,709,0,0,24.7,0.1568253968254,-28.8,-0.18285714285714,0,2.2472266244057,2.2080348800997,0.16882698412698,4.5015873015873,-1.8886,-0.10089632563985,157.5,0.10387314420089,0.078288431061807,50.6,25.06,0,267719,164,24.7,28.704453441295,164,1.45,2.2472266244057
"9",2003-12-31,28.6,1.12,0.3521,0,NA,368.5,3.2,79.3,0.12837947223571,0.4748502994012,NA,-1.6968,0.63618290258449,22.380434782609,3.2,0,0,28.5006,23.4847,31.7006,0.17599,538.4,2.3918258551755,3.2239520958084,18.890856881409,16.983927097818,3.5212557226946,0.135,0.145,25.1815,617.7,0.019267299864315,0.87,25.804597701149,0.105,0.1631,0.24734832414086,0.048,0.8269,0.021438263229308,225.1,617.7,0,0,27.6,0.18051013734467,-18.4,-0.12034009156311,0,2.0292378449409,1.6578099838969,0.1864,4.0398953564421,-1.6968,-0.072250952122066,152.9,0.10433028185518,0.090670170827858,44.5,22.45,0,98798,167,27.6,22.380434782609,167,1.45,2.0292378449409
"10",2002-12-31,27.2,1.63,0.5256,0,NA,280.1,1.9,85.3,0.12082152974504,0.68130990415336,NA,-6.9,0.6818,35.477386934673,2.6,0,0,15.2,12.2842,17.8,0.19183,620.7,NA,NA,40.83552631579,34.870786516854,4.9576677316294,0.085,0.115,12.9842,706,0.016779721528026,0.87,27.873563218391,NA,0.0765,0.34321445113478,0.061,0.9363,0.020706890396287,162.4,706,0,0,19.9,0.15894568690096,-8.7,-0.069488817891374,0,2.8502220427937,4.1738102276086,0.12140575079872,5.6389776357827,-0.7,-0.056983841987388,125.2,0.075641527093596,0.080339119903109,35.5,24.25,0,198931,142.9,NA,NA,142.9,1.45,3.8220443349754
