"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-05-31,19.9,1.43,0.3247,0.2637,239.9,403.8,23.9,22.5,0.0272,0.0361,0.0557,4.4,0.8,22.49,17.5,0,0,55,34.84,73,0.37,0.3733,803.3,2.65,1.25,14.53,11.03,1.29,24.04,825.8,0.1535,0.165,0.125,0.2203,0.7555,0.2811,303.3,739.9,0.1161,0.104,32.9,0.0527,134.6,0.2158,0,3.08,0.0887,1.19,10.8,0.3101,623.7,0.1149,0.1371,139.7,38.04,85.9,80711,644.1,33.7,21.96,644.1,1.1,2.53
"2",2011-05-31,19.5,1.54,0.448,0.2712045616536,204.5,355.5,13.2,14.1,0.021959196386856,0.027755905511811,0.039662447257384,8.3935,0.5859375,21.278195488722,14.6,0,0,41.4,27.4378,56,0.33725,0.33830845771144,628,2.3564727954972,1.1531399192068,15.169082125604,11.214285714286,1.2362204724409,20.4443,642.1,0.1648382559775,0.21,0.091,0.19951923076923,0.6435,0.29338959212377,266.5,566,0.13445229681979,0.11851736489643,26.6,0.05236220472441,116.5,0.22933070866142,0,2.7677261613692,0.081496062992126,1.1141732283465,6.9935,0.25488527479405,508,0.10295628517824,0.13007334963325,115.7,29.75,76.1,86334,544.6,29.6,19.121621621622,544.6,1.05,2.2883107626515
"3",2010-05-31,19,1.22,0.4628,0.22550398499766,165.2,265,7.7,12.6,0.026168224299065,0.027759418374091,0.047547169811321,0.7535,0.59420916162489,35.235772357724,12.5,0,0,24.2,14.5379,36.7,0.39926,0.39705882352941,468.9,2.3363228699552,1.0249180327869,19.376033057851,12.776566757493,1.0330469266358,18.5844,481.5,0.20830188679245,0.28,-0.0951,0.32658497602557,0.6488,0.21584905660377,200.7,433.4,0.11098292570374,0.099896157840083,12.3,0.027098479841375,95,0.20929720202688,0,2.6234866828087,0.053315708305794,0.95483586693104,-4.0465,-0.27834335398898,453.9,0.072436013951171,0.074455205811138,111.9,24.2,48.1,87426,457.5,15,28.893333333333,457.5,1.1,2.2573839662447
"4",2009-05-31,18.8,NA,NA,0.36853448275862,146.5,275.9,16.4,12.6,0.028513238289206,0.02532154340836,0.045668720550924,-4.7717,NA,15.563318777293,12.1,0,0,40.3,25.3664,52.4,0.37056,NA,429.3,1.9567000911577,0.90340909090909,10.652605459057,8.1927480916031,0.86274115755627,25.8381,441.9,0.21602029720913,0.3,0.0257,0.51735015772871,0.6707,0.20804639362088,219.4,356.4,0.23989898989899,0.19348268839104,22.9,0.046020900321543,106,0.21302250803858,0,2.4327645051194,0.080988745980707,0.71623794212219,-0.4717,-0.018595606195791,497.6,0.11561728350046,0.15631399317406,116.8,18.81,85.5,169133,475.2,19,18.757894736842,475.2,1.05,1.9047413793103
"5",2008-05-31,18.6,NA,NA,0.46830985915493,120.8,280.5,25.6,6.6,0.010925343486178,0.013793103448276,0.023529411764706,-4.2745,NA,21.088983050847,11.3,0,0,45.9,27.5327,57.2,0.40016,NA,597.5,2.7085222121487,1.1990768613285,13.0174291939,10.445804195804,1.2486938349007,17.5071,604.1,0.2,0.31,0.4447,0.362977934984,0.7779,0.22887700534759,220.6,497.7,0.21378340365682,0.17612977983778,23.6,0.04932079414838,103.3,0.21588296760711,0,4.1200331125828,0.095924764890282,1.0401253918495,10.0255,0.36413186004936,478.5,0.12480805077063,0.1953642384106,109.8,27.7,106.4,103579,498.3,25.1,19.828685258964,498.3,1.1,2.6588908450704
"6",2007-05-31,17.9,NA,NA,0.40953716690042,84.2,171.1,16.5,4.3,0.0058751195518514,0.013509267986177,0.025131502045587,-8.9661,NA,43.451612903226,7.8,0,0,30.3,17.9888,38.1,0.40631,NA,727.6,5.2610267534346,2.0432462791351,24.013201320132,19.097112860892,2.2858938108702,18.2549,731.9,0.20572764465225,0.29,0.1855,0.49985578309778,0.6807,0.15721800116891,138.3,673.5,0.086711210096511,0.079792321355376,15.5,0.048696198554822,75.5,0.23719761231543,0,7.9988123515439,0.095193213949105,2.1159283694628,-0.2661,-0.014790849972602,318.3,0.13007091106291,0.18408551068884,79.8,32.98,58.4,303772,356.1,17.5,38.485714285714,356.1,0.8,5.132538569425
"7",2004-05-31,6.8,0,0,NA,NA,0.4,0,0.2,0.083333333333333,NA,NA,0.4,NA,NA,0,0,0,-0.184,-0.184,-0.184,0,NA,2.2,NA,NA,NA,NA,11,-0.584,2.4,0,NA,0.0271,0.69230769230769,0,0,-0.3,2.4,0,0,-0.4,-2,-0.4,-2,NA,NA,-0.9202,12,0.4,-2.1734405564008,0.2,0.61346666666667,NA,0.3,0.31,0,800,NA,0,NA,0,0,NA
