"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,137.9,2.98,0.6507,0.482,908.6,2006.7,39.5,134.4,0.0745,0.2051,0.067,1.51,0.8,NA,156.8,0,0,-19,-18.7,138,0,1670.4,1.03,2.49,NA,12.1,2.55,NA,97.09,1804.8,0.7932,NA,NA,-0.07,0.3681,0.7369,0,1619.6,959.4,0.8812,0.4684,-66.1,-0.1009,67.6,0.1031,NA,1.06,NA,-0.0285,1.46,-115.79,NA,655.4,-0.0115,-0.0727,57.2,6.17,845.4,3619406,670,-152.8,NA,670,2.25,1.03
"2",2010-12-31,114.8,3.71,0.975,0.50320288842301,853.1,1995.3,22,136.7,0.091818914562063,0.20790874524715,0.068511000852002,1.2202,0.55128205128205,NA,191.2,0,0,-20,-20,171.2,0,1352.1,0.85548876937678,2.0129522108084,NA,7.8977803738318,2.0564258555133,NA,147.9798,1488.8,0.81917506139428,NA,NA,-0.1159,0.51298701298701,0.5652,0,1580.5,624.7,1.3832239474948,0.58040032240731,-53.3,-0.08106463878327,56.5,0.085931558935361,NA,0.73227054272653,NA,-0.03041825095057,0.95011406844107,-167.9798,NA,657.5,-0.012654223347042,-0.062478021333959,57.4,4.44,864.1,4321039,671.7,-48.4,NA,671.7,2.15,0.86699277894246
"3",2009-12-31,114.7,3.04,0.9621,0.4698488378393,978.5,2277.5,76.1,140.8,0.11166627012451,0.18952752725804,0.061822173435785,-1.5759,0.55867373453903,NA,201.4,0,0,-65.2,-65.2,136.2,0,1120.1,0.65698867968796,1.6930169286578,NA,8.2239353891336,1.5077399380805,NA,61.6759,1260.9,0.8446103183315,NA,NA,-0.4873,0.48101265822785,0.5648,0,1704.9,393.7,2.2026924053848,0.68776270917599,-90.1,-0.12128146453089,14.4,0.019383497105936,NA,0.40235053653551,NA,-0.087764167451878,0.52995019518105,-126.8759,NA,742.9,-0.038242712182533,-0.092079713847726,92.6,3.48,867.2,2530084,661.6,-77,NA,661.6,2.15,0.68315544237959
"4",2008-12-31,88,3.18,0.9356,0.53993513075208,907.8,2590.9,585.1,106.5,0.065437788018433,0.09579060982191,0.041105407387394,-21.1618,0.37622915775973,NA,192.9,0,0,206.1,82.44,399,0.6,1521,0.8148068784486,1.7284090909091,7.3799126637555,3.812030075188,1.3680518078791,NA,-288.5982,1627.5,0.80609054768613,NA,NA,0.4644,0.7437125748503,0.7257,0,1866.7,562.1,1.8953922789539,0.65462365591398,-206.8,-0.1860046771002,101.5,0.091293398093182,NA,0.6191892487332,NA,0.18537506745818,0.50557654254362,371.0382,4.5007058505822,1111.8,0.044163497080409,-0.22780348094294,81.2,4.78,1065.4,3149690,880,-327.5,NA,880,2.2,0.82480235151024
"5",2007-12-31,88.9,2.19,0.5703,0.31585034013605,2011.4,3642.5,155.4,251.8,0.19171615654028,0.3283776734481,0.069128345916266,-44.2379,0.54708048395581,2.8190476190476,109.1,0,0,231.4,157.7384,340.5,0.31833,1061.6,0.39491109292463,0.99887090703801,4.5877268798617,3.1177679882526,1.3844548774126,0.175,155.6763,1313.4,0.56560054907344,0.93,5.1075268817204,-0.1979,0.85610157535857,0.8976,0.25811942347289,2688.2,384.8,2.4132016632017,0.70701994822598,136.5,0.17801251956181,114.6,0.14945226917058,0,0.19130953564681,0.16108843537415,0.30177360459051,0.5018257694314,2.0621,0.013073087014521,766.8,0.058678088683878,0.067863179874714,49.8,4.75,928.6,1927369,1062.8,85.3,4.5111371629543,1062.8,1.95,0.44673469387755
"6",2006-12-31,32,NA,NA,0.20093079724808,394.9,605.6,204.5,72.8,0.032933725401493,0.21144350856811,0.12021136063408,-36.329,NA,21.303733602422,32.3,0,0,158.1,102.5279,190.4,0.3515,2137.7,5.0728523967727,3.455706433883,13.52118912081,11.227415966387,6.208829509149,0.25,-33.3431,2210.5,0.68675693527081,2.55,9.3019607843137,1.0167,0.23439065108514,0.9036,0,421.4,2111.2,0.047034861690034,0.044921963356707,99.1,0.28783038048214,45.6,0.13244263723497,0,5.3461635857179,0.85214934409687,0.45919256462387,6.1318617484752,135.871,1.3252105121335,344.3,0.24330291884196,0.25094960749557,29.8,23.72,99.3,1882932,618.6,140.8,14.994318181818,618.6,1.2,4.472885471469
"7",2005-12-31,30.2,NA,NA,0.30489375402447,215.9,354.8,168,47.6,0.045808873063228,0.29510229386237,0.13416009019166,-17.2323,NA,31.375415282392,9.9,0,0,55.8,35.818,65.7,0.3581,991.5,3.7699619771863,3.5716858789625,17.768817204301,15.091324200913,6.1469311841289,0.43,-105.0497,1039.1,0.69729425028185,3.01,9.6013289036545,NA,0.24334277620397,0.6566,0,263,944.4,0.10027530707327,0.091136560485035,30.1,0.18660880347179,23.9,0.14817110973342,0,4.37424733673,0.72966082052074,0.34593924364538,5.8549287042777,140.8677,3.9328723345959,161.3,0.13619019011407,0.13941639647985,13.9,28.9,94.7,481047,277.6,81,11.659259259259,277.6,NA,3.3454603992273
"8",2004-12-31,0,0,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0.18031464300121,0,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,28.41,0,112012,NA,0,NA,0,0,NA
