"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,30.6,0.93,0.3696,0,946.5,1836.2,37,197.1,0.1194,0.178,0.1073,46.02,0.63,13.85,32.5,0,0,87,34.6,119,0.6,0,1453.4,1.94,2.89,16.8,12.21,1.31,-15.92,1650.5,0.1109,NA,NA,NA,0.2463,0.887,0.0045,749.4,1650.5,0,0,119.2,0.1076,-84.2,-0.076,0,1.74,0.0781,1.49,50.52,1.46,1107.4,0.0462,0.1259,112.1,54.66,0,64013,502.2,181.6,9.09,502.2,1.25,1.74
"2",2010-12-31,30.4,1.52,0.7498,0,900.3,1754.9,54.1,165.8,0.086865405773563,0.14305435720449,0.094478317852869,12.7167,0.43344891971192,11.811262376238,33.7,0,0,87.5,71.8961,121.2,0.17833,0,1742.9,2.3729067392784,1.7619288313789,19.918857142857,14.380363036304,1.5037963761864,38.7794,1908.7,0.13442361388113,7.02,9.2421652421652,0.1462,0.2874980490089,0.8984,0.0038748646646533,734.5,1908.7,0,0,161.6,0.13943054357205,-86.8,-0.074892148403796,0,2.1200710874153,0.075496117342537,1.6468507333908,33.1167,0.46061852149841,1159,0.097884445200817,0.17949572364767,84.8,64.88,0,69382,989.2,77.6,24.596649484536,989.2,1.3,2.1200710874153
"3",2009-12-31,29.9,1.82,0.8151,0.046988749172733,432,1253.5,43.6,168.2,0.071614084387108,0.1693174954701,0.13418428400479,14.4261,0.39872408293461,10.044885627967,39.8,0,0,20.2,16.0283,60,0.20652,0,2180.5,7.648193616275,2.4491744355835,107.94554455445,36.341666666667,2.19498691363,-2.1978,2348.7,0.16593538093339,NA,NA,0.135,0.52739664604071,0.8992,0.0057439170323095,285.1,2327.4,0.0091518432585718,0.0090688465959893,231.7,0.23323937990739,-139,-0.13992349506745,0,5.3875,0.020334205758003,2.3428628951077,18.2261,1.137121022812,993.4,0.056219908803928,0.53634259259259,92.7,76.5,21.3,68270,890.3,100.3,23.204386839482,890.3,1.3,5.1813368630046
"4",2008-12-31,29.7,NA,NA,0.31133004926108,209.7,995.9,64.6,117.5,0.1067017798765,0.13515067862894,0.11798373330656,4.7573,NA,NA,36.4,0,0,-15.4,-15.4,21,0,NA,983.7,5.2604278074866,1.0210712061449,NA,46.842857142857,1.1314699792961,-48.3573,1101.2,0.18907520835425,NA,NA,-0.3268,0.59351450102763,0.9022,0.0077316999698765,187,1006.4,0.094197138314785,0.086087904104613,-598.2,-0.68806073153899,44,0.050609615827007,NA,4.7992370052456,-0.017713365539452,1.1575799401886,32.9573,NA,869.4,-0.082352941176471,-2.8526466380544,97,31.61,94.8,51058,963.4,-324.2,NA,963.4,1.35,3.6164203612479
"5",2007-12-31,20.3,NA,NA,0.070016238418187,660.9,1702.9,95.8,314.7,0.83275998941519,0.35660056657224,0.18480239591285,-7.5816,NA,NA,76.9,0,0,-59.7,-29.85,17.2,0.6,NA,63.2,0.15065554231228,0.07528290649196,NA,3.6744186046512,0.071614730878187,-41.1684,377.9,0.086793117622879,NA,NA,0.0908,0.71862584716055,0.9009,0.15849433319631,419.5,304.6,0.24064346684176,0.19396665784599,-28.1,-0.031841359773371,-155.6,-0.17631728045326,NA,0.46088666969284,-0.067648725212465,0.34515580736544,11.3184,NA,882.5,-0.071156138259833,-0.042517778786503,166.9,14.53,73.3,61498,839.5,-177.6,NA,839.5,NA,0.51470988831381
"6",2006-12-31,20,NA,NA,0.3460022237946,647,1729.9,82.2,293.1,0.27237245609144,0.36761570299762,0.16943175906122,NA,NA,NA,68.3,0,0,20.8,10.4,89.1,0.6,NA,783,1.1246768170066,NA,37.644230769231,8.7878787878788,0.98206446757808,NA,1076.1,0.25371408751951,NA,NA,0.273,0.25280169871417,0.8382,0.24614139545638,696.2,733.8,0.4664758789861,0.31809311402286,-28.6,-0.035871064843848,-165,-0.2069484510222,NA,1.1341576506955,0.026088047159162,0.92035620218237,NA,NA,797.3,0.014938236139041,-0.044204018547141,127.1,33.21,342.3,73113,NA,NA,NA,NA,NA,1.0877388052158
