"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-09-30,24.6,3.46,0.6875,0.8511,262.2,1982.2,17.4,741.1,0.3888,0.7369,0.3739,0,0.8,NA,13.5,0,0,-62,-61.97,-48,0,1165.2,1.14,1.16,NA,NA,1.16,NA,0.065,-65.87,1906.3,0.0096,NA,NA,NA,-0.385,0.2979,0.031,0.9107,0,1019.3,408.1,3.6712,0.7859,-135.6,-0.1348,1068.5,1.0624,NA,1.56,NA,-0.0616,0.41,3.9,NA,1005.7,-0.0608,-0.5172,153.6,16.89,1498.2,960335,1005.7,-135.6,NA,1005.7,2.5,1.08
"2",2011-09-30,75.6,5.5,1.3911,0.88240872451399,198.4,1977.5,20.5,647.5,0.38679808841099,0.8721713362069,0.32743362831858,0,0.449284738696,NA,10.3,0,0,-132.2763,-132.2763,-121.9763,0,1026.5,0.98730403000866,1.3826778017241,NA,NA,1.3826778017241,NA,0.025,-142.4763,1674,0.017193426042984,NA,NA,NA,-0.264,0.64379947229552,0.04,0.7511,0,1039.7,185.2,8.0388768898488,0.88936678614098,-200.2,-0.26966594827586,1159.1,1.5612877155172,NA,0.93346774193548,NA,-0.17817392241379,0.24946120689655,10.2,NA,742.4,-0.12722546888525,-1.0090725806452,170.1,2.48,1488.8,2166379,742.4,-200.2,NA,742.4,2.5,0.99217638691323
"3",2010-09-30,75.7,4.66,1.4403,0.75313937585478,397.1,1902.9,10.8,576.3,0.35438445455663,0.57070707070707,0.3028535393347,0,0.425258626675,NA,12.9,0,0,-113.88,-113.88,-100.98,0,1049.9,1.0170493073719,1.0397108338285,NA,NA,1.0397108338285,NA,-0.1,-111.78,1626.2,0.012612328551159,NA,NA,NA,-0.4717,0.3909626719057,0.04,0.8117,0,1032.3,414.7,2.9213889558717,0.74498831632026,-29.9,-0.029609823727471,1159.9,1.1486432957021,NA,1.0443213296399,NA,-0.11277480689245,0.41067538126362,-2.1,NA,1009.8,-0.11031676838128,-0.075295895240494,186.6,5.39,1211.5,2476170,1009.8,-29.9,NA,1009.8,2.45,1.0109411910979
"4",2009-09-30,39.8,5.01,1.472,0.88264087870105,196.6,2029.4,7,507.3,0.30246839971381,0.50467568643056,0.24997536217601,0,0.27717391304348,NA,18.7,0,0,-242.156,-242.156,-223.456,0,1169.9,1.0017124753832,1.1638479904497,NA,NA,1.1638479904497,NA,-0.02,-230.456,1677.2,0.012762392825466,NA,NA,NA,-0.5218,0.93305439330544,0.049,0.6463,0,1167.9,198.6,7.4451158106747,0.88158836155497,-322.5,-0.3208316752885,1309.6,1.3028253083963,NA,1.0101729399796,NA,-0.24090326303223,0.19757262236371,-11.7,NA,1005.2,-0.20734306019351,-1.6403865717192,228.1,4.84,1478.6,2202383,1005.2,-322.5,NA,1005.2,2.55,1.001193887297
"5",2008-09-30,39.3,2.3,0.6999,0.82334369993403,374.9,2641.8,10.6,584.6,0.32515712776016,0.2818300149448,0.22128851540616,0,0.46863837691099,NA,27.5,0,0,-695.2172,-695.2172,-667.7172,0,1213.3,0.78908688865765,0.58492021404811,NA,NA,0.58492021404811,NA,-0.04,-678.3172,1797.9,0.015065485653721,-12.85,NA,NA,-0.4059,0.8329637841833,0.0409,0.962,0.0060943296237414,1537.6,50.6,34.53162055336,0.97185605428555,-951.2,-0.45856433495637,1710.8,0.82476016005399,NA,0.13496932515337,NA,-0.33515748445259,0.024393771392759,-16.9,NA,2074.3,-0.45214436134235,-2.537209922646,344.9,1.58,1747.3,1343902,2074.3,-951.2,NA,2074.3,2.05,0.84718688153803
"6",2007-09-30,38.9,4.14,0.565,0.51931875953228,1701.9,4559.4,11.5,172.4,0.080700276178439,0.031563529842549,0.037811992806071,614.8253,0.48141592920354,0.76543209876543,26.1,0,0,611.6,387.7361,637.7,0.36603,1963.9,0.5830710765394,0.45912331969608,3.211085676913,3.0796612827348,0.35955693885024,-0.125,-0.005,-212.4893,2136.3,0.0064701495810852,-5.24,NA,0.32,0.1725,0.74358974358974,0.0409,NA,0.026626310479449,3368.2,297.6,6.1784274193548,0.86069372279174,388.8,0.071182716953497,2835.1,0.51905895276456,0,0.17486338797814,NA,0.11197363603076,0.054485536433541,600.2253,1.5480255871322,5462,0.11511669497061,0.22845055526177,649,6.29,1838.7,2000190,4277.5,-58.5,NA,4277.5,1.7,0.603372309778
"7",2006-09-30,38.9,2.54,0.3389,0.51931875953228,1701.9,4559.4,11.5,172.4,0.047020319105414,0.031563529842549,0.037811992806071,0,0.6373561522573,4.7011316872428,26.1,0.0085129664077032,15.56,611.6,387.7361,637.7,0.36603,3494.1,1.0373790154979,0.63971072867082,5.7130477436233,5.4792222047985,0.63971072867082,-0.035,0.03,402.3361,3666.5,0.0064701495810852,3.35,14.032835820895,0.32,0.1725,0.39102455546147,0.038,NA,0.026626310479449,3368.2,1827.8,1.0059634533319,0.50148643120142,388.8,0.071182716953497,2835.1,0.51905895276456,0.040020576131687,1.0739761443093,NA,0.11197363603076,0.33463932625412,-14.6,-0.037654481507951,5462,0.11511669497061,0.22845055526177,649,47.01,1838.7,466000,5462,388.8,4.7011316872428,5462,1.35,1.0355589448116
"8",2005-09-30,41.7,1.41,0.3263,0.46766433170594,NA,3770.5,13.4,297.1,0.067846540306006,0.0594747167394,0.078795915661053,0,0.8642353662274,7.7828411405295,21.2,0.0054892273912447,16.68,617.2121,385.0478,638.4121,0.37615,4081.9,1.6137181261119,0.81713176122032,6.6134475777955,6.3938322474204,0.81713176122032,0.16,0.17,392.8478,4379,0.007532157538788,10.25,7.1092682926829,0.365,0.2629,0.25817875210793,0.035,0,0.032197321310171,2529.5,3057.1,0.4324032579896,0.30187257364695,392.8,0.078632341754414,2119.2,0.42423029186852,0.042464358452139,2.0317006712301,0.4864275712831,0.12355609560796,0.61198302438243,-7.8,-0.020257226203166,4995.4,0.15222288241233,0.26104871402938,554.9,72.87,1321.9,673200,4995.4,392.8,7.7828411405295,4995.4,1.35,1.5492110662987
"9",2004-09-30,13.7,0.86,0.3392,0.48001688119857,NA,3149.5,10.3,320.9,0.10431023273957,0.082132527961916,NA,0,0.50707547169811,8.2230703986429,15.8,0.0027555800496004,5.48,393.8357,240.2398,409.6357,0.39,2755.5,1.345064922386,0.70525453661283,6.9965727838575,6.7267089624615,0.70525453661283,0.065,0.07,245.7398,3076.4,0.0078425146848706,17.75,8.1780281690141,0.395,0.2129,0.24820597573174,0.05,0,0.079885696142245,2048.6,1939,0.58659102630222,0.36971785203485,235.8,0.060351667477157,1634.7,0.41839215786645,0.023240033927057,1.5737358980602,1.2650877536374,0.1008,0.49627601034015,-5.5,-0.022893795307279,3907.1,0.11727021614761,0.19138056975895,429.4,145.16,1137.4,456200,3907.1,235.8,8.2230703986429,3907.1,1.2,1.2983329816417
"10",2003-09-30,13.5,1.86,0.5567,0.42729525675754,NA,2212,9.3,73.4,0.034871015250131,0.023100648328822,NA,194.7,0.733,7.8951939779965,13.2,0.003960396039604,5.4,286.7,173.4535,299.9,0.395,2031.5,NA,NA,7.0858039762818,6.7739246415472,0.6393592245232,0.125,0.085,177.3535,2104.9,0.0086799276672694,13.55,7.4435424354243,NA,0.1455,0.35233512246283,0.058,0.97,0.11374321880651,1661.7,1363.5,0.54374770810414,0.35222575894342,172.7,0.05435261534588,1312.5,0.41307358217411,0.031268094962362,1.3721445104156,0.63161551823972,0.090231006483288,0.42912444136716,-3.9,-0.022484412248816,3177.4,0.10438316182223,0.17379490791989,356.6,100.86,741.4,512244,3177.4,172.7,7.8951939779965,3177.4,1.2,1.2225431786724
