"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,74.9,1.01,0.378,0.0041,48.2,52.8,0.4,49,0.5202,12.25,0.928,-1.21,0.67,NA,1.3,0,0,-3,-3.01,-2,0,NA,45.2,NA,7.41,NA,NA,11.3,-0.9,94.2,0.0246,NA,NA,0.11,0.3871,0.5624,0,-0.6,94,0.0021,0.0021,-47.9,-11.975,-2.3,-0.575,NA,1.95,-0.7514,23.5,-2.11,NA,4,NA,-0.9938,13.6,0.66,0.2,394997,6.1,-40.7,NA,6.1,1.25,NA
"2",2010-12-31,66.9,1.7,0.6528,0.013986013986014,70.5,78,0.5,71.6,0.9862258953168,27.538461538462,0.91794871794872,-3.0077,0.47870710784314,NA,1.9,0,0,-81.45,-81.45,-79.55,0,NA,1,NA,0.23255813953488,NA,NA,0.38461538461539,-77.0423,72.6,0.02948717948718,NA,NA,NA,0.41830065359477,0.4063,0,-0.099999999999994,71.6,0.013966480446927,0.013774104683196,-49.3,-18.961538461538,-4.6,-1.7692307692308,NA,1.0156028368794,-31.326923076923,27.538461538462,-4.4077,NA,2.6,NA,-0.69929078014184,14.2,0.96,1,419043,4.3,-47.5,NA,4.3,1.25,NA
"3",2009-12-31,61.3,2.07,0.7483,0.025,101.4,122.6,0.6,96.8,0.70708546384222,1.1877300613497,0.78955954323002,-1.454,0.41761325671522,5.4816326530612,2,0,0,26.1,25.9413,28.1,0.00608,0.0080971659919028,40.1,5.5694444444444,16.04,1.536398467433,1.4270462633452,0.4920245398773,28.7953,136.9,0.030179445350734,NA,NA,4.3017,0.30569948186529,0.5326,0,7.2,134.3,0.019359642591214,0.018991964937911,24.5,0.30061349693251,1.5,0.01840490797546,0,1.3244575936884,0.32024539877301,1.6478527607362,-2.854,-0.11001709281556,81.5,3.60296,0.24161735700197,15.6,2.09,2.6,325568,2.5,-50.1,NA,2.5,1.25,1.3163461538462
"4",2008-12-31,49.5,2.06,0.7216,0.084558823529412,49.8,87.5,0.7,56.9,0.31488655229662,4.5887096774193,0.65028571428571,-107.9484,0.27716186252772,NA,2.5,0,0,-56.5628,-56.5628,-54.0628,0,NA,123.8,NA,1.4808612440191,NA,NA,9.9838709677419,53.1856,180.7,0.058285714285714,0.42,6.9285714285714,-0.0917,0.59942363112392,0.6533,0,-2.5,176.1,0.026121521862578,0.025456557830659,-56.4,-4.5483870967742,-18.8,-1.5161290322581,NA,3.5361445783132,-4.5615129032258,14.201612903226,-109.7484,NA,12.4,NA,-1.1325301204819,15.1,2.91,4.6,331314,83.6,26.2,6.7213740458015,83.6,1.25,NA
"5",2007-12-31,49.3,1.7,0.4725,0.080110497237569,99.9,155.4,2.6,119.7,0.89461883408072,8.8014705882353,0.77027027027027,-1.7735,0.47407407407407,NA,2.8,0,0,-56.3718,-56.3718,-53.5718,0,NA,14.1,NA,1.1370967741936,NA,NA,1.0367647058823,-54.3982,133.8,0.04954954954955,-1.33,NA,2.839,0.56315789473684,0.6678,0,-11.1,125.1,0.069544364508393,0.065022421524664,-48.9,-3.5955882352941,-20.1,-1.4779411764706,NA,1.2522522522522,-4.1449823529412,9.1985294117647,-1.9735,NA,13.6,NA,-0.48948948948949,16.7,2.85,8.7,132136,12.4,-58.9,NA,12.4,1.4,NA
"6",2006-12-31,43.3,3.08,0.4489,0.092228864218617,106.3,169.5,5.4,109.5,0.42196531791907,35.322580645161,0.64601769911504,-51.5323,0.42771218534195,NA,2.9,0,0,-60.8068,-60.8068,-57.9068,0,NA,150,19.736842105263,14.150943396226,NA,NA,48.387096774194,-11.7745,259.5,0.054277286135693,-1.22,NA,NA,0.38081395348837,0.6454,0,7.6,248.7,0.043425814234017,0.041618497109827,-57.1,-18.41935483871,21.3,6.8709677419355,NA,2.3396048918156,-19.615083870968,80.225806451613,-49.0323,NA,3.1,-8.0008894736842,-0.53715898400753,15.2,4.4,10.8,75704,10.6,NA,NA,10.6,1.2,2.2160546541418
"7",2005-12-31,29.7,NA,NA,0.11218335343788,73.6,91.5,1.5,76.2,0.26859358477265,8.561797752809,0.8327868852459,-2.5618,NA,NA,3.1,0,0,-44.6149,-44.6149,-41.5149,0,NA,207.5,30.970149253731,40.686274509804,NA,NA,23.314606741573,-40.4531,283.7,0.06775956284153,-1.78,NA,-0.3645,0.28522336769759,0.6485,0,6.7,274.4,0.033892128279883,0.032781106802961,-42.3,-4.752808988764,-6,-0.67415730337079,NA,3.7282608695652,-5.0129146067416,30.831460674157,-4.1618,NA,8.9,-6.6589462686567,-0.57472826086956,13,7.48,9.3,256592,5.1,-51.9,NA,5.1,1.6,3.4221954161641
"8",2004-12-31,28.5,0,0,0.088907705334462,NA,128.1,1.4,105.7,0.50744119059049,11.744444444444,0.82513661202186,1.7403,NA,NA,3.3,0,0,-38.3477,-38.3477,-35.0477,0,NA,102.6,8.2741935483871,11.4,NA,NA,7.6567164179104,-38.188,208.3,0.056986729117877,NA,NA,0.1523,0.39895697522816,0.4534,0,12.4,197.8,0.053083923154702,0.050408065290447,-37.2,-2.7761194029851,-5.3,-0.3955223880597,NA,1.8382899628253,-2.8617686567164,14.761194029851,-0.1597,0.0041645650857108,13.4,-3.0925564516129,-0.3457249070632,12,6.54,10.5,253861,9,-43,NA,9,0,1.7637595258256
"9",2003-12-31,25.8,0,0,0.197265625,NA,62.9,3.1,35.2,0.12163096060815,NA,NA,5.6,NA,NA,3.2,0,0,-29.4733,-29.4733,-26.2733,0,NA,254.2,1.6901595744681,NA,NA,NA,23.981132075472,-34.9733,289.4,0.14149443561208,NA,NA,0,0.432,0.3768,0,150.4,279.3,0.036161833154314,0.034899792674499,-32.7,-3.0849056603774,-5.6,-0.52830188679245,NA,NA,-2.7805,26.349056603774,5.5,-0.18660957544625,10.6,-0.19596609042553,-0.7956204379562,9.2,9.98,10.1,9934,NA,0,NA,0,0,5.65234375
