"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-06-26,20.1,0.98,0.4112,0.2947,290.8,482.2,6.3,10.9,0.0284,0.0155,0.0226,0.44,0.6,28.79,27.1,0,0,11,6.31,38,0.41,0.3592,372.6,0.93,0.53,34.82,9.86,0.53,0.2,0.055,26.67,383.5,0.2636,NA,NA,-0.035,0.3286,0.294,0.4715,0.0203,401.4,262,0.4637,0.3168,9.1,0.0129,162.8,0.2309,0,0.9,1.44,0.0152,0.37,-20.36,-3.2252,705.1,0.0157,0.0313,43.7,13.01,121.5,31828,707,11,23.82,707,1.3,0.93
"2",2011-06-26,20.1,2.92,0.87,0.36002562459962,299.7,537.4,20.5,27.5,0.087691326530612,0.03858024691358,0.051172311127652,-1.0687,0.38793103448276,4.9152542372881,26,0,0,30.3,23.9943,56.3,0.20811,0.20698924731183,286.1,0.64904718693285,0.40369690983491,9.4422442244224,5.0817051509769,0.40137485970819,0.645,0.07,30.563,313.6,0.28098250837365,NA,NA,0.1543,0.47842261904762,0.287,0.4035,0.0215854112393,440.8,145,1.1627586206897,0.53762755102041,29.5,0.04138608305275,185.8,0.26066217732884,0,0.48381715048382,0.076205492050979,0.042508417508418,0.20342312008979,-6.5687,-0.27376185015563,712.8,0.05443345508167,0.098431765098432,44.4,7.6,168.6,79744,708.7,18.3,7.9234972677596,708.7,1.35,0.66965620328849
"3",2010-06-26,20.1,2.01,0.8756,0.41132502831257,259.9,504.5,13.1,42.7,0.08246427191966,0.069228274967575,0.084638255698712,7.417,0.38544997715852,31.420560747664,27.4,0,0,25.2,14.6508,52.6,0.41862,0.41847826086957,475.1,1.1913239719158,0.73329217471832,18.853174603175,9.032319391635,0.77026588845655,NA,0.055,21.5338,517.8,0.30029732408325,NA,NA,0.1489,0.29411764705882,NA,0.5154,0.02794846382557,398.8,336.2,0.54015466983938,0.3507145616068,10.7,0.017347600518807,147.1,0.23848897535668,0,1.2935744517122,NA,0.040856031128405,0.54507133592737,-6.883,-0.46980397942111,616.8,0.036737151454363,0.041169680646403,46.3,16.93,181.6,81263,647.9,18.4,18.271739130435,647.9,1.35,1.1728199320498
"4",2009-06-26,62.1,2.37,0.8724,0.4361334867664,245,476.9,15.3,42.7,0.10156993339676,0.077117572692794,0.089536590480185,-6.5945,0.25676295277396,NA,32.5,0,0,-13.1,-13.1,19.4,0,NA,377.7,0.96401225114855,0.71588324488249,NA,19.469072164948,0.68213834206249,NA,-0.005,10.6945,420.4,0.33675823023695,NA,NA,-0.241,0.80616740088106,0.308,0.4221,0.037953449360453,391.8,230.9,0.82070160242529,0.45076117982873,-28.4,-0.051291312985371,139.9,0.25266389741737,NA,0.94244897959184,NA,-0.023659021130576,0.41701282282825,-23.7945,NA,553.7,-0.033435426237877,-0.11591836734694,41.5,3.88,189.5,268508,527.6,-25.2,NA,527.6,1.4,0.96754890678941
"5",2008-06-26,60.7,0.22,0.4149,0.41200230813618,305.7,591.5,12.8,20.2,0.053881034942651,0.028319080330857,0.034150464919696,0,0.36635333815377,NA,41.6,0,0,2.8,2.8,44.4,0,NA,354.7,0.70982589553732,0.4972662273938,126.67857142857,7.9887387387387,0.4972662273938,NA,0.025,31.6,374.9,0.29974640743872,0.09,31.333333333333,0.0309,0.50207468879668,0.272,0.5536,0.065934065934066,499.7,160.7,1.3329184816428,0.5713523606295,-10.3,-0.014439927099397,174.9,0.24519837375578,NA,0.52567877003598,NA,0.0039254170755643,0.22529090144399,-28.8,-10.285714285714,713.3,0.0056033620172103,-0.033693163231927,47.8,2.82,214.2,487892,713.3,-10.3,NA,713.3,0.95,0.72110021157915
"6",2007-06-26,60.5,1.66,0.4242,0.45193713450292,299.9,660.9,7.8,40,0.10141987829615,0.057945820657685,0.060523528521713,-0.1434,0.49033474776049,NA,44.9,0,0,-14.5,-14.5,30.4,0,NA,354.4,0.698738170347,0.51295411781734,NA,11.657894736842,0.51339997102709,NA,0.005,22.7434,394.4,0.31774852473899,-0.02,NA,-0.1943,0.2530612244898,0.243,0.4725,0.064003631411711,507.2,147.1,1.6811692726037,0.62702839756592,-34.3,-0.049688541213965,165,0.23902651021295,NA,0.49049683227743,NA,-0.021005359988411,0.21309575546864,-37.2434,NA,690.3,-0.02858832807571,-0.11437145715238,52.1,2.33,247.3,115481,690.9,-30,NA,690.9,1.3,0.72076023391813
"7",2006-06-26,52.2,3.36,0.6296,0.35238417314846,383,732.6,12,35.3,0.10745814307458,0.047780184082296,0.048184548184548,2.6907,0.25412960609911,NA,50,0,0,0,0,50,0,NA,293.2,0.52724330156447,0.40407938257993,NA,5.864,0.39685977260422,NA,0.015,35.3093,328.5,0.32719082719083,0.01,245,-0.0769,0.37981651376147,0.115,0.4754,0,556.1,120.1,1.7352206494588,0.63439878234399,-9.9,-0.013400108283703,150.6,0.20384407146724,NA,0.31357702349869,NA,0,0.16256090958311,-35.3093,NA,738.8,0,-0.025848563968668,42.8,2.45,208.4,633600,725.6,-17.2,NA,725.6,1,0.55546161650321
"8",2005-06-26,52.1,1.98,0.6506,0.43480182702225,NA,845.4,9.4,105.6,0.23741007194245,0.13114754098361,0.12491128459901,1.0941,0.608668920996,NA,52.9,0,0,-25.8803,-25.8803,27.0197,0,NA,339.2,0.59186878380736,0.42126179831098,NA,12.553794043758,0.42431823867901,NA,0.03,16.5256,444.8,0.35675419919565,NA,NA,0.0704,0.3265306122449,0.105,0.4924,0,573.1,149.7,1.9712758851035,0.66344424460432,-20.8,-0.026019514635977,150.8,0.18864148111083,NA,0.39025026068822,NA,-0.03237463097323,0.18726544908682,-42.4059,1.6385402093624,799.4,-0.0451584016751,-0.05422314911366,56.6,3.01,295.1,471700,805.2,-20.8,NA,805.2,1.05,0.65537056136732
"9",2004-06-26,52.1,1.49,0.6491,0.40388608721448,NA,872.5,12.1,65.2,0.13863491388475,0.087340924313463,NA,0,0.45909721152365,NA,64.7,0,0,51.1352,51.1352,115.8352,0,NA,405.1,0.66518883415435,0.54266577361018,7.9221280819004,3.4972083195746,0.54266577361018,NA,0.015,103.7353,470.3,0.40744985673352,NA,NA,-0.0992,0.57547169811321,0.096,0.5699,0,609,198,1.3752525252525,0.57899213268127,-23.5,-0.031480241125251,144,0.19290020093771,NA,0.49265986563822,NA,0.0685,0.26523777628935,-52.6,-1.0286446238163,746.5,0.08396592775041,-0.058472256780294,52,3.65,272.3,111300,746.5,-23.5,NA,746.5,1,0.69756748739246
"10",2003-06-26,53.4,0.34,0.5157,0.35731511254019,NA,988.1,23.5,76.8,0.12738430917233,0.090448710399246,NA,-3.2,0.1455,NA,73,0,0,13.7,-6.85,86.7,1.5,NA,526.1,NA,NA,38.401459854015,6.0680507497116,0.6195972205865,NA,0.005,42.65,602.9,0.45015686671389,NA,NA,-0.0639,0.26850258175559,0.095,0.7434,0.013864993421718,669.6,336.2,0.79327781082689,0.44236191739924,-0.5,-0.00058885879166176,114.4,0.13473089153221,NA,0.7008547008547,NA,0.016134730891532,0.39594865151337,-49.5,NA,849.1,-0.010229988052569,-0.0010423181154889,57.6,6.37,266.7,192854,808.1,-9.4,NA,808.1,0.85,0.78569295101553
