"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,133.6,0.91,0.487,0.3622,2199.9,6505.3,207.8,1338,0.1421,0.3879,0.2057,-184.53,0.47,25.2,218.8,0.0085,69.47,480,389.27,698,0.1884,0.1942,8074.8,3.82,2.1,16.84,11.56,2.34,0.145,0.12,584.8,9412.8,0.0492,3.04,20.21,NA,0.383,0.313,0.913,0.5567,2111.2,8163.5,0.153,0.1327,324,0.0939,-1617,-0.4688,0.1954,3.71,1.74,0.1391,2.37,-195.53,-0.5023,3449,0.1844,0.1473,2186.2,61.44,1249.3,2040515,3842.6,355.6,22.96,3842.6,NA,2.73
"2",2010-12-31,137,1.6,0.5194,0.3973254555295,2672.5,6651,155.2,1230,0.2164159408815,0.36737253964935,0.18493459630131,-173.5769,0.5535232961109,9.3039145907473,215.2,0,0,774.6,531.1897,989.8,0.31424,0.32081856268128,4453.5,1.3898077643241,1.1735487101109,5.7494190549961,4.4993938169327,1.330157402706,0.2,0.12,764.7666,5683.5,0.041662907833409,4.12,7.0436893203884,0.1968,0.25298764431841,0.277,0.812,0.66758382198166,3204.4,3921.6,0.44928090575275,0.31000263921879,421.5,0.12589229712374,-1300.7,-0.38848899375765,0,1.4673900841908,0.46519572953737,0.23135509692064,1.1712911800723,-233.5769,-0.43972404617374,3348.1,0.16576884783423,0.1577174929841,1880.7,29.02,1761.9,2883460,3794.9,473.2,8.2874049027895,3794.9,1.15,1.2816841060797
"3",2009-12-31,289.5,2.24,0.6056,0.26477197982898,2682.7,5937.2,92,688.4,0.082560775236565,0.23292955268322,0.11594691100182,-117.0847,0.49537648612946,24.614357262103,202.1,0.0105,77.406,710.9,471.2556,913,0.3371,0.34606986899563,7649.7,2.5840089177138,2.3629876749143,10.760585173724,8.3786418400876,2.5883805914597,0.18,0.12,698.4404,8338.1,0.039884120460823,1.88,13.345744680851,-0.0026,0.2398753894081,0.277,0.8009,0.7456376743246,2960.4,7372,0.13104991861096,0.11586572480541,299.5,0.10133992014617,-1227.5,-0.41534140894634,0.25845075125209,2.7479777835763,1.3674642923391,0.24054273533193,2.494416999391,-227.1847,-0.48208390173217,2955.4,0.15918646466694,0.11164125694263,1637.3,25.09,966.1,4912078,3237.3,452.5,16.291712707182,3237.3,1.2,2.2851622451217
"4",2008-12-31,287,2.24,0.581,0.40973965067052,2328.4,5894.2,159.8,758.2,0.080355250328543,0.25815457950289,0.12863492925249,20.9161,0.33046471600688,28.208152958153,207.5,0,0,567.1,323.2413,774.6,0.43001,NA,8677.4,2.723175898321,3.014346753743,15.301357785223,11.202427059127,2.9545114061968,0.125,0.105,350.0252,9435.6,0.042075260425503,1.15,22.373913043478,0.0947,0.62684801892371,0.277,0.829,0.74174612330766,3186.5,7819.3,0.20670648267748,0.17129806265632,277.2,0.09438202247191,-1053.7,-0.35876744977869,0,3.3582288266621,2.2566522366522,0.19308818522302,2.6623425263875,-26.7839,-0.082860251072358,2937,0.1014408689785,0.11905170932829,1735.2,25.73,1616.3,4173675,2878.7,240.7,32.485666805152,2878.7,1.2,2.3919689710244
"5",2007-12-31,285.1,2.14,0.4797,0.18380173129373,4818.1,8295.4,86.7,617.4,0.18598066090309,0.23164371740517,0.074426790751501,159.6451,0.30018761726079,7.5522135856708,200,0,0,529.1,312.8621,729.1,0.40869,NA,2702.3,0.51124732769548,0.90638626148789,5.1073521073521,3.7063502948841,1.0138821145837,0.12,0.13,266.517,3319.7,0.021638498444921,1.22,6.7540983606557,0.3851,0.68992248062016,0.279,0.7398,0.84108059888613,5285.7,2234.7,0.4855237839531,0.32683676235804,295.9,0.11101939744119,-1346.1,-0.50504633624733,0,0.46381353645628,0.62935113213924,0.19851423854726,0.83844220162833,46.3451,0.14813281563024,2665.3,0.059190290973759,0.061414250430668,1496.3,8.24,1085,2819505,2981.4,307.6,7.2649544863459,2981.4,0.9,0.56236553675188
"6",2006-12-31,331.5,NA,NA,0.078072545008822,5904.3,8269.2,92.6,864.4,0.091296036163539,0.3863067572399,0.10453248198133,142.1869,NA,32.457835685849,159.5,0,0,548.4,394.4038,707.9,0.28081,NA,8603.7,1.5530424736909,3.3983884346487,15.688730853392,12.15383528747,3.8450572041473,NA,NA,319.1169,9468.1,0.016579596575243,1.12,26.392857142857,0.1069,0.27710407239819,0.275,0.7832,0.83322449571905,5539.9,8968.1,0.05575316956769,0.052808905693856,276.3,0.12348051483733,-1081.8,-0.4834644261709,0,1.5189099469878,NA,0.24508401859135,4.0079102609939,75.2869,0.19088783754216,2237.6,0.071193306016354,0.046796402621818,1075.8,29.56,500,2634182,2531.7,299.2,29.973596256684,2531.7,1.25,1.4783973267961
"7",2005-12-31,347.6,NA,NA,0.0386949669718,5733.8,7756.9,52.3,321,0.044668948818569,0.1514508138712,0.041382511054674,36.0761,NA,28.788907284768,280.8,0,0,397.1,218.6591,677.9,0.44936,NA,6865.2,1.2164575802679,3.1191276692413,17.288340468396,10.127157397846,3.2390658174098,NA,NA,411.083,7186.2,0.01173149067282,0.78,26.897435897436,NA,0.36318654131618,0.24,0.7972,0.90708917222086,5643.6,6955.4,0.033182850734681,0.032117113356155,241.6,0.11398914838405,-938.2,-0.44265156876622,0,1.2130524259653,NA,0.18735550837462,3.2816230242982,-192.4239,-0.88001760925925,2119.5,0.038744621163796,0.04213610520074,1113,20.98,230.8,822486,2201,203,34.263054187192,2201,NA,1.2048083693793
"8",2001-12-31,NA,2.81,1.0472,0.0058,NA,389.8,17,182.2,0.047334511067235,0.81998199819982,NA,-109.4749,0.4694,NA,68.7,0,0,17.2509,17.2509,85.9509,0,NA,3667,NA,NA,212.56861960825,42.663892990068,16.503150315032,0.3,NA,178.4258,3849.2,0.043099025141098,1.77,36.361581920904,0.4612,0.38366733139364,0,0,0.30297588506927,50.186,3847.9,0.00033784661763559,0.00033773251584745,-78.1,-0.35148514851485,-85.969,-0.38689918991899,NA,16.657575757576,NA,0.077636813681368,17.317281728173,-161.1749,-9.342985003681,NA,0.34373928984179,-0.33809523809524,137.4,64.36,1.3,621500,222.2,67.8,56.753687315634,505.2,1.35,76.698680907026
"9",2000-12-31,NA,1.15,NA,0.0055650684931507,NA,389.8,17,182.2,0.089608026361088,0.81998199819982,NA,-362.7166,NA,NA,68.7,0,0,17.24272,17.2427,85.9427,0,NA,1851.1,NA,NA,107.35545204005,21.53876442356,8.3307830783078,0.3167,NA,108.6059,2033.3,0.043099025141098,NA,NA,0.4612,0.70064791273682,NA,0.2251,NA,50.1,2032,0.00063976377952756,0.00063935474352039,-78.1,-0.35148514851485,-86,-0.38703870387039,NA,8.7965367965368,NA,0.0776,9.1449144914491,-91.3632,-5.2986535766979,NA,0.34416606786427,-0.33809523809524,137.364,41.22,1.3,NA,222.2,-32.2,NA,259.6,NA,8.7529057253551
"10",1999-12-31,NA,NA,NA,0.0014436958614052,NA,273,5.2,60.7,0.13230165649521,NA,NA,NA,NA,NA,2.8,0,0,-39.3,-39.3,-36.5,0,NA,398.1,NA,NA,NA,NA,2.0300866904641,NA,NA,-23.4171,458.8,0.023443223443223,NA,NA,0,0.66756032171582,NA,0.1029,NA,147.1,458.5,0.00065430752453653,0.00065387968613775,NA,-0.3350331463539,NA,-0.20550739418664,NA,2.2096385542169,NA,-0.20040795512494,2.3380928097909,NA,NA,NA,-0.26716519374575,-0.3166265060241,96.6,NA,NA,NA,NA,-65.7,NA,196.1,NA,2.2078922040423
