"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,16.4,-0.2,0.2413,0,66.7,76.5,2.4,13.7,0.0547,0.1522,0.1791,1.44,-0.21,25.82,3,0,0,16,9.62,19,0.3796,0.3822,236.8,4.47,2.49,15.28,12.8,2.63,0.215,8.78,250.5,0.0732,0.59,26.78,0.165,0.2215,NA,0.418,0.2105,53,250.5,0,0,9.7,0.1078,24.9,0.2767,0,3.76,1.2,0.1722,2.78,0.84,0.0872,90,0.1814,0.1454,43.7,15.8,0,79613,95.2,9.1,27.53,95.2,0.7,3.76
"2",2010-12-31,16.9,0.34,0.3491,0,64.1,78.5,2.9,17.4,0.088101265822785,0.2219387755102,0.22165605095541,2.8509,0.50128902893154,10.340314136126,2,0,0,10.1,10.1,12.1,0,0,180.1,3.8565310492505,2.0304396843292,17.831683168317,14.884297520661,2.297193877551,0.175,6.3491,197.5,0.067515923566879,0.46,24.195652173913,0.1238,0.16279069767442,NA,0.3137,0.15286624203822,46.7,197.5,0,0,19.1,0.24362244897959,21.7,0.27678571428571,0,3.0811232449298,0.59087509349289,0.12882653061224,2.5191326530612,3.7509,0.37137553041018,78.4,0.21627408993576,0.29797191887676,41.4,11.13,0,54384,88.7,23.4,8.4401709401709,88.7,0.7,3.0811232449298
"3",2009-12-31,16.6,0.15,0.4073,0,40.4,51.8,1.3,17.8,0.089717741935484,0.26023391812865,0.34362934362934,1.8716,0.42965872821016,36.740740740741,1.4,0,0,8.2,5.4004,9.6,0.34142,0.34146341463415,180.6,7.9911504424779,2.3825857519789,22.024390243902,18.8125,2.640350877193,0.175,3.6287,198.4,0.073359073359073,0.38,30.842105263158,0.0818,0.25426944971537,NA,0.3085,0.0038610038610039,22.6,198.4,0,0,5.4,0.078947368421053,17.3,0.25292397660819,0,4.9108910891089,2.0994708994709,0.11988304093567,2.9005847953216,1.7716,0.32805937736338,68.4,0.23895380530974,0.13366336633663,36.5,11.72,0,62087,75.8,8.1,24.493827160494,75.8,0.7,4.9108910891089
"4",2008-12-31,16,0.46,0.4476,0,31.8,44.2,1.5,7.2,0.051798561151079,0.11764705882353,0.16289592760181,1.3676,0.26809651474531,8.5802469135803,1.5,0,0,4.5,4.5,6,0,NA,131.8,5.3577235772358,1.978978978979,29.288888888889,21.966666666667,2.1535947712418,0.175,3.1324,139,0.088235294117647,0.33,25.424242424242,0.1278,0.32075471698113,NA,0.2248,0.0045248868778281,24.6,139,0,0,16.2,0.26470588235294,15.5,0.25326797385621,0,4.3710691823899,0.49029982363316,0.073529411764706,2.2712418300654,1.3676,0.30392156862745,61.2,0.18292682926829,0.50943396226415,25.2,8.39,0,58250,66.6,18.4,7.554347826087,66.6,0.75,4.3710691823899
"5",2007-12-31,15.6,NA,0.3929,0.065693430656934,12.8,31.3,1.5,5.3,0.035006605019815,0.10018903591682,0.16932907348243,-1.2219,0.34614405701196,NA,1.4,0,0,1.4,0.7,2.8,0.6,NA,146.1,17.392857142857,2.4637436762226,104.35714285714,52.178571428571,2.7618147448015,0.225,1.8219,151.4,0.12140575079872,0.21,42.952380952381,0.1844,0.29916720051249,NA,0.1318,0.0063897763578275,8.4,150.5,0.0059800664451827,0.0059445178335535,-0.5,-0.0094517958412098,10.1,0.19092627599244,NA,11.7578125,NA,0.026465028355387,2.8449905482042,-1.1219,-1.6027545233594,52.9,0.083333333333333,-0.0390625,33.7,9.02,0.9,46419,59.3,1.9,79.210526315789,59.3,0.85,11.051094890511
"6",2006-12-31,15.1,1.25,0.3579,0.10493827160494,14.5,21,1.7,2.6,0.025193798449612,0.060046189376443,0.12380952380952,-1.3524,0.44705224923163,NA,1.1,0,0,-1.7105,-1.7105,-0.6105,0,NA,100.6,7.3970588235294,2.0364372469636,NA,NA,2.3233256351039,0.25,-0.9581,103.2,0.17619047619048,-0.29,NA,0.2775,0.33216168717047,NA,0.1531,0.0095238095238095,13.6,101.5,0.016748768472906,0.016472868217054,-1.8,-0.041570438799076,9.6,0.22170900692841,NA,7,NA,-0.03950415704388,2.3441108545035,-0.7524,NA,43.3,-0.12577426470588,-0.12413793103448,30.7,6.59,1.7,36260,49.4,-4.7,NA,49.4,1,6.3703703703704
"7",2005-12-31,14.6,0.87,0.4483,0,14.1,19.9,2.2,4.3,0.032282282282282,0.13109756097561,0.21608040201005,-1.818,0.39259424492527,NA,0.8,0,0,-0.7,-0.7,0.1,0,NA,128.9,13.15306122449,3.0911270983213,NA,1289,3.9298780487805,NA,-0.282,133.2,0.15075376884422,-0.01,NA,0.4437,0.18119122257053,NA,0.0954,0.015075376884422,9.8,133.2,0,0,-0.6,-0.018292682926829,6.7,0.20426829268293,NA,9.4468085106383,NA,-0.021341463414634,4.0609756097561,-0.418,NA,32.8,-0.071428571428571,-0.042553191489362,23.9,8.73,0,174575,41.7,-2.4,NA,41.7,1.1,9.4468085106383
"8",2004-12-31,14.4,0.69,0.8685,0,NA,16.8,0.9,7.2,0.066604995374653,0.23452768729642,0.42857142857143,1.7327,0.15889464594128,NA,0.7,0,0,-3.5879,-3.5879,-2.8879,0,NA,100.9,15.523076923077,3.2866449511401,NA,NA,4.52466367713,0.3,-5.5206,108.1,0.083333333333333,-0.02,NA,0.7068,0.32869219293884,NA,0.1566,0.029761904761905,6.5,108.1,0,0,-3.5,-0.15695067264574,4.6,0.20627802690583,NA,7.8905109489051,NA,-0.16089013452915,4.847533632287,1.9327,-0.53868902713574,22.3,-0.55197692307692,-0.25547445255474,19,7.56,0,140868,30.7,-0.7,NA,30.7,1.1,7.8905109489051
"9",2003-12-31,13,1.77,0.941,0,NA,13,0.5,5.9,0.042354630294329,0.31216931216931,NA,1.9856,0.37619553666312,NA,0.6,0,0,-9.1721,-9.1721,-8.5721,0,NA,133.4,26.68,7.0582010582011,NA,NA,11.305084745763,0.5,-11.0577,139.3,0.069230769230769,NA,NA,-0.0322,0.48663640948059,NA,0.088,0.053846153846154,5,139.3,0,0,-9.6,-0.8135593220339,3.3,0.27966101694915,NA,12.779816513761,NA,-0.7773,11.805084745763,1.8856,-0.20557832963071,11.8,-1.834428,-0.88073394495413,15.3,9.93,0,13125,18.9,-4.8,NA,18.9,1.05,12.779816513761
"10",2002-12-31,12.9,2.53,1.1226,0,NA,22.3,0.4,16.8,0.21789883268482,1.3884297520661,NA,-7.5,0.4956,NA,0.6,0,0,-11.6872,-11.6872,-11.0872,0,NA,60.3,NA,NA,NA,NA,4.9834710743802,0.25,-11.4872,77.1,0.035874439461883,-0.76,NA,0.0358,0.81751824817518,NA,0.101,0.040358744394619,3.6,77.1,0,0,-11.2,-0.92561983471074,1.9,0.15702479338843,NA,3.7794117647059,NA,-0.9658867768595,6.3719008264463,-0.2,NA,12.1,-3.2464527777778,-0.54901960784314,17.4,6.07,0,97251,11.4,-10,NA,11.4,1,16.75
