"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,85.1,2.66,0.6566,NA,-0.6,467.3,8.5,58.7,0.1131,0.302,0.1256,0.8,0.8,NA,20.1,0,0,35,35,55,0,NA,460.2,1.44,2.2,13.15,8.35,2.37,NA,45.8,518.9,0.1395,0.16,10.38,-0.01,0.2787,NA,0.7289,0.6033,320.4,139.2,2.7277,0.7317,-7.9,-0.0406,10.3,0.053,0,NA,NA,0.18,0.72,-10.8,-0.3086,194.4,0.1092,NA,52.2,1.66,379.7,526033,209.5,3.9,35.69,209.5,1.5,1.37
"2",2010-12-31,84.5,3.58,1.2897,0.97441574415744,10.4,490.8,8.6,72.4,0.13223744292237,0.36109725685785,0.14751426242869,-0.2855,0.27138094130418,28.037037037037,20.4,0,0,40,16,60.4,0.6,0.63513513513513,475.1,1.4220293325352,2.4351614556638,11.8775,7.8658940397351,2.3695760598504,NA,28.0855,547.5,0.14629176854116,NA,NA,0.0495,0.57507082152974,NA,0.7062,0.57559087204564,334.1,151.4,2.616248348745,0.7234703196347,5.4,0.026932668329177,10.6,0.05286783042394,0,14.557692307692,NA,0.19950124688279,0.75511221945137,-12.0855,-0.75534289276808,200.5,0.047889853337324,0.51923076923077,56.5,1.56,396.1,121021,195.1,-12,NA,195.1,1.4,1.3468634686347
"3",2009-12-31,83.7,3.3,1.3168,0.93523515805706,25.2,487.9,11,27.7,0.048587967023329,0.14640591966173,0.056773929083829,0.1227,0.27528857837181,NA,23,0,0,31.1,12.44,54.1,0.6,1,542.4,1.5008301051466,2.74216380182,17.440514469453,10.025878003697,2.8668076109937,NA,24.3173,570.1,0.16478786636606,NA,NA,-0.1789,0.40900195694716,NA,0.6787,0.65751178520189,361.4,206.2,1.7647914645975,0.63830906858446,-14.1,-0.074524312896406,2.7,0.014270613107822,NA,8.1825396825397,NA,0.16437632135307,1.0898520084567,-11.8773,-0.95476468868752,189.2,0.034421693414499,-0.55952380952381,53.2,2.57,363.9,140796,197.8,7.9,26.101265822785,197.8,1.45,1.4651760472886
"4",2008-12-31,84.4,3.46,1.2669,0.78293528505393,112.7,591,16.9,64.3,0.090909090909091,0.27679724494189,0.1087986463621,-2.5885,0.17680953508564,2.5797598627787,26.3,0,0,47.3,47.3,73.6,0,NA,643,1.4134974719719,3.3144329896907,13.594080338266,8.7364130434783,2.7679724494189,NA,59.2885,707.3,0.15380710659898,NA,NA,0.0763,0.93548387096774,NA,0.6381,0.63502538071066,454.9,300.8,1.3513962765957,0.57472076912201,116.6,0.50193715023676,15.7,0.067585019371502,0,2.6690328305235,NA,0.20361601377529,1.2948773138183,-11.9885,-0.25345679158411,232.3,0.10397889646076,1.0346051464064,60.8,3.4,406.5,427391,194,10.9,27.596330275229,194,1.4,1.3622881355932
"5",2007-12-31,97.8,2.12,0.5222,0.42394255188721,657.8,1366.1,26.2,86.9,0.15152571926766,0.3476,0.063611741453774,4.0954,0.21447721179625,2.235,24.4,0,0,66.2,66.2,90.6,0,NA,486.6,0.46123222748815,2.0099132589839,7.3504531722054,5.3708609271523,1.9464,NA,60.3046,573.5,0.068077007539712,0.16,9.75,-0.0989,0.88888888888889,NA,0.7365,0.71817582900227,1055,89.4,5.4149888143177,0.84411508282476,40,0.16,129.6,0.5184,0,0.13590757069018,NA,0.2648,0.3576,5.8954,0.089053776435045,250,0.062748815165877,0.06080875646093,61.6,1.56,484.1,162122,242.1,-27.8,NA,242.1,0.7,0.5022331202382
"6",2006-12-31,102.8,0.86,0.2799,0.3983993597439,751.7,1418.7,40.6,118.5,0.095425994524078,0.4061000685401,0.083527172763798,0.4603,0.77170418006431,NA,44.8,0,0,52.4,26.2,97.2,0.6,NA,1123.3,0.99319186560566,3.8935875216638,21.437022900763,11.55658436214,3.8495544893763,0.2042,29.9397,1241.8,0.10291111581025,0.06,120,0.2562,0.25348189415042,NA,0.7525,0.75096919715232,1131,744,0.66908602150538,0.40086970526655,-11.3,-0.038725154215216,40.7,0.13947909527073,NA,0.98975655181588,NA,0.17957505140507,2.5496915695682,-3.7397,-0.14273736586285,291.8,0.02316534040672,-0.015032592789677,70.8,7.2,497.8,453100,288.5,25.4,29.291338582677,288.5,1.35,0.99383753501401
"7",2005-12-31,124.4,0.97,0.2947,0.32992510582872,1028.9,1743.2,39.9,65.6,0.047433116413594,0.23345195729537,0.037631941257458,-4.8017,0.73294876145233,103.10588235294,46.5,0,0,46,24.4324,92.5,0.46886,NA,1317.4,0.89625144567658,4.531819745442,28.639130434783,14.242162162162,4.688256227758,0.1667,35.8341,1383,0.087253327214318,0.11,74.727272727273,0.083,0.16423589093215,NA,0.6705,0.76738182652593,1469.9,876.4,0.57804655408489,0.36630513376717,8.5,0.030249110320285,139.1,0.49501779359431,0,0.85178345806201,6.1851159179929,0.16370106761566,3.1188612099644,-11.4017,-0.46666123391134,281,0.016621838220287,0.008261249878511,68.3,8.22,506.6,404000,290.7,29.2,30.013698630137,290.7,1.35,0.90068381634647
"8",2004-12-31,124.2,1.07,0.465,0.31761688695995,NA,1689.7,23.3,47,0.034630120837017,0.17041334300218,0.027815588566018,1.8434,0.46021505376344,156.10714285714,43.1,0,0,37.1174,16.4701,80.2174,0.55627,NA,1310.2,0.88905476012757,4.7505438723713,35.298846685217,16.333122905067,5.0567348514087,0.195,34.4267,1357.2,0.09699946736107,0.04,179.5,-0.2364,0.15853658536585,NA,0.9019,0.82890453926732,1473.7,874.2,0.55250514756349,0.35587975243148,5.6,0.021613276727132,28.6,0.11038209185643,0,0.84244001156404,8.0054945054945,0.14325495947511,3.3739868776534,-17.9566,-1.0902565353579,259.1,0.011176010146434,0.0053965500626385,66.5,7.18,483,202300,275.8,5.5,158.94545454545,275.8,1.4,0.89248372460051
"9",2003-12-31,87.1,1.09,0.5517,0.24584933914968,NA,1687,122.9,19.8,0.017824990997479,0.078571428571429,NA,3.7235,0.39514228747508,NA,44.2,0,0,67.1636,67.1636,111.3636,0,NA,1091,0.66727828746177,4.3293650793651,16.243917836447,9.7967378928124,4.5840336134454,0.2825,-15.2599,1110.8,0.10112625963248,NA,NA,0.3762,0.26025917926566,NA,0.8159,0.82222880853586,1635,733.2,0.51500272776869,0.33993518185092,-6.6,-0.027731092436975,63.3,0.26596638655462,NA,0.70540696555705,NA,0.2822,3.0806722689076,82.4235,1.2272053524791,238,0.041078654434251,-0.0056980056980057,64.4,8.44,377.6,92700,252,1.7,431.29411764706,252,1.45,0.72322416824012
"10",2002-12-31,120.1,1.52,0.6747,0.23310218699992,NA,1573.5,19.3,12.6,0.0097993467102193,0.052830188679245,NA,5,0.4966,NA,41.7,0,0,17.5,17.5,59.2,0,NA,1273.2,NA,NA,72.754285714286,21.506756756757,5.3383647798742,0.325,39.9,1285.8,0.11515729265968,NA,NA,0.1006,0.39110070257611,NA,0.7967,0.82637432475373,1409.3,979.9,0.31217471170528,0.2379063617981,-10.6,-0.044444444444444,33.2,0.13920335429769,NA,0.97366852146264,NA,0.073375262054507,4.1085953878407,-22.4,-1.28,238.5,0.012417512240119,-0.010532591414944,65.8,11.3,305.9,169062,244,-7.5,NA,244,1.45,0.90342723337827
