"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,88.8,2.77,0.6411,0.1986,1038.3,1811.1,33,183.4,0.1843,0.1352,0.1013,-7.37,0.8,65.31,62.2,0,0,44,17.4,106,0.6,0.491,811.9,0.73,0.64,18.66,7.68,0.6,0.07,53.97,995.3,0.6726,NA,NA,-0.2,0.3436,NA,0.4767,0,1112.2,738,0.3486,0.2585,11.3,0.0083,119.3,0.088,NA,0.71,9.33,0.0321,0.54,-36.57,-2.1018,1356.4,0.0156,0.0109,46,8.76,257.3,1057233,1272.6,-59.3,NA,1272.6,2.3,0.77
"2",2010-12-31,92.8,3.79,0.9872,0.20296858819468,1154.5,1923.1,31.5,304.3,0.2792511700468,0.26024116993073,0.15823410119079,10.0687,0.58245542949757,13.261666666667,63.5,0,0,65.6,54.7878,129.1,0.16482,0.11111111111111,785.4,0.68641845831148,0.57963099630996,11.97256097561,6.0836560805577,0.67168391345249,NA,76.7191,1089.7,0.65363215641412,0.27,31.518518518519,0.2969,0.48232774009282,NA,0.5173,0,1144.2,795.7,0.3694859871811,0.26979902725521,60,0.051312751218678,63.4,0.054220473787736,0,0.68921611087051,NA,0.056101941332421,0.6804926024117,-21.9313,-0.40029449649852,1169.3,0.047883069393463,0.051970550021654,46.8,8.51,294,1881033,1355,107.7,7.3881151346332,1355,2.3,0.75229547808077
"3",2009-12-31,92.5,3.67,1.0764,0.21405962458594,1067.7,1861.8,38.9,198.2,0.11209139237643,0.22039363949739,0.10645611773553,28.4655,0.55741360089186,NA,72.6,0,0,-113.5182,-113.5182,-40.9182,0,NA,1570,1.3530983366371,1.415306950329,NA,NA,1.7458022906705,NA,-108.2836,1768.2,0.69733591148351,0.65,23.892307692308,NA,0.38934122871947,NA,0.4747,0,1160.3,1477.4,0.19683227291187,0.1644610338197,-206,-0.22906705215167,121.9,0.13554987212276,NA,1.3837220192938,NA,-0.12622945624374,1.6428333148004,-5.2345,NA,899.3,-0.097835171938292,-0.19293809122413,47.9,15.53,290.8,2309638,1109.3,-29.9,NA,1109.3,2.4,1.3015826278984
"4",2008-12-31,49.1,3.63,0.9596,0.32300853735977,959.5,2036.1,124.8,143.1,0.08411214953271,0.07261010757053,0.070281420362458,-59.7256,0.40016673614006,NA,84.3,0,0,263.4,263.4,347.7,0,NA,1558.2,1.222884947418,1.4915286685173,5.9157175398633,4.481449525453,0.79064339354577,0.1,282.6256,1701.3,0.6581209174402,NA,NA,-0.0842,0.88405797101449,NA,0.4978,0.01596188792299,1274.2,1243.5,0.36815440289505,0.26908834420737,-898.3,-0.45580474934037,127.1,0.064491577024559,NA,1.2959874934862,NA,0.13365130911305,0.6309620458697,-19.2256,-0.0729903169417,1970.8,0.20671794066866,-0.93621677957269,48.2,16.19,457.8,4969198,1044.7,NA,NA,1044.7,2.4,1.2003810061384
"5",2007-12-31,41,2.86,0.6053,0.4354124748491,561.2,2578.3,113,341.1,0.40025815536259,0.18968968968969,0.13229647442113,-4.1984,0.52866347265819,NA,78.1,0,0,303.5,303.5,381.6,0,NA,511.1,0.78281513248583,0.2554733579926,1.6840197693575,1.3393605870021,0.28422867311756,NA,272.7984,852.2,0.48869410076407,5.27,1.8975332068311,-0.0864,0.89749027925062,NA,0.7984,0.055230190435558,652.9,419.4,1.031950405341,0.50786200422436,-101.2,-0.056278500722945,37.3,0.02074296518741,NA,0.74732715609408,NA,0.16877989100211,0.23323323323323,30.7016,0.1011585629195,1798.2,0.46484913463011,-0.18032786885246,59.9,10,432.8,679935,2000.6,-24.3,NA,2000.6,2,0.85734406438632
"6",2006-12-31,32.5,3.42,0.4588,0.85619248253687,129.7,2185.2,217.1,96.4,0.032489636345253,0.061850378544848,0.044114955152846,1.7847,0.6102877070619,NA,69.2,0,0,309.2,309.2,378.4,0,NA,2870.7,3.5638733705773,1.6033847184987,9.2842820181113,7.5864164904863,1.8418452457334,0.125,159.5153,2967.1,0.55775215083288,5.8,8.801724137931,0.365,0.27417840375587,NA,0.859,0.071572396119348,805.5,2194.9,0.35181557246344,0.26025412018469,-41,-0.026305658924676,-12,-0.0076992172462466,NA,16.922898997687,NA,0.19838316437829,1.4082509944822,149.6847,0.48410310012186,1558.6,0.383860955928,-0.31611410948342,39.4,51.05,772.2,442807,1790.4,-108.1,NA,1790.4,1.75,3.2898325756736
"7",2005-12-31,32.2,4.52,0.5394,0.7428413488115,232.6,1677.4,298.1,17.8,0.0083434892659604,0.015718827269516,0.01061166090378,1.7697,0.45977011494253,NA,56.5,0,0,126.9,126.9,183.4,0,NA,2115.6,2.3859253411526,1.4824469203279,16.671394799054,11.535441657579,1.8682444365948,0.125,-116.4697,2133.4,0.63801120782163,6.05,7.3801652892562,0.0626,0.38941422080314,NA,0.8835,0.10104924287588,886.7,1461.5,0.45973315087239,0.31494328302241,-116.3,-0.10270222536206,-6.8,-0.0060049452490286,NA,6.2833190025795,NA,0.11206287530908,1.2906216884493,243.3697,1.9178065986201,1132.4,0.14311492049171,-0.5,34.8,44.65,671.9,528653,1427.1,NA,NA,1427.1,1.55,2.3586511885019
"8",2004-12-31,32,2.16,0.5797,0.57790274561694,NA,1330.9,15.2,44.2,0.032061511678514,0.039111583045748,0.033210609362086,2.9966,0.74521304122822,14.53231292517,50.3,0,0,151.4451,98.1365,201.7451,0.352,NA,1334.4,1.5467717630694,1.180780461906,8.8111114031127,6.6142857270316,1.2580371452814,0.1,130.2398,1378.6,0.60583064091968,2.73,9.6007326007326,-0.1059,0.32140137090632,NA,0.7975,0.13705011646254,862.7,854.5,0.61334113516676,0.38016828666763,58.8,0.055435090034883,45.8,0.043179032714245,0,2.23223615465,1.453231292517,0.14277848590553,0.80560007542189,-32.1034,-0.32712997967725,1060.7,0.11375501416483,0.15360501567398,24.9,26.21,524.1,230267,1130.1,52.6,16.245247148289,1130.1,1.4,1.5201234976293
"9",2003-12-31,21.1,2.51,0.6496,0.64704776231666,NA,810.3,18.9,28.2,0.024129374518696,0.028896403320012,NA,14.3845,0.77278325123153,121.26470588235,51.3,0,0,78.4848,52.8524,129.7848,0.32659,NA,1140.5,2.1575860764283,1.1686648222154,14.531485415957,8.7876272058158,1.4575079872204,0.1,70.8679,1168.7,0.6108848574602,2.46,10.650406504065,0.096,0.28738621586476,NA,0.7874,0.12230038257435,528.6,824.6,0.41729323308271,0.29442970822281,6.8,0.0086900958466454,58.2,0.074376996805112,0,5.0682237246466,12.126470588235,0.1003,1.0538019169329,-18.0155,-0.34086405793021,782.5,0.099985651716799,0.036228023441662,20.8,26.2,344.1,362813,975.9,0.8,1030.75,975.9,1.25,2.1976306882287
"10",2002-12-31,21.1,2.31,0.8115,0.66364734299517,NA,765.2,18.4,45.1,0.060045266941819,0.063405033038099,NA,-4.5,0.6263,NA,56.7,0,0,4.2,4.2,60.9,0,NA,706,NA,NA,168.09523809524,11.592775041051,0.9925488542106,NA,42.5,751.1,0.54573967590173,-0.66,NA,0.0582,0.56188988676298,NA,0.5258,0.1564296915839,476.7,421.4,0.78239202657807,0.43895619757689,-18.6,-0.026149304091101,57.2,0.080416139462955,NA,2.5218432076601,NA,0.0059046815689582,0.59243638408548,-38.3,-9.1190476190476,711.3,0.0088105726872247,-0.11131059245961,15.8,20.18,329.7,78823,751.6,9.9,42.565656565657,751.6,1.2,1.4810153136144
