"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,29.4,0.88,0.2058,0.2339,1482.7,11757.9,0,194.2,0.1029,0.0165,NA,0.8,26.82,0,0.0279,39.98,288,218.57,288,0.2408,0.2411,1693.6,0.97,5.88,5.88,0.09,218.57,1887.8,0,2.62,18.75,-0.15,NA,0.114,NA,0.7604,0.0315,1741.2,1435.1,0.3154,0.2398,53.5,0,0.5639,0.97,2.98,0,0,NA,0.1255,0.0361,70.6,49.12,452.7,169979,NA,70.9,20.24,NA,0.85,0.98
"2",2010-12-31,26.9,0.9,0.3054,0.2490494296578,1303.5,10026.8,0,94.9,0.049532856620909,0.0094646347787928,NA,0.69580877537656,30.401639344262,0,0.0269,39.9088,269.2,190.9974,269.2,0.2905,0.29069767441861,1821,1.1097568407581,6.7644873699851,6.7644873699851,0.105,190.9974,1915.9,0,NA,NA,-0.085,NA,0.17831255436358,NA,0.8601,0.023357402162205,1640.9,1483.6,0.29138581827986,0.22563808131948,48.8,0,0.81780409836066,1.1381664748753,2.8953942232631,0,0,NA,0.11639795234323,0.037437667817415,95.8,49.3,432.3,176881,NA,49.9,29.731462925852,NA,0.85,1.1037561931098
"3",2009-12-31,20.7,0.65,0.3229,0.4387388977119,954.2,9700.4,0,94.7,0.039816683484696,0.0097624840212775,NA,0.65809848250232,466.42857142857,0,0.0224,36.568,186,74.4,186,0.6,0.64285714285714,2283.7,1.4225115236078,12.277956989247,12.277956989247,0.11,74.4,2378.4,0,1.97,30.015228426396,-0.045,NA,0.14039145907473,NA,0.8881,0.023411405715228,1605.4,1632.5,0.45690658499234,0.31361419441641,3.5,0,10.448,1.7108572626284,42.402597402597,0,0,NA,0.046343590382459,0.0036679941312094,75.7,59.13,745.9,160374,NA,34.2,47.733918128655,NA,0.85,1.3989765307923
"4",2008-12-31,15.9,0.64,0.3456,0.46902070786239,643.6,5583.2,0,159.7,0.093654703260615,0.028603668147299,NA,0.39351851851852,28.488721804511,0,0.0247,28.0765,170.4,121.9212,170.4,0.2845,NA,1545.5,1.4685480805777,9.0698356807512,9.0698356807512,0.09,NA,1705.2,0,3.97,13.554156171285,0.07,NA,0.22871308471653,NA,0.8135,0.04241295314515,1052.4,1136.7,0.50013196093956,0.33339197748065,39.9,0,0.70367142857143,1.7661591050342,3.1654135338346,NA,NA,NA,0.11585062713797,0.061995027967682,96.4,53.81,568.5,179609,NA,50.9,22.332023575639,NA,0.85,1.4068146192558
"5",2007-12-31,12.8,0.47,0.2618,0.47881134247149,498.1,4917,0,93.3,0.088696644167697,0.018974984746797,NA,0.58059587471352,14.389830508475,0,0.029291603567222,17.408,154.9,111.1702,154.9,0.28231,NA,958.6,1.1115491651206,6.1885087153002,6.1885087153002,0.1025,NA,1051.9,0,3.05,15.737704918033,0.085,NA,0.30730804810361,NA,0.6702,0.047020540980273,862.4,594.3,0.76998149082955,0.43502234052667,41.3,0,0.42150121065375,1.1931339088536,1.4038859032658,NA,NA,NA,0.12890790932282,0.082915077293716,104.3,48,457.6,311476,NA,41.8,14.217703349282,NA,0.95,1.1006592026787
"6",2006-12-31,10.3,1.01,0.212,0.42579949694574,319.6,3203,0,51.1,0.06130773845231,0.015953793318764,NA,0.64150943396226,16.708683473389,0,0.023483654652137,14.008,90.6,65.1378,90.6,0.28104,NA,782.4,1.5477744807122,8.635761589404,8.635761589404,0.0933,NA,833.5,0,3.64,12.019230769231,0.105,NA,0.20375308641975,NA,0.5686,0.028972837964408,505.5,596.5,0.39731768650461,0.28434313137373,35.7,0,0.39238095238095,1.866395494368,1.7908556777481,NA,NA,NA,0.12885811275964,0.11170212765957,58.1,43.75,237,40558,NA,40.2,14.838308457711,NA,0.85,1.49748472871
"7",2005-12-31,9.5,1.1,0.1529,0.48695990657844,263.6,2852.6,0,66.7,0.079756068396508,0.023382177662483,NA,0.73250490516678,26.640909090909,0,0.020747312745265,12.16,90.9,67.9468,90.9,0.25251,NA,769.6,1.7213151420264,8.4664466446645,8.4664466446645,0.1,NA,836.3,0,3.59,16.448467966574,0.095,NA,0.12466476338784,NA,0.5962,0.032671948397953,447.1,586.1,0.42688960928169,0.29917493722348,22,0,0.55272727272727,2.2234446130501,2.6640909090909,NA,NA,NA,0.15197235741445,0.083459787556904,36.6,59.05,250.2,22312,NA,34.6,16.939306358382,NA,0.7,1.6276761385753
"8",2004-12-31,8.6,0.55,0.1797,0.48346235045742,NA,2448.6,0,33.9,0.048228766538626,0.013844645920118,0,0.61213132999443,18.197802197802,0,0.020388159184474,8.944,NA,NA,NA,0.29732,NA,669,1.7048929663609,NA,NA,0.1,NA,702.9,0,NA,NA,NA,0,0.1321281775011,NA,0.5594,0.026423262272319,392.4,496.8,0.41485507246377,0.2932138284251,27.3,0,0.32761904761905,2.2561307901907,1.8197802197802,0,NA,NA,NA,0.12397820163488,23.8,51.01,206.1,18257,NA,28.1,17.679715302491,0,0.65,1.6488388458832
"9",2003-12-31,6.7,0,0,0.44466571834993,NA,2115.8,0,48.8,0.080078765999344,NA,0,NA,19.199152542373,0,0,0,NA,NA,NA,0.30253,NA,560.6,1.8519986785596,NA,NA,0.1,NA,609.4,0,3.75,17.296,NA,0,0.11309819506541,NA,0.5549,0.028121750638057,302.7,453.1,0.34495696314279,0.25648178536265,23.6,0,0,2.3212090163934,1.9199152542373,0,NA,NA,NA,0.12090163934426,21,64.86,156.3,4014,NA,26.3,17.228136882129,0,0.6,1.7337126600285
"10",2002-12-31,5.7,0,0,0.35099953509995,NA,1570.6,0,36.6,0.07812166488794,NA,0,0,21.243243243243,0,0.013923664122137,5.472,57.8,39.1682,57.8,0.32235,NA,431.9,NA,7.4723183391004,7.4723183391004,0.115,39.1682,468.5,0,3.42,17.230994152047,NA,0,0.23579688285571,NA,0.5384,0.02253915701006,178.5,393,0.19211195928753,0.16115261472785,18.5,0,0.29578378378378,2.8151862464183,1.8472385428907,0,0,0,0.21942952380952,0.13252148997135,24.6,58.93,75.5,12078,0,22,17.863636363636,0,0.6,2.4196078431372
