"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-12-31,27.6,1.04,0.404,0,128.8,143.1,1.7,58.7,0.3413,0.7115,0.4102,-3.23,0.64,25.29,2.8,0,0,7,6.21,9,0.0592,0.0556,113.3,1.62,1.59,17.17,12.05,1.37,NA,10.54,172,0.0894,0.13,48.23,NA,0.2275,0.3422,0,70.1,172,0,0,6.8,0.0824,24,0.2909,0,1.34,NA,0.08,2.08,-4.33,-0.6972,82.5,0.0886,0.0528,30,6.27,0,41907,71.4,3.8,45.26,71.4,0.75,1.34
"2",2011-12-31,28.6,1.36,0.4642,0,124.7,141.9,4.3,52,0.37626628075253,0.53169734151329,0.36645525017618,-1.6952,0.40392072382594,7.3121693121693,2.8,0,0,23.4,18.5113,26.2,0.20892,0.2092050209205,86.2,1.1856946354883,0.9379760609358,3.6837606837607,3.2900763358779,0.88139059304704,NA,18.7065,138.2,0.095137420718816,NA,NA,0.3928,0.38305084745763,0.4133,0,72.7,138.2,0,0,18.9,0.19325153374233,28.1,0.28732106339468,0,1.1082598235766,NA,0.23926380368098,1.4130879345603,-0.1952,-0.010544617032726,97.8,0.25462547455296,0.15156375300722,21.4,4.68,0,140324,91.9,14.2,9.7323943661972,91.9,0.75,1.1082598235766
"3",2010-12-31,27.6,1.17,0.4728,0,98.7,113.1,6,46.8,0.21033707865168,0.69230769230769,0.41379310344828,4.9367,0.37013536379019,21.394230769231,2.2,0,0,10.6,8.7502,12.8,0.17451,0.17460317460318,175.7,3.3853564547206,1.9920634920635,16.575471698113,13.7265625,2.5991124260355,NA,0.0135,222.5,0.10875331564987,0.6,13.5,0.0542,0.3354943273906,0.261,0,51.9,222.5,0,0,10.4,0.15384615384615,16.2,0.2396449704142,0,2.2543059777102,NA,0.15680473372781,3.2914201183432,8.7367,0.99845630742959,67.6,0.16859718689788,0.10536980749747,18.6,8.1,0,158195,88.2,15.4,14.448051948052,88.2,0.7,2.2543059777102
"4",2009-12-31,26.7,NA,NA,0,84.7,92.7,0.7,47.3,0.39351081530782,0.76167471819646,0.51024811218986,-1.0982,NA,12.924731182796,1.4,0,0,11.5,8.2892,12.9,0.2792,NA,72.9,1.9491978609626,1.2879858657244,6.3391304347826,5.6511627906977,1.1739130434783,NA,10.0874,120.2,0.055016181229774,0.26,17.230769230769,0.2132,0.5,0.218,0,37.4,120.2,0,0,9.3,0.14975845410628,12.4,0.19967793880837,0,1.4191263282172,NA,0.18518518518519,1.9355877616747,-1.7982,-0.21693633444072,62.1,0.22163636363636,0.10979929161747,15,4.48,0,126425,56.6,7.3,16.465753424657,56.6,0.6,1.4191263282172
"5",2008-12-31,27.8,NA,NA,0,77.1,88.3,3.3,39.6,0.49253731343284,0.74436090225564,0.4484711211778,-3.0301,NA,11.823529411765,1.2,0,0,7.5,5.4751,8.7,0.26999,NA,40.8,1.088,0.64150943396226,5.44,4.6896551724138,0.76691729323308,0.08,6.4052,80.4,0.06568516421291,0.35,7.9428571428571,NA,0.33734939759036,0.1767,0,37.5,80.4,0,0,6.8,0.12781954887218,15.5,0.29135338345865,0,1.0428015564202,1.4779411764706,0.14097744360902,1.5112781954887,-0.9301,-0.16987441961433,53.2,0.146002,0.088197146562905,13.8,2.78,0,2200,63.6,11.1,7.2432432432432,63.6,NA,1.0428015564202
"6",2007-12-31,6.3,NA,NA,0,29.7,49.9,2,8.3,0.11608391608392,0.1426116838488,0.16633266533066,2.122,NA,9.6621621621622,0.8,0,0,11,6.9982,11.8,0.3638,NA,63.2,2.9532710280374,1.187969924812,5.7454545454545,5.3559322033898,1.085910652921,0.15,3.6762,71.5,0.094188376753507,0.17,18,0.31,0.45919610231425,0.1848,0,21.4,71.5,0,0,7.4,0.12714776632302,24.7,0.42439862542955,0,2.4074074074074,0.64414414414414,0.18900343642612,1.2285223367698,3.322,0.47469251052382,58.2,0.32701869158878,0.24915824915825,11.2,3.06,0,100425,53.2,5.2,13.75,53.2,NA,2.4074074074074
