"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,94.7,1.35,0.294,0.2196,1033.6,8609.7,0,191.6,0.1281,0.0223,NA,0.8,16.62,0,0.0283,34.09,284,206.28,284,0.2737,0.2735,1303.9,1.15,4.59,4.59,0.18,206.28,1495.5,0,0.9,13.19,-0.165,NA,0.1311,0.031,0.6158,0.0333,1132.8,1204.7,0.2414,0.1945,72.5,0,0.3755,1.17,0.92,0,0,NA,0.1821,0.0701,35.9,11.87,290.8,623227,NA,90.8,13.27,NA,1,1.13
"2",2010-12-31,87.2,1.36,0.3959,0.32436380410548,878.8,7263.9,0,107.4,0.068934531450578,0.014785445834882,NA,0.59989896438495,29.740837696335,0,0.0234,26.5847,247.8,217.7889,247.8,0.12111,0.12183908045977,1450.6,1.21562054806,5.8539144471348,5.8539144471348,0.135,217.7889,1558,0,0.81,14.382716049383,-0.135,NA,0.16834532374101,0.033,0.6253,0.026721182835667,1193.3,1136.1,0.37135815509198,0.27079589216945,38.2,0,0.69593560209424,1.2927856167501,2.2030250145433,0,0,NA,0.18250979803905,0.043468365953573,48.6,11.65,421.9,631816,NA,55.9,20.323792486583,NA,0.95,1.1978165603137
"3",2009-12-31,87.2,0.81,0.4138,0.45310778404304,843.8,8005.3,0,461.7,0.26536007816541,0.057674290782357,NA,0.60415659739004,75.970802919708,0,0.0235,24.4588,255.1,255.1,255.1,0,NA,1278.2,1.1822049574547,5.0105840846727,5.0105840846727,0.06,255.1,1739.9,0,0.51,23.313725490196,-0.085,NA,0.22421142369992,0.035,0.6115,0.025008431913857,1081.2,1040.8,0.6716948501153,0.40180470141962,13.7,0,1.7853138686131,1.2334676463617,12.661800486618,0,0,NA,0.23594154642989,0.016236074899265,67.6,11.89,699.1,559565,NA,22.8,45.649122807017,NA,1,1.127681638473
"4",2008-12-31,66.3,0.73,0.385,0.56857804412966,633.5,7873.9,0,162.9,0.085029752583777,0.020688604122481,NA,0.41558441558442,17.2944,0,0.0226,24.4283,296.3,296.3,296.3,0,NA,1752.9,1.3427039448487,5.9159635504556,5.9159635504556,-0.06,NA,1915.8,0,0.19,65.421052631579,-0.035,NA,0.34749176125961,0.045,0.5776,0.023723948742046,1305.5,1080.9,0.77241187898973,0.43579705606013,62.5,0,0.39085344,1.7062352012628,NA,NA,NA,NA,0.22696284948296,0.098658247829519,95.5,12.43,834.9,770627,NA,29.6,36.516891891892,NA,1,1.3046853718333
"5",2007-12-31,66.2,0.32,0.2626,0.50145082467929,652.9,7846.1,0,255.2,0.14607063133192,0.032525713411759,NA,0.57882711348058,14.558077436582,0,0.055854732208364,60.904,269.7,219.0342,269.7,0.18786,NA,1491.9,1.4149279210926,5.53170189099,5.53170189099,0.045,NA,1747.1,0,0.89,20.404494382022,-0.035,NA,0.40199004975124,0.043,0.5042,0.024343304316794,1054.4,1090.4,0.60225605282465,0.37588002976361,74.9,0,0.81313751668892,1.6700873028029,3.2351283192405,NA,NA,NA,0.20773345789074,0.11471894623985,183.1,18.16,656.7,673529,NA,77.8,14.015424164524,NA,0.95,1.3340714722053
"6",2006-12-31,66.5,0.93,0.1697,0.53780847542989,642.4,8149.5,0,210.3,0.12114753153983,0.025805264126634,NA,0.8,12.448362720403,0,0.061898016997167,61.18,275.3,230.1425,275.3,0.16403,NA,1525.6,1.2933197694134,5.5415909916455,5.5415909916455,0.06,NA,1735.9,0,1.14,11.798245614035,-0.03,NA,0.1636798088411,0.0348,0.4423,0.016467267930548,1179.6,988.4,0.75627276406313,0.43061236246328,79.4,0,0.77052896725441,1.5386052303861,2.0747271200672,NA,NA,NA,0.19510218802984,0.12359900373599,172.6,13.45,747.5,570118,NA,70.5,14.019858156028,NA,0.9,1.2489387725736
"7",2005-12-31,67.6,0.65,0.1529,0.59502741774676,649.9,8492,0,245.4,0.10955846243136,0.028897786151672,NA,0.78482668410726,16.348600508906,0,0.044189883268482,56.784,298.5,249.9788,298.5,0.16255,NA,1994.5,1.4671914079741,6.6817420435511,6.6817420435511,0.075,NA,2239.9,0,1.16,16.310344827586,-0.035,NA,0.10361801624415,0.04,0.3155,0.016050400376825,1359.4,1285,0.74311284046693,0.42631367471762,78.6,0,0.7224427480916,1.9772272657332,2.1798134011875,NA,NA,NA,0.18388908709725,0.1209416833359,138.9,18.92,954.9,176500,NA,NA,NA,NA,0.75,1.3957502492522
"8",2004-12-31,69.3,0.33,0.1557,0.65117317327248,NA,8898.3,0,204.7,0.072787398214984,0.023004394097749,0,0.42389210019268,22.183431952663,0,0.035071527457314,52.668,NA,NA,NA,0.09474,NA,2607.6,1.4397084805654,NA,NA,0.075,NA,2812.3,0,1.33,16.293233082707,NA,0,0.1677695776038,0.039,0.2952,0.020745535664116,1811.2,1499.6,0.87536676447053,0.46677097038012,67.6,0,0.7791124260355,2.1325369738339,2.9577909270217,0,NA,NA,NA,0.09613196814562,111.3,21.67,1312.7,176600,NA,67.6,22.183431952663,0,0.7,1.3950592787341
"9",2003-12-31,66.6,0.18,0.123,0.69417849204992,NA,9353.9,0,222.4,0.06680283551604,NA,0,0.29268292682927,24.220170454545,0,0.031058438904781,50.616,NA,NA,NA,0.11363,NA,3106.8,1.4674097865105,NA,NA,0.085,NA,3329.2,0,1.484,16.489218328841,0.04,0,0.13245873889124,0.0384,0.262,0.01830252621901,2117.2,1705.1,0.95249545481203,0.48783491529497,70.4,0,0.71897727272727,2.3830887491265,2.8494318181818,0,NA,NA,NA,0.098392732354997,138.7,24.47,1624.1,73600,NA,70.4,24.220170454545,0,0.7,1.4229782868867
"10",2002-12-31,63.9,0.34,0.1786,0.65365192181801,NA,9612.6,0,223,0.078333567514402,NA,0,0.4237,13.219890510949,0,0.03351784112085,48.564,354.4,277.3109,354.4,0.21752,NA,2623.8,NA,7.4034988713318,7.4034988713318,0.075,277.3109,2846.8,0,1.568,14.540816326531,NA,0,0.070590838681124,0.0367,0.1792,0.01551089195431,1915.6,1448.9,0.96480088342881,0.49104257411831,109.6,0,0.44310218978102,1.9561225867423,1.7626520681265,0,0,0,0.14476451868866,0.1479681382476,186.6,22.8,1397.9,56748,0,108,13.415740740741,0,0.65,1.3697013990395
"11",2001-12-31,NA,0.68,0.2815,0.6216,NA,9080.5,0,224.7,0.088509867254894,NA,0,0.4203,15.037373737374,0,0.0324,48.2339,NA,NA,NA,0.24113,NA,2314,NA,NA,NA,0.085,NA,2538.7,0,1.686,13.873072360617,0.08,NA,0.086065926499699,0.0308,0.1676,0,1464.618,1488.7,0.70531336065023,0.41359751053689,99,0,0.48721090909091,2.3290050062578,1.7691027926322,0,NA,NA,NA,0.15488110137672,253.6,23.39,1050,50400,0,99,15.037373737374,0,0.65,1.7333529971638
