"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,51,0.61,0.2899,0.1309,592.4,2381.3,6,101.8,0.2694,0.0427,NA,0.53,6.62,0,0.0141,4.08,NA,NA,NA,0.2323,0.1881,276.1,0.48,0.1,NA,377.9,0,NA,NA,0.095,NA,0.3914,NA,0.8597,0.0652,579.8,288.7,0.309,0.236,43.6,0,NA,0.49,0.66,6,NA,NA,0.0736,776.3,5.78,89.2,271260,NA,-18,NA,NA,0.95,0.55
"2",2010-12-31,53.2,0.75,0.2996,0.16076085289155,547.1,2177.6,3.9,90.4,0.13995974609073,0.041513592946363,NA,0.75100133511348,9.0636515912898,0,0.0189,10.2268,NA,NA,NA,0.29476,0.26113861386139,555.5,0.9893143365984,0.1,NA,645.9,0,0.88,12.136363636364,0.13,NA,0.13719353155973,NA,0.9107,0.071408890521675,561.5,541.1,0.19367954167437,0.16225421891934,59.7,0,0.17130301507538,0.98903308353135,0.90636515912898,3.9,NA,NA,0.1091208188631,693.6,10.68,104.8,279780,NA,49.6,10.909274193548,NA,0.9,0.99079613437644
"3",2009-12-31,55.5,0.81,0.3807,0.19095881595882,502.9,1989.8,3.6,86.3,0.13509705698184,0.043371193084732,NA,0.59101654846336,9.8690702087286,0,0.0164,8.5296,NA,NA,NA,0.29163,0.27906976744186,552.5,1.0321315150383,0.04,NA,638.8,0,1.04,9.8557692307692,0.21,NA,0.27018822100789,NA,0.8385,0.080460347773646,535.3,520.1,0.22822534128052,0.18581715716969,52.7,0,0.16185275142315,1.0342016305429,2.4672675521822,3.6,NA,NA,0.10479220520978,580,10.25,118.7,252598,NA,60.8,8.5542763157895,NA,0.9,1.0276705276705
"4",2008-12-31,57.3,0.91,0.3737,0.2298769771529,438.2,1813.9,3,76.6,0.13864253393665,0.042229450355587,NA,0.36392828472036,15.390510948905,0,0.0163,6.8737,NA,NA,NA,0.38057,NA,475.9,0.96649065800163,0.03,NA,552.5,0,0.9,8.2222222222222,NA,NA,0.23924528301887,NA,0.8314,0.091515519047356,492.4,421.7,0.31017310884515,0.23674208144796,27.4,0,0.25086532846715,0.96234596074852,5.1301703163017,NA,NA,NA,0.062528525787312,375.2,7.4,130.8,221507,NA,43.8,9.6278538812785,NA,0.85,0.97100175746924
"5",2007-12-31,37,0.95,0.357,0.15623253214086,301.9,1114,3.1,40.8,0.1030303030303,0.036624775583483,NA,0.35854341736695,12.146428571429,0,0.0087033225521905,2.96,0,0,0,0.29771,NA,355.2,1.1205047318612,NA,NA,396,0,0.85,7.5764705882353,NA,NA,0.45454545454545,NA,0.8276,0.039048473967684,317,340.1,0.16436342252279,0.14116161616162,28,0,0.10571428571429,1.1265319642266,NA,NA,NA,0,0.092745942365021,280.2,6.44,55.9,316119,NA,28.5,11.933333333333,NA,0.8,1.1067635550587
"6",2006-12-31,29.1,0.56,0.266,0.21700310559006,201.7,969,4.8,42.9,0.10422740524781,0.044272445820433,NA,0.39097744360902,16.168181818182,0,0,0,0,0,0,0.30468,NA,368.7,1.7172799254774,NA,NA,411.6,0,0.82,10.963414634146,NA,NA,0.21760391198044,NA,0.8766,0.032507739938081,214.7,355.7,0.15715490581951,0.13581146744412,22,0,0,1.7635101636093,NA,NA,NA,0,0.10907288051562,262.7,8.99,55.9,102000,NA,27.1,13.125461254612,NA,0.65,1.5978260869565
"7",2005-12-31,28.7,0.51,0.2533,0.23960565795114,177.4,901.3,15.8,58,0.16787264833575,0.064351492288916,NA,0.41058033951836,16.178770949721,0,0,0,0,0,0,0.30223,NA,287.5,1.6400456360525,0.15,NA,345.5,0,0.71,13.929577464789,NA,NA,0.37824406405301,NA,0.7449,0.03417286142239,175.3,289.6,0.19302486187845,0.16179450072359,17.9,0,0,1.6324689966178,1.0785847299814,NA,NA,0,0.10090191657272,258.2,9.89,55.9,74700,NA,20,14.48,NA,0.65,1.4809258465495
"8",2004-12-31,29.1,-0.44,0.3069,0.17406311637081,NA,801.7,5.2,69.9,0.34586838198911,0.087189721841088,0,-0.28673835125448,11.829787234043,0,0,0,NA,NA,NA,0.31177,NA,132.2,0.99473288186607,0.135,NA,202.1,0,0.59,9.8474576271186,-0.045,0,0.15825491873396,NA,0.6929,0.0361731320943,132.9,166.8,0.21163069544364,0.17466600692726,14.1,0,0,0.99582089552239,0.876280535855,5.2,NA,NA,0.084179104477612,234,5.81,35.3,57700,NA,15.8,10.556962025316,0,1,0.9965483234714
"9",2003-12-31,29,-0.04,0.6937,0.10139049826188,NA,692.3,2.2,50.6,0.31138461538461,NA,0,-0.011532362692807,14.356435643564,0,0,0,NA,NA,NA,0.32877,NA,111.9,0.9172131147541,0.135,NA,162.5,0,0.46,10.934782608696,NA,0,0.18264379414733,NA,0.5839,0.041889354326159,122,145,0.12068965517241,0.10769230769231,10.1,0,0,0.93488072211477,1.0634396773011,2.2,NA,NA,0.065119277885235,189.8,5.03,17.5,18300,NA,13.5,10.740740740741,0,0.85,0.941483198146
"10",2002-12-31,29.6,0.36,1.0017,0.18065591995553,NA,674.8,0.7,39.4,0.25288831835687,NA,0,0.0786,77.0625,0,0,0,0,0,0,0.12513,NA,116.4,NA,0.12,-0.7,155.8,0,0.35,12.142857142857,NA,0,0.40717628705148,NA,0.5725,0.042975696502667,140.5,123.3,0.26358475263585,0.20860077021823,1.6,0,0,0.83649932157395,6.421875,0.7,0,0,0.010854816824966,139.8,4.25,32.5,93898,0,10.2,12.088235294118,0,0.8,0.82846975088968
