"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,28.6,1.04,0.331,0.4875,514.5,4173.1,0,73.3,0.0807,0.0176,NA,0.79,16.57,0,0.0082,3.43,133,99.27,133,0.2553,0.2537,835.3,0.9,6.27,6.27,0.03,99.27,908.6,0,1.4,10.6,NA,NA,0.3025,NA,0.5954,0.0361,930.6,419.2,1.1675,0.5386,25.3,0,0.0809,0.81,5.52,0,0,NA,0.1067,0.0492,22.3,14.84,489.4,138740,NA,42.4,9.89,NA,1.15,0.91
"2",2010-12-31,25.6,1.26,0.4518,0.47973437142203,454.4,4170.8,0,50.8,0.075192421551214,0.012179917521818,NA,0.63634351482957,37.188405797102,0,0.0044,1.129,135,135,135,0,0,624.8,0.75954291271578,4.6281481481482,4.6281481481482,0.04,135,675.6,0,NA,NA,NA,NA,0.18799755052051,NA,0.4861,0.036923372014961,822.6,256.6,1.6328916601715,0.62018946121966,6.9,0,0.16362898550725,0.56470070422535,9.2971014492754,0,0,NA,0.16411378555799,0.01518485915493,39.9,8.47,419,73652,NA,20.7,12.396135265701,NA,1.15,0.77352873826425
"3",2009-12-31,21.2,0.59,0.5,0.56169681846538,351.3,4481,0,76.8,0.113074204947,0.017139031466191,NA,0.575,NA,0,0.0045,1.0305,146.9,146.9,146.9,0,NA,602.4,0.83124051331586,4.1007488087134,4.1007488087134,0.01,146.9,679.2,0,0.43,20.604651162791,-0.32,NA,0.32637075718016,NA,0.5025,0.035416201740683,724.7,229,1.9659388646288,0.66283863368669,-40.8,0,NA,0.65186450327356,NA,0,0,NA,0.2027045674072,-0.11614005123826,58.4,8.86,450.2,66850,NA,-7.3,NA,NA,1.15,0.84741110417966
"4",2008-12-31,21.2,0.6,0.4526,0.60974166831,395.8,4784.2,0,84.2,0.11513742650075,0.017599598678985,NA,0.40653999116217,5.4805825242718,0,0.06,6.774,125.3,90.0368,125.3,0.28143,NA,647.1,0.6958064516129,5.1644054269753,5.1644054269753,NA,NA,731.3,0,NA,NA,-0.01,NA,0.64825888146324,NA,0.3604,0.03469754608921,930,112.9,5.4774136403897,0.84561739368248,20.6,0,0.32883495145631,0.28524507326933,NA,NA,NA,NA,0.096813786021505,0.052046488125316,67.6,5.94,618.4,93786,NA,-30.3,NA,NA,1.15,0.72106093472688
"5",2007-12-31,18,0.09,0.3196,0.60305967534742,339.9,3782.1,0,134.7,0.14961679440187,0.035615134449116,NA,0.57571964956195,12.148734177215,0,0.043136233394113,16.56,122.5,90.1722,122.5,0.2639,NA,765.6,1.0609756097561,6.2497959183673,6.2497959183673,NA,NA,900.3,0,0.38,58.447368421053,0.01,NA,0.29954515919428,NA,0.4383,0.03593241849766,721.6,383.9,1.3451419640531,0.57358658225036,31.6,0,0.52405063291139,1.1294498381877,NA,NA,NA,NA,0.12496154379157,0.092968520152986,89.9,22.21,516.4,118165,NA,29.6,12.969594594595,NA,1.15,1.0513838607965
"6",2006-12-31,18.4,1.25,0.1905,0.51090854751943,327.3,3554.9,0,90,0.1211468569121,0.025317167852823,NA,0.8,13.278145695364,0,0.042214463840399,16.928,112.8,80.3508,112.8,0.28767,NA,652.9,1.1272444751381,5.7881205673759,5.7881205673759,NA,NA,742.9,0,1.67,12.119760479042,0.015,NA,0.20933246921581,NA,0.3887,0.038988438493347,579.2,401,0.85261845386534,0.46022344864719,30.2,0,0.5605298013245,1.2251756798045,NA,NA,NA,NA,0.13872725138121,0.092270088603727,74.3,20.24,341.9,59527,NA,30.1,13.322259136213,NA,1,1.1101315002989
"7",2005-12-31,18.4,1.39,0.1548,0.52886349969934,313.4,3237.1,0,70.4,0.082013047530289,0.021747860739551,NA,0.8,16.774834437086,0,0.033414923016186,16.928,111.7,77.5857,111.7,0.30541,NA,788,1.324815063887,7.0546105640107,7.0546105640107,NA,NA,858.4,0,1.64,16.579268292683,0.02,NA,0.13986826811313,NA,0.2895,0.042877884526274,594.8,506.6,0.69443347808922,0.40983224603914,30.2,0,0.5605298013245,1.6164645820038,NA,NA,NA,NA,0.13043998486886,0.096362476068921,46.1,27.19,351.8,50982,NA,30,16.886666666667,NA,0.8,1.2904389657246
"8",2004-12-31,18.6,0.55,0.1635,0.58358702845798,NA,3191.7,0,70,0.075341728554515,0.021931885828869,0,0.67278287461774,16.605442176871,0,0.035384615384615,17.112,NA,NA,NA,0.30954,NA,859.1,1.253245805981,NA,NA,NA,NA,929.1,0,1.67,15.568862275449,0.04,0,0.11753445635528,NA,0.2369,0.044271078108845,685.5,488.2,0.90311347808275,0.47454525885265,29.4,0,0.58204081632653,1.5518118245391,NA,0,NA,NA,NA,0.093452002542912,33.8,26,440.9,37042,NA,30.2,16.165562913907,0,0.7,1.2297816015884
"9",2003-12-31,18.5,0.56,0.2363,0.50657360818049,NA,3076.8,0,77.1,0.090684544812985,NA,0,0.47397376216674,19.496376811594,0,0.032212885154062,17.02,NA,NA,NA,0.2799,NA,773.1,1.4343228200371,NA,NA,NA,NA,850.2,0,1.6,17.85,0.055,0,0.13264309435437,NA,0.215,0.046379355174207,539,538.1,0.58000371678127,0.36709009644789,27.6,0,0.61666666666667,1.7700657894737,NA,0,NA,NA,NA,0.090789473684211,34.9,28.56,312.1,9124,NA,27.8,19.356115107914,0,0.6,1.3799707839636
"10",2002-12-31,17.1,0.25,0.236,0.55640502888209,NA,2678.7,0,87.6,0.108671380722,NA,0,0.2321,17.21582733813,0,0.032870873380694,15.732,94.9,63.1711,94.9,0.33434,NA,718.5,NA,7.5711275026343,7.5711275026343,0.08,63.1711,806.1,0,1.57,16.203821656051,NA,0,0.13579734219269,NA,0.1816,0.040019412401538,501,478.6,0.68428750522357,0.40627713683166,27.8,0,0.56589928057554,1.8330141708158,2.1519784172662,0,0,0,0.12609008782435,0.10647261585599,39.7,25.44,327.5,12539,0,28.3,16.911660777385,0,0.55,1.4341317365269
