"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,18.7,0.98,0.2148,0.1126,216.8,2302.1,0,77.5,0.2914,0.0337,NA,0.8,11.52,0,0.0376,8.98,50,32.32,50,0.3562,0.3571,188.5,1.13,3.75,3.75,0.1,32.32,266,0.0097,1.16,11.85,-0.03,NA,0.0937,NA,0.5622,0,166.8,238.5,0.1153,0.1034,20.7,0,0.4194,1.1,1.15,0,0,NA,0.1938,0.0955,10.4,13.75,27.5,29456,NA,21.4,11.14,NA,0.95,1.09
"2",2010-12-31,18.8,1.38,0.3493,0.12019230769231,201.3,2251.3,0,31.5,0.11302475780409,0.013991915781993,NA,0.67993129115374,12.313725490196,0,0.0348,8.7418,51.4,34.0304,51.4,0.33793,0.33766233766234,247.2,1.2529143436391,4.8093385214008,4.8093385214008,0.1,34.0304,278.7,0.0099942255585662,1.12,11.669642857143,-0.045,NA,0.15351393796623,NA,0.5629,0,197.3,251.2,0.10947452229299,0.098672407606746,20.4,0,0.42851764705882,1.2478887232986,1.2313725490196,0,0,NA,0.17248047643183,0.10134128166915,14.3,13.07,27.5,37013,NA,21.1,11.905213270142,NA,0.95,1.2180944055944
"3",2009-12-31,18.8,1.07,0.3541,0.1303317535545,183.5,2030,0,23,0.085565476190476,0.011330049261084,NA,0.7060152499294,15.369426751592,0,0.0361,8.7109,48.1,30.3497,48.1,0.36903,0.36693548387097,245.8,1.3074468085106,5.1101871101871,5.1101871101871,0.1,30.3497,268.8,0.010886699507389,1.08,11.916666666667,-0.105,NA,0.16344916344916,NA,0.56,0,188,241.3,0.11396601740572,0.10230654761905,15.7,0,0.55483630573248,1.3149863760218,1.5369426751592,0,0,NA,0.16143434574468,0.085558583106267,18,12.87,27.5,34897,NA,18.2,13.258241758242,NA,1,1.2739336492891
"4",2008-12-31,12.4,1.02,0.3545,0.1866938221317,119.8,1857.9,0,18.5,0.08117595436595,0.0099574788739975,NA,0.45133991537377,13.54054054054,0,0.0718,14.3887,50.4,34.4111,50.4,0.31724,NA,209.4,1.6257763975155,4.1547619047619,4.1547619047619,0.1,NA,227.9,0.01146455675763,1.16,9.7327586206896,-0.11,NA,0.40731504571904,NA,0.2363,0,128.8,200.4,0.1372255489022,0.12066695919263,14.8,0,0.97221081081081,1.6727879799666,1.354054054054,NA,NA,NA,0.26716695652174,0.12353923205342,26.8,11.29,27.5,47604,NA,15.2,13.184210526316,NA,1,1.5471826205024
"5",2007-12-31,12.3,0.56,0.2398,0.18115942028985,124.3,1927.5,0,27.5,0.12238540275923,0.014267185473411,NA,0.60050041701418,179.27272727273,0,0.049898580121704,9.84,28.7,28.7,28.7,0,NA,197.2,1.586484312148,6.8710801393728,6.8710801393728,NA,NA,224.7,0.0092866407263294,1.34,12.388059701492,-0.06,NA,0.30756111426947,NA,0.3927,0,124.3,197.2,0.1394523326572,0.12238540275923,1.1,0,8.9454545454546,1.586484312148,NA,NA,NA,NA,0.23089300080451,0.0088495575221239,36.6,16.6,27.5,38488,NA,14.3,13.79020979021,NA,0.9,1.4802371541502
"6",2006-12-31,12.3,0.96,0.2111,0.11682242990654,132.3,2077,0,32.2,0.15646258503401,0.015503129513722,NA,0.60634770251066,14.944444444444,0,0.052257036643654,9.84,44.9,29.5491,44.9,0.34189,NA,173.6,1.4761904761905,3.8663697104677,3.8663697104677,NA,NA,205.8,0.0087626384207992,0.09,168.66666666667,0.05,NA,0.25519053876478,NA,0.3147,0.00052961001444391,117.6,188.3,0.092936802973978,0.085034013605442,12.6,0,0.78095238095238,1.4232804232804,NA,NA,NA,NA,0.25126818877551,0.095238095238095,33.4,15.18,17.5,35167,NA,-3.4,NA,NA,0.8,1.3738317757009
"7",2005-12-31,12.7,1.22,0.1758,0,138.8,1985.4,0,31.1,0.10877929345925,0.015664349753198,NA,0.773606370876,14.661538461539,0,0.035536901014341,10.16,49.8,32.5473,49.8,0.34644,NA,254.8,2.3658310120706,5.1164658634538,5.1164658634538,0.09,NA,285.9,0.0081091971391155,1.55,14.793548387097,0.125,NA,0.088085200798757,NA,0.2954,0.00065477989322051,107.7,285.9,0,0,19.5,0,0.52102564102564,2.0597982708934,1.6290598290598,NA,NA,NA,0.30220323119777,0.14048991354467,22.8,22.93,0,29467,NA,18.9,15.126984126984,NA,0.85,2.0597982708934
"8",2004-12-31,13,0.83,0.178,0,NA,1914.3,0,74,0.24757443961191,0.038656427937105,0,0.93258426966292,16.698324022346,0,0.035149384885765,10.4,NA,NA,NA,0.35221,NA,224.9,3.5140625,NA,NA,0.09,NA,298.9,0.0083581465809957,1.61,14.136645962733,0.16,0,0.12231153595481,NA,0.3172,0.00073133782583712,64,298.9,0,0,17.9,0,0.58100558659218,2.1659420289855,1.8553693358163,0,NA,NA,NA,0.12971014492754,15.2,22.76,0,13360,NA,19.5,15.328205128205,0,0.75,2.1659420289855
"9",2003-12-31,13.4,0.54,0.2296,0,NA,1717.4,0,36.2,0.1067531701563,NA,0,0.47038327526132,17.040201005025,0,0.03261312678353,10.72,NA,NA,NA,0.35576,NA,302.9,3.0751269035533,NA,NA,NA,NA,339.1,0.0096075462909049,1.36,18.036764705882,0.27,0,0.13572732805843,NA,0.3248,0,98.5,339.1,0,0,19.9,0,0.53869346733668,2.5174461766889,NA,0,NA,NA,NA,0.14773570898293,17.2,24.53,0,3004,NA,17.3,19.601156069364,0,0.7,2.5174461766889
"10",2002-12-31,13.8,0.27,0.2425,0.45944866160607,NA,1743.7,0,17.2,0.035968214136345,NA,0,0.2413,17.980198019802,0,0.030396475770925,11.04,52.2,35.1692,52.2,0.32626,NA,461,NA,8.8314176245211,8.8314176245211,0.09,35.1692,478.2,0.010150828697597,1.59,17.150943396226,NA,0,0.15702479338843,NA,0.3228,0,233.1,363.2,0.31662995594714,0.24048515265579,20.2,0,0.54653465346535,2.6844050258684,1.997799779978,0,0,0,0.15087613899614,0.14929785661493,27.5,27.27,115,15388,0,20.7,17.545893719807,0,0.7,1.977691977692
