"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-07,6.8,2.75,0.5906,0.3444,180.3,361.7,16.8,0.3,9e-04,0.0012,8e-04,6.66,0.8,13.81,7.3,0,0,30,18.9,37,0.3637,0.3649,344.4,1.25,1.29,11.6,9.31,1.36,2.74,344.7,0.5062,2.22,16.56,-0.085,0.015,0.2224,NA,0.9811,0.0567,274.7,250,0.3788,0.2747,18.1,0.0717,116.8,0.4624,0,1.39,0.1176,0.99,16.16,0.855,252.6,0.0688,0.1004,17.8,36.77,94.7,30338,267,18.4,13.59,267,1.55,1.25
"2",2010-12-07,6.8,2.37,0.6303,0.066666666666667,159.6,212.7,7.5,34.9,0.12826166850423,0.18426610348469,0.16408086506817,21.7872,0.61478660955101,19.75,5.5,0,0,20.4,13.4644,25.9,0.33998,0.34328358208955,237.2,1.7428361498898,0.98057048367094,11.627450980392,9.1583011583012,1.2523759239704,-10.3228,272.1,0.3366243535496,2.73,13.684981684982,0.04,0.5682,0.40627084723149,NA,0.9174,0,136.1,260.7,0.043728423475259,0.041896361631753,13.2,0.069693769799366,78.6,0.41499472016896,0,1.6334586466165,0.10770855332629,1.3764519535375,23.7872,1.7666742428535,189.4,0.09893025716385,0.082706766917293,13.4,37.36,11.4,65880,241.9,17.3,15.06936416185,241.9,1.55,1.5912280701754
"3",2009-12-07,7,2.26,0.6715,0.087341772151899,144.2,181.7,12.4,42.3,0.1806920119607,0.3386709367494,0.23280132085856,18.4208,0.59568131049888,NA,4.9,0,0,-4.7,-4.7,0.2,0,NA,191.8,1.6577355229041,1.1659574468085,NA,959,1.5356285028022,-30.6208,234.1,0.38580077050083,1.93,16.20725388601,0.32,-0.4922,0.3623424156161,NA,0.8816,0,115.7,220.3,0.062641852019973,0.05894916702264,-3,-0.024019215372298,58.1,0.46517213771017,NA,1.5277392510402,-0.037630104083267,1.7638110488391,25.9208,NA,124.9,-0.040622299049265,-0.020804438280166,11.7,31.28,13.8,28189,164.5,10.6,20.783018867925,164.5,1.6,1.4816455696202
"4",2008-12-07,6.7,1.93,0.624,0.012872628726287,145.7,182.9,12.9,14.8,0.11455108359133,0.062951935346661,0.080918534718425,-27.3911,0.3974358974359,9.158273381295,4.1,0,0,19.1,13.3906,23.2,0.29892,NA,114.4,0.86144578313253,0.73569131832797,5.9895287958115,4.9310344827586,0.48660144619311,31.9817,129.2,0.34226353198469,NA,NA,0.44,0.0114,0.45361177678877,NA,0.8649,0,132.8,127.3,0.014925373134328,0.014705882352941,13.9,0.059123777116121,80.9,0.34410888983411,0,0.87371310912835,0.081242024670353,0.54147171416419,-18.5911,-1.3883641327946,235.1,0.10083304216868,0.095401509951956,11.1,18.86,1.9,29935,155.5,-2.7,NA,155.5,1.55,0.87533875338753
"5",2007-12-07,6.7,2.49,0.641,0.029213483146067,129.6,164.3,8.8,10.6,0.11635565312843,0.046107003044802,0.064516129032258,0.8111,0.3619344773791,3.8755555555556,3.7,0,0,33.4,22.4665,37.1,0.32735,NA,80.5,0.65500406834825,0.35384615384615,2.4101796407186,2.1698113207547,0.35015224010439,16.5554,91.1,0.33049300060864,1.91,7.8010471204188,0.26,0.1126,0.67443729903537,NA,0.9729,0,122.9,87.2,0.044724770642202,0.042810098792536,22.5,0.097868638538495,77.7,0.33797303175294,0,0.67283950617284,0.14528055676381,0.37929534580252,5.9111,0.26310874613845,229.9,0.18280317331164,0.17361111111111,12,14.9,3.9,6741,227.5,17.1,5.0994152046784,227.5,1.45,0.68239700374532
"6",2006-12-07,6.6,2.39,0.5389,0.18025078369906,104.6,155.1,7.7,2.9,0.010728819829819,0.014222658165767,0.018697614442295,-13.139,0.40081647801076,12.004854368932,3.3,0,0,32.4,20.9858,35.7,0.35229,NA,267.4,2.1443464314355,1.132570944515,8.2530864197531,7.4901960784314,1.3114271701815,29.7248,270.3,0.31785944551902,0.64,51.578125,0.185,0.1713,0.31082879612825,NA,0.8374,0,124.7,247.3,0.093004448038819,0.085090640029597,20.6,0.1010299166258,83.2,0.40804315841099,0,2.3642447418738,0.15890142226582,1.212849435998,-8.739,-0.41642386924198,203.9,0.16829032878909,0.19694072657744,10.8,33.01,23,108249,236.1,24.6,10.052845528455,236.1,1.35,2.1183385579937
"7",2005-12-07,6.4,2.1,0.4882,0.21359223300971,81,129,8.8,0.6,0.0024813895781638,0.0035294117647059,0.0046511627906977,-7.7294,0.37689471528062,16.778625954198,3.1,0,0,20.6,13.3047,23.7,0.35414,NA,241.2,2.35546875,1.2694736842105,11.708737864078,10.177215189873,1.4188235294118,15.3341,241.8,0.35503875968992,2.88,11.625,0.065,0.3905,0.4509954058193,NA,0.7502,0,102.4,219.8,0.10009099181074,0.090984284532672,13.1,0.077058823529412,65.7,0.38647058823529,0,2.7135802469136,0.12117647058823,1.2929411764706,-2.0294,-0.15253326449853,170,0.1299288671875,0.16172839506173,8.4,33.48,22,47273,190,17.8,12.348314606742,190,1.15,2.347572815534
"8",2004-12-07,6.3,1.01,0.4017,0.20167064439141,NA,107.8,3.6,0.2,0.0018050541516246,0.0012121212121212,0.0018552875695733,19.2547,0.50286283295992,13.225352112676,3.1,0,0,10.2263,6.65,13.3263,0.34972,NA,110.6,1.322966507177,0.67030303030303,10.81525087275,8.2993779218538,0.91708126036484,-13.1048,110.8,0.37755102040816,1.86,8.0645161290323,-0.105,0.7386,0.20870425321464,NA,0.6031,0,83.6,93.9,0.17997870074547,0.15252707581227,7.1,0.058872305140962,52.3,0.43366500829187,0,1.4035874439462,0.084795190713101,0.77860696517413,19.7547,2.970654143506,120.6,0.079544956507177,0.10612855007474,7.4,15,16.9,1800,165,12,7.825,165,1,1.3221957040573
"9",2003-12-07,6.3,0.97,0.451,0.12389380530973,NA,84.9,1.2,4.7,0.045764362220058,0.045853658536585,NA,15.2935,0.43015521064302,NA,3.1,0,0,0.7107,0.7107,3.8107,0,NA,98,1.5530903328051,0.95609756097561,137.89221893907,25.717059857769,1.4202898550725,-12.6828,102.7,0.47349823321555,NA,NA,-0.12,-0.0282,0.32705479452055,NA,0.5026,0,63.1,94.3,0.089077412513256,0.081791626095424,-1.4,-0.020289855072464,31.5,0.45652173913043,NA,1.5875420875421,0.0103,1.3666666666667,13.3935,18.845473843914,69,0.011263074484944,-0.023569023569024,5.8,14.88,8.4,9108,102.5,4.2,22.452380952381,102.5,0.9,1.5147492625369
"10",2002-12-07,6.3,1.01,0.472,0.13758865248227,NA,84,4.2,3.3,0.041666666666667,0.04654442877292,NA,0.1,0.4703,33.095238095238,3.3,0,0,3,2.0747,6.3,0.30843,NA,75.9,NA,NA,25.3,12.047619047619,1.0705218617771,1.1747,79.2,0.50238095238095,NA,NA,NA,-0.244,0.43042071197411,NA,0.4687,0,67.2,69.5,0.13956834532374,0.12247474747475,2.1,0.029619181946403,32.5,0.45839210155148,0,1.1430921052632,0.04231311706629,0.9802538787024,0.9,0.43379556660931,70.9,0.030873660714286,0.034539473684211,5.9,10.85,9.7,9100,66.1,-1.2,NA,66.1,0.8,1.1294642857143
