"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,86.6,1.12,0.2523,0.1538,409.3,3402.1,0,95.2,0.1998,0.028,NA,0.8,13.44,0,0.0345,13.86,120,79.87,120,0.3338,0.3326,381.2,0.98,3.18,3.18,NA,79.87,476.4,0,0.22,21.14,NA,NA,0.1289,NA,0.4513,0.0108,388.5,402,0.1851,0.1562,29.9,0,0.5998,0.98,NA,0,0,NA,0.2056,0.0731,18.7,4.65,74.4,210889,NA,23.1,17.4,NA,0.9,0.98
"2",2010-12-31,79.1,1.32,0.4617,0.18931945247735,420.5,3605,0,419,0.76362310916712,0.11622746185853,NA,0.48732943469786,19.418103448276,0,0.0308,13.8754,135.3,96.1347,135.3,0.28947,0.29051987767584,129.7,1.3009027081244,0.95861049519586,0.95861049519586,NA,96.1347,548.7,0,0.32,15.625,NA,NA,0.20507399577167,NA,0.4538,0.011151178918169,99.7,450.5,0.21798002219756,0.17896847093129,23.2,0,0.5980775862069,1.0713436385256,NA,0,0,NA,0.96423980942828,0.055172413793103,32.7,5,98.2,206696,NA,31.4,14.347133757962,NA,0.9,1.0578368999422
"3",2009-12-31,66.4,0.57,0.5173,0.37541073384447,228.1,3814.9,0,207.1,0.47818055876241,0.054287137277517,NA,0.45911463367485,NA,0,0.0359,10.6264,136.8,136.8,136.8,0,NA,226,1.4294750158128,1.6520467836257,1.6520467836257,0.08,136.8,433.1,0,0.24,19.583333333333,NA,NA,0.24384787472036,NA,0.3586,0.011612362054051,158.1,296,0.46317567567568,0.3165550681136,-114.9,0,NA,1.297676457694,NA,0,0,NA,0.86527514231499,-0.50372643577378,60.1,4.7,137.1,108037,NA,-11.7,NA,NA,0.95,1.1859255202629
"4",2008-12-31,35.9,0.34,0.4752,0.29411764705882,454.8,4460.1,0,190.1,0.46377165162235,0.042622362727293,NA,0.3030303030303,NA,0,0.041,9.0364,138.1,138.1,138.1,0,NA,219.8,0.48392778511669,1.5916002896452,1.5916002896452,0.08,NA,409.9,0,NA,NA,-0.07,NA,0.71817754814467,NA,0.3949,0.057599605390014,454.2,220.4,0.85980036297641,0.46230787997072,-23.3,0,NA,0.48460861917326,NA,NA,NA,NA,0.3040510788199,-0.051231310466139,81.2,3.89,189.5,177424,NA,-137.2,NA,NA,0.9,0.63619431941642
"5",2007-12-31,36.4,-0.03,0.3034,0.27990755845568,529.7,4192.9,0,125.2,0.15175757575758,0.029860001430991,NA,0.36914963744232,19.653968253968,0,0.047036020029074,29.12,113.7,80.5883,113.7,0.29122,NA,699.8,1.1464613368283,6.1547933157432,6.1547933157432,0.08,NA,825,0,0.82,22,0.1,NA,0.34028605482717,NA,0.1831,0.066898805122946,610.4,619.1,0.33257955096107,0.24957575757576,31.5,0,0.92444444444444,1.1687747781763,2.456746031746,NA,NA,NA,0.13202537024902,0.059467623182934,84.2,18.04,205.9,67343,NA,27.8,22.269784172662,NA,0.7,1.1215334420881
"6",2006-12-31,21.5,0.42,0.121,0.53313177122701,185.3,2509.5,0,63.3,0.066821492663359,0.025224148236701,NA,0.8,25.456747404844,0,0.021041185265733,15.48,85.2,56.4654,85.2,0.33726,NA,884,2.6498800959233,10.37558685446,10.37558685446,NA,NA,947.3,0,0.34,53.764705882353,0.125,NA,0.12340066551062,NA,0.2775,0.023152022315202,333.6,735.7,0.28761723528612,0.22337168795524,28.9,0,0.5356401384083,3.9703184025904,NA,NA,NA,NA,0.1692609352518,0.15596330275229,55,18.28,211.6,286471,NA,34.4,21.386627906977,NA,0.8,2.3867472915092
"7",2005-12-31,21.5,0.5,0.0959,0.5644250513347,169.7,2263.4,0,61,0.084851857003756,0.026950605284086,NA,0.8,18.550185873606,0,0.027575150300601,13.76,77.4,52.2558,77.4,0.32486,NA,657.9,2.0021302495435,8.5,8.5,NA,NA,718.9,0,NA,NA,0.13,NA,0.10059442158208,NA,0.1309,0.026155341521605,328.6,499,0.44068136272545,0.30588398942829,26.9,0,0.51152416356877,2.940483205657,NA,NA,NA,NA,0.15902567255021,0.15851502651738,33.9,23.05,219.9,44532,NA,28.1,17.758007117438,NA,0.6,1.8452258726899
"8",2004-12-31,20.6,0.14,0.1061,0.59657275631716,NA,1964.4,0,48,0.074499456774794,0.024434941967013,0,0.26390197926484,19.506666666667,0,0.026807084729536,11.536,NA,NA,NA,0.33327,NA,596.3,2.0124873439082,NA,NA,NA,NA,644.3,0,NA,NA,0.115,0,0.081975560081466,NA,0.0759,0.018122581958868,296.3,438.9,0.46798815219868,0.31879559211547,22.5,0,0.51271111111111,3.1598272138229,NA,0,NA,NA,NA,0.16198704103672,21.4,20.89,205.4,99986,NA,26.2,16.751908396947,0,0.65,1.8713331397038
"9",2003-12-31,20.5,0.15,0.1164,0.48285832300702,NA,1522.1,0,52.4,0.094618996027447,NA,0,0.25773195876289,21.954773869347,0,0.025036109773712,10.66,NA,NA,NA,0.33541,NA,501.4,2.6431207169214,NA,NA,NA,NA,553.8,0,NA,NA,0.1,0,0.092546631527774,NA,0.0644,0.0062413770448722,189.7,436.9,0.26756694895857,0.2110870350307,19.9,0,0.5356783919598,3.4896166134185,NA,0,NA,NA,NA,0.15894568690096,19.6,20.77,116.9,3050,NA,21.1,20.706161137441,0,0.6,2.2874845105328
"10",2002-12-31,13.6,0.22,0.1555,0.45660377358491,NA,1435.6,0,47.6,0.10305260878978,NA,0,0.307,20.396648044693,0,0.025330046562586,9.248,53,36.3887,53,0.31342,NA,414.3,NA,7.8169811320755,7.8169811320755,NA,36.3887,461.9,0,NA,NA,NA,0,0.12568306010929,NA,0.0599,0.0068264140429089,164.4,365.1,0.26513284031772,0.20956917081619,17.9,0,0.51664804469274,3.1692708333333,NA,0,0,0,0.22134270072993,0.15538194444444,24.6,26.75,96.8,5831,0,19.8,18.439393939394,0,0.6,2.5200729927007
