"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,125.4,2.31,0.4676,0.7031,1040.2,4466.1,160.1,30.8,0.0056,0.0134,0.0069,-16.07,0.8,268.5,0,0,105,105.1,374,0,5445.8,1.57,2.25,51.82,14.58,2.36,NA,0.06,229.57,5476.6,0.8271,0.12,211,0.085,0.2706,0.19,0.9144,0.059,3473.1,3012.9,0.8177,0.4499,-68.2,-0.0296,-323.3,-0.1402,2.9,0.0456,1.31,-124.47,-1.1843,2305.4,0.0303,-0.0656,423.2,25.32,2463.7,1194250,2420,-56,2420,1.9,1.56
"2",2010-12-31,124.3,3,0.8861,0.70801311186403,1060,4530.5,93.7,81.8,0.017898560238064,0.036958387927529,0.01805540227348,-8.0006,0.52195011849678,292.3,0,0,80.4,80.4,372.7,0,4488.4,1.2648724813301,1.9731832769156,55.825870646766,12.042929970486,2.0279221072606,NA,0.05,287.0006,4570.2,0.82480962366185,0.09,193.22222222222,0.0843,0.44093686354379,0.188,0.9834,0.062024059154619,3548.5,1999.9,1.285214260713,0.56240427114787,-48.9,-0.022093706230516,-288.4,-0.13030316721637,1.8866981132075,0.036325848280848,0.90358288528442,-206.6006,-2.569659383919,2213.3,0.022657460898971,-0.046132075471698,402.6,17.39,2570.3,1099312,2274.7,-61.5,2274.7,1.85,1.2589042227915
"3",2009-12-31,123.2,3.2,1.0402,0.70728159262951,1086.6,4645.9,117.4,66.4,0.012744721689059,0.032820918392566,0.014292171592157,-19.8113,0.43260911363199,271.9,0,0,41.9,41.9,313.8,0,5143.6,1.4108675974436,2.3698857353483,122.75894988067,16.391332058636,2.5424348771687,NA,0.035,216.2113,5210,0.83036655976237,NA,NA,-0.1036,0.27387439059363,0.377,0.9397,0.066273488452184,3645.7,2584.5,1.0158638034436,0.50393474088292,-66.3,-0.032771489298601,-272.1,-0.13449656467797,2.3785201546107,0.020710790371213,1.2774949335179,-174.3113,-4.1601752739156,2023.1,0.011492991743698,-0.061016013252347,407,21.41,2625.5,858914,2170.4,-61.6,2170.4,1.8,1.4035182241858
"4",2008-12-31,105.3,3.43,1.0229,0.72659740999004,960.6,4449.3,189,54,0.011245548636998,0.02800684611794,0.012136740610883,-8.4144,0.28937335027862,276.2,0,0,165.8,165.8,442,0,4747.9,1.372423760659,2.3842020688963,28.63630880579,10.74185520362,2.462476012655,NA,0.045,261.4144,4801.9,0.83042276313128,NA,NA,0.0152,0.78438982319966,0.611,0.893,0.07677612208662,3459.5,2249,1.135126722988,0.53164372435911,-153.6,-0.079663917846585,-256.3,-0.13292879000052,2.3412450551739,0.085991390488045,1.1664332762823,-95.6144,-0.57668511705086,1928.1,0.047926000867177,-0.15990006246096,140.9,18.19,2552.9,779272,1991.4,-104.3,1991.4,1.85,1.3666998719226
"5",2007-12-31,101.9,2.7,0.6552,0.62194050123845,1419.5,4811.6,341.7,100.9,0.034791903727458,0.05485782634698,0.020970155457644,13.2149,0.37851037851038,299.9,0.18038590901044,101.9,-41.2,-41.2,258.7,0,2799.2,0.76610651924024,1.4650895006804,NA,10.820255121763,1.5218833251781,NA,0.085,-96.2149,2900.1,0.78154875717017,-0.92,NA,0.3948,0.82001782001782,0.637,NA,0.12178900989276,3653.8,564.9,4.1338289962825,0.80521361332368,-162,-0.088076985809819,-340.9,-0.18534224976893,0.39795702712223,-0.022399826020769,0.30712771162942,55.0149,NA,1839.3,-0.011275931906508,-0.11412469179288,138,5.58,2335.2,798938,1910.6,-143.7,1910.6,1.55,0.77239193544091
"6",2006-12-31,101.3,NA,NA,0.51503821410898,1764,4742.5,2036.7,68,0.013744593119618,0.051912359722116,0.014338429098577,107.428,NA,188.1,0.06590761223162,202.6,-44.7,-44.7,143.4,0,4879.4,1.3670084608057,2.7076188890739,NA,34.02649930265,3.7250171768837,NA,0.105,-2000.728,4947.4,0.77149182920401,-1.09,NA,0.0637,0.2889405084527,0.618,NA,0.13014232999473,3569.4,3074,0.60943396226415,0.37866354044549,-108.1,-0.08252538361707,-285.9,-0.21826093594931,1.7426303854875,-0.034124742346744,2.3467440262615,1956.028,NA,1309.9,-0.012523113128257,-0.061281179138322,117.9,26.4,1873.4,1170850,1802.1,-150.1,1802.1,0.8,1.360147358003
"7",2005-12-31,65,NA,NA,0.54473893262078,630.4,1697.8,595.1,77.7,0.013917248790973,0.098279787503162,0.045765107786547,NA,NA,49.9,0,0,-24.2,-24.2,25.7,0,5505.3,4.2121652639633,NA,NA,214.2140077821,6.9634454844422,0.2,NA,NA,5583,0.82972081517258,-1.29,NA,0.1943,0.29862357869539,NA,0.7369,0.038638237719402,1307,4828.7,0.15621181684511,0.13510657352678,-50.9,-0.064381482418416,-103.2,-0.13053377181887,7.6597398477157,-0.030609663546673,6.1076397672654,NA,NA,790.6,-0.018515684774292,-0.080742385786802,81.7,48,754.3,150500,NA,NA,NA,NA,4.031920271539
"8",2004-12-31,0,0,0,NA,NA,0,0,0,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0.15949496610572,NA,0,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,29.81,0,82700,NA,0,0,0,NA
