"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,70.5,1.08,0.52,0.2579,274.8,438,5.8,201.6,0.6308,0.7536,0.4603,1.92,0.52,NA,32.3,0,0,-17,-16.6,16,0,118,0.7,0.43,NA,7.52,0.44,NA,0.025,7.98,319.6,0.0699,NA,NA,-0.045,0.3002,0.022,0.9841,0.0674,168.7,224.1,0.4261,0.2988,-28.2,-0.1054,58.3,0.2179,NA,0.82,NA,-0.0621,0.84,-24.58,NA,267.5,-0.0984,-0.1026,173.2,3.17,95.5,541113,276.3,-22.5,NA,276.3,1.3,0.86
"2",2010-12-31,70.6,2.06,0.7548,0.24531209863858,293.8,460.8,7.7,35.8,0.091771340681876,0.11522368844545,0.077690972222222,-9.354,0.46369899311076,NA,22.2,0,0,-5.2,-5.2,17,0,354.3,1.0022630834512,1.2332057083188,NA,20.841176470588,1.1403282909559,NA,0.03,18.654,390.1,0.11762152777778,0.14,29.214285714286,-0.0443,0.37837837837838,0.028,0.8343,0.084418402777778,353.5,294.6,0.32416836388323,0.24480902332735,-10.2,-0.032829095590602,124.2,0.39974251689733,NA,1.002722940776,NA,-0.01673640167364,0.94818152558738,-23.854,NA,310.7,-0.014710042432815,-0.034717494894486,182.7,4.09,95.5,1259961,287.3,-9.6,NA,287.3,1.4,1.0020549704598
"3",2009-12-31,71,2.27,0.8307,0.45357798165138,297.8,631,10.2,65.6,0.10875331564987,0.20055029043106,0.10396196513471,-10.6069,0.40628385698808,NA,29.9,0,0,-33.171,-33.171,-3.271,0,537.6,1.1214017521902,1.7082936129647,NA,NA,1.643534087435,NA,0.045,-2.8641,603.2,0.1080824088748,0.01,503,0.0107,0.38169826875515,0.027,0.7574,0.079080824088748,479.4,356,0.69438202247191,0.40981432360743,-23.9,-0.073066340568633,279.8,0.85539590339346,NA,1.1954331766286,NA,-0.10140935493733,1.0883521858759,-30.3069,NA,327.1,-0.069192740926158,-0.08025520483546,208.2,5.03,247.2,1221045,314.7,-6.6,NA,314.7,1.35,1.1067889908257
"4",2008-12-31,70.3,2.5,0.7911,0.51016129032258,303.7,713.3,13.8,113.3,0.15126835781041,0.35384134915678,0.15883919809337,-3.1681,0.28315004424219,NA,37.1,0,0,-36.6,-36.6,0.5,0,635.7,1.2545885139136,2.0059955822026,NA,1271.4,1.9853216739538,NA,0.01,-10.1319,749,0.1251927660171,NA,NA,-0.1505,0.69932432432432,0.03,0.8005,0.087761110332259,506.7,432.7,0.73099144904091,0.42229639519359,-32.2,-0.10056214865709,307.4,0.96002498438476,NA,1.4247612775766,NA,-0.11430356027483,1.3513429106808,-26.4681,NA,320.2,-0.072232089994079,-0.10602568324004,204.6,5.84,316.3,1054740,316.9,-57.9,NA,316.9,1.4,1.208064516129
"5",2007-12-31,69.2,1.65,0.4974,0.42166811636223,598.4,1133.6,27.4,494.4,0.79002876318313,1.3315378400216,0.43613267466479,5.2615,0.38600723763571,7.734693877551,32.1,0,0,21.4,15.6143,53.5,0.27036,131.4,0.24319822320933,0.37618093329516,6.1401869158878,2.4560747663551,0.3538917317533,0.045,0.005,15.0528,625.8,0.12694071983063,-0.49,NA,0.0255,0.84777694046722,0.025,0.9534,0.1515525758645,540.3,189.5,2.3023746701847,0.69718759987216,24.5,0.065984379208187,88.8,0.23915970913008,0,0.31667780748663,1.718820861678,0.057635335308376,0.51036897387557,0.5615,0.035961506100681,371.3,0.028899307791967,0.040942513368984,211.2,2.99,436.3,1035163,349.3,-7.2,NA,349.3,1.2,0.60481298927225
"6",2006-12-31,67.9,0.51,0.3379,0.17830609212481,553,781.2,79.3,237.2,0.13582226294091,0.66760484097945,0.30363543266769,-1.8831,0.59189109203906,NA,31.1,0,0,-5,-5,26.1,0,1509.2,3.4630564479119,4.1022016852405,NA,57.823754789272,4.2476780185758,0.135,0.065,-51.3169,1746.4,0.18087557603687,0.44,52.977272727273,-0.0435,0.23002887391723,0.03,NA,0.23041474654378,435.8,1626.4,0.073782587309395,0.068712780577187,-2.1,-0.0059104981705601,53.1,0.14945116802702,NA,2.9410488245931,NA,-0.01407261469181,4.5775401069519,46.3169,NA,355.3,-0.011473152822396,-0.0037974683544304,231.4,23.31,120,1881431,367.9,18.7,86.973262032086,367.9,1.25,2.5949479940565
"7",2005-12-31,67.2,1.12,0.3594,0.18755861206627,519.8,766.8,40.2,284.9,0.16831098245407,0.77502720348205,0.37154407929056,0.8078,0.60100166944908,27.351304347826,28.2,0,0,65.7,60.3566,93.9,0.08133,1407.8,3.9667511975204,3.8814447201544,21.427701674277,14.992545260916,3.8297062023939,0.07,0.055,47.5488,1692.7,0.11163275952008,0.13,177.38461538461,-0.0264,0.46621930761019,0.03,NA,0.2424360980699,354.9,1572.7,0.076301901189038,0.07089265670231,57.5,0.15642002176279,60.6,0.16485310119695,0,3.0255867641401,3.9073291925466,0.17872687704026,4.2782916213275,12.8078,0.21220175033106,367.6,0.17006655114117,0.11061946902655,200.5,23.06,120,844338,362.7,12.5,125.816,362.7,1.35,2.6456705220381
"8",2004-12-31,61.6,0.41,0.4523,0.32502708559047,NA,499.8,21.9,205.7,0.063475899524779,0.56387061403509,0.41156462585034,1.1084,0.18129560026531,65.558823529412,25.7,0,0,59.762,55.8595,85.462,0.0653,3034.9,18.562079510703,8.3193530701754,50.783106321743,35.511689405818,8.771387283237,0.3,0.1,58.5511,3240.6,0.12845138055222,1.06,45.047169811321,0.1104,0.27532828013238,0.033,0.916,0.16586634653862,163.5,3120.6,0.038454143433955,0.037030179596371,47.6,0.13757225433526,20.4,0.058959537572254,0,12.522471910112,2.1852941176471,0.1727225433526,9.0190751445087,-2.6916,-0.048184439509946,346,0.34164857125382,0.19101123595506,191.3,47.75,120,5225948,364.8,0,NA,364.8,1.7,8.7773564463705
"9",2003-12-31,59.5,1.16,0.5119,0.70123054650742,NA,700.2,12.4,459.9,0.174495371073,1.4042748091603,NA,0.0266,0.45321351826529,92.896694214876,26.7,0,0,56.5504,50.7913,83.2504,0.10184,2175.7,23.470334412082,6.6433587786259,38.473644748755,26.134408963801,7.233045212766,NA,0.11,65.0647,2635.6,0.08940302770637,1.11,31.963963963964,0.0211,0.25492772667543,0.044,0,0.066266780919737,92.7,2248.1,0.17236777723411,0.14702534527242,24.2,0.080452127659575,0.3,0.00099734042553198,0,13.616596002423,NA,0.188,7.4737367021277,-14.2734,-0.28101995753819,300.8,0.54791054222222,0.1465778316172,170.7,35.48,387.5,475982,327.5,24.2,92.896694214876,327.5,1.5,4.7694534925805
"10",2002-12-31,58.5,1.97,0.8568,0.73657488771724,NA,601.4,24.4,361.5,0.19163486005089,1.2469817178337,NA,-51.5,0.5056,NA,22,0,0,14.7,14.7,36.7,0,1524.9,NA,NA,103.73469387755,41.550408719346,5.2600896860987,NA,0.13,12.3,1886.4,0.12105088127702,0.52,48.442307692308,0.278,0.29623213512343,0.042,0.8762,0.070834718989026,150.6,1509.2,0.24993373972966,0.19995759117896,-1.6,-0.0055191445325974,10.2,0.035184546395309,NA,11.187546330615,NA,0.050707140393239,5.2059330803725,2.4,0.16326530612245,289.9,0.097609561752988,-0.011860637509266,165.8,25.19,377.2,788577,289.9,NA,NA,289.9,1.4,10.125498007968
