"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,104.1,0.51,0.142,0,3292,9625.3,0,238.5,0.0637,0.0248,NA,0.8,14.43,0,0.0183,68.71,NA,NA,NA,0.261,0.2612,3508.5,1.15,0.07,NA,3747,0.0127,2.82,13.2,0.06,NA,0.1716,0.019,0.9666,0,3053.5,3747,0,0,259.6,0,0.1895,1.14,2.06,0,NA,NA,0.0789,2127.2,37.21,0,859807,NA,362.5,10.34,NA,0.85,1.14
"2",2010-12-31,115,0.6,0.1995,0,3296.4,9064.1,0,585.9,0.19811320754717,0.064639622246004,NA,0.8,8.6854625550661,0,0.0224,66.2458,NA,NA,NA,0.28728,0.28720954574,2371.5,0.87493082457111,0.065,NA,2957.4,0.01283083814168,2.85,9.6491228070175,0.125,NA,0.14641744548287,0.019,0.9506,0,2710.5,2957.4,0,0,340.5,0,0.19455436123348,0.89716053876957,1.3362250084717,0,NA,NA,0.10329450309429,2041.9,27.5,0,690121,NA,270.4,10.937130177515,NA,0.85,0.89716053876957
"3",2009-12-31,118.7,0.69,0.2677,0,3031.2,8834.4,0,940.1,0.28153449928127,0.1064135651544,NA,0.74710496824804,9.4354337383442,0,0.02,66.784,NA,NA,NA,0.30884,0.3087890625,2399.1,1.1472908995266,0.045,NA,3339.2,0.013990763379516,2.99,9.6789297658863,0.17,NA,0.10050914576655,0.022,0.9217,0,2091.1,3339.2,0,0,353.9,0,0.18870867476688,1.1016099234627,2.0967630529654,0,NA,NA,0.11675244127738,2037.3,28.94,0,464184,NA,332.7,10.036669672377,NA,0.8,1.1016099234627
"4",2008-12-31,116.5,0.71,0.2744,0,2639.3,8332.4,0,524.8,0.16407691105206,0.062983054102059,NA,0.49562682215743,10.112235219728,0,0.019,60.7715,NA,NA,NA,0.31876,NA,2673.7,1.2644596831402,0.05,NA,3198.5,0.018482069991839,2.98,9.3859060402685,0.22,NA,0.18215158924205,0.017,0.9863,0,2114.5,3198.5,0,0,316.3,0,0.19213246917483,1.2118743606259,2.0224470439456,NA,NA,NA,0.11984238244989,2007.7,27.97,0,1036857,NA,340.6,9.3907809747504,NA,0.85,1.2118743606259
"5",2007-12-31,115.1,0.75,0.2475,0,2440.4,8074.6,0,822.8,0.28314807804811,0.10189978450945,NA,0.61414141414141,7.6090599633412,0,0.019804535599986,57.55,0,0,0,0.33316,NA,2083.1,1.287772007913,0.065,NA,2905.9,0.021090828028633,3.02,8.8576158940397,0.25,NA,0.35838804618519,0.016,0.9664,0,1617.6,2905.9,0,0,381.9,0,0.15069389892642,1.190747418456,1.1706246097448,NA,NA,0,0.15649073922308,1985.1,26.75,0,813408,NA,328.4,8.8486601705238,NA,0.95,1.190747418456
"6",2006-12-31,111.7,1.09,0.2021,0,2042.8,7630.1,0,763,0.23825880589558,0.099998689401187,NA,0.67293419099456,9.3255678509027,0,0.015347239570322,49.148,0,0,0,0.32759,NA,2439.4,1.9060790748554,0.115,NA,3202.4,0.0289118098059,3.3,8.2121212121212,0.225,NA,0.15662246097029,0.014,0.9785,0,1279.8,3202.4,0,0,343.4,0,0.1431217239371,1.5676522420208,0.81091894355676,NA,NA,0,0.16810260426865,1709.2,27.1,0,1327727,NA,376.6,8.5034519383962,NA,0.85,1.5676522420208
"7",2005-12-31,110.8,1.44,0.1987,0,1693.7,7026.1,0,913.5,0.25863533408834,0.13001522893212,NA,0.72471061902365,18.291040911445,0,0.012548131370328,44.32,0,0,0,0.30726,NA,2618.5,3.3561907203281,0.16,NA,3532,0.039367501174193,3.02,10.62582781457,0.135,NA,0.1043041156142,0.036,0.959,0,780.2,3532,0,0,193.1,0,0.22951838425686,2.0853752140285,1.1431900569653,NA,NA,0,0.11401074570467,1370,32.09,0,1171300,NA,239.3,14.75971583786,NA,0.9,2.0853752140285
"8",2004-12-31,102.1,0.43,0.1739,0,NA,5933.4,0,799.9,0.25394456966888,0.13481309198773,0,0.49453709028177,20.230571612074,0,0.010118043844857,30.63,NA,NA,NA,0.33716,NA,2350,4.4864452080947,0.145,NA,3149.9,0.03522432332221,2.35,12.617021276596,0.11,0,0.21519454176655,0.048,0.9529,0,523.8,3149.9,0,0,155.7,0,0.19672447013488,2.3796177381582,1.3952118353155,0,NA,NA,0.11762483946514,1010.7,29.65,0,294300,NA,155.7,20.230571612074,0,0.95,2.3796177381582
"9",2003-12-31,64,0.5,0.1805,0,NA,4864.3,21.8,614.9,0.29477468839885,NA,0,0.55401662049861,14.526462395543,0,0.01092564491654,23.04,NA,NA,NA,0.37541,NA,1471.1,3.4053240740741,0.155,NA,2086,0.036264210677795,3,10.983333333333,0.055,0,0.11598182314498,0.066,0.8897,0,432,2086,0,0,143.6,0,0.16044568245125,1.9925494316554,0.93719112229311,21.8,NA,NA,0.1371668736269,865.5,32.95,0,74100,NA,158.1,13.194180898166,0,1,1.9925494316554
"10",2002-12-31,62.4,0.03,0.2317,0,NA,3704.2,5.8,363.1,0.18242564308682,NA,0,0.0247,17.851121076233,0,0.0094051446945338,18.72,0,0,0,0.31487,NA,1627.3,NA,0.175,-5.8,1990.4,0.028886129258679,2.57,12.221789883268,NA,0,0.17863720073665,0.073,0.9529,0,519.8,1990.4,0,0,111.5,0,0.16789237668161,2.2543889455204,1.020064061499,5.8,0,0,0.12628836787858,545.9,31.41,0,279652,0,NA,NA,0,0.95,3.130627164294
