"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,13.2,1.03,0.2414,0.2967,347,2954.1,0,134.3,0.2464,0.0455,NA,0.8,10.72,0,0.0318,12.67,92,66.47,92,0.2791,0.2791,410.7,1.14,4.45,4.45,66.47,545,0,2.43,12.44,0.04,NA,0.1589,NA,0.4141,0.0142,359.1,398.6,0.3673,0.2686,37.2,0,0.3388,1.15,0,0,NA,0.1851,0.1072,12.1,30.24,146.4,32841,NA,37.4,10.66,NA,0.85,1.1
"2",2010-12-31,13.2,0.91,0.2817,0.28111731843575,321.7,2451.1,0,58.5,0.10255960729313,0.023866835298437,NA,0.75434859779908,15.878571428571,0,0.0278,12.3599,95.1,66.6565,95.1,0.29909,0.3,511.9,1.3159383033419,5.3827549947424,5.3827549947424,66.6565,570.4,0,2.69,12.371747211896,NA,NA,0.16116567380454,NA,0.4289,0.0046101750234589,389,444.6,0.28295096716149,0.22054698457223,28,0,0.44142428571429,1.3820329499534,0,0,NA,0.17135357583548,0.087037612682624,16.3,33.28,125.8,25536,NA,35.3,12.594900849858,NA,0.85,1.2746368715084
"3",2009-12-31,13.1,0.48,0.3032,0.52049436795995,306.5,2518.7,0,84.4,0.1044037605146,0.03350935006154,NA,0.70085751978892,20.955947136564,0,0.0254,12.0828,85.9,64.4637,85.9,0.24955,0.25082508250825,724,1.3049747656813,8.4284051222352,8.4284051222352,64.4637,808.4,0,2,17.57,-0.02,NA,0.18494484101233,NA,0.4121,0.0047643625679914,554.8,475.7,0.69939037208325,0.41155368629391,22.7,0,0.53228105726872,1.5520391517129,0,0,NA,0.11619260093728,0.074061990212072,21.5,35.14,332.7,23536,NA,25.8,18.437984496124,NA,0.85,1.2647058823529
"4",2008-12-31,13.1,0.46,0.3565,0.57321428571429,286.8,2302.7,0,67.3,0.08495329462257,0.029226560125071,NA,0.4039270687237,16.411290322581,0,0.029,11.803,85.4,64.9416,85.4,0.23956,NA,724.9,1.1987762526873,8.4882903981265,8.4882903981265,NA,792.2,0,1.8,16.955555555556,-0.01,NA,0.23577704162466,NA,0.4768,0.0037347461675425,604.7,407,0.94643734643735,0.48624084827064,24.8,0,0.47592741935484,1.4191073919107,NA,NA,NA,0.10739470150488,0.086471408647141,32.7,30.52,385.2,26586,NA,24,16.958333333333,NA,0.9,1.178869047619
"5",2007-12-31,13.1,0.48,0.3201,0.54783306581059,281.7,2231.6,0,70.1,0.084254807692308,0.031412439505288,NA,0.49984379881287,19.16796875,0,0.024026900346444,11.79,87.8,64.2354,87.8,0.26839,NA,761.9,1.3780068728522,8.6776765375854,8.6776765375854,NA,832,0,0.51,80.372549019608,-0.005,NA,0.3319126265317,NA,0.4756,0.0040329808209357,552.9,490.7,0.69553698797636,0.41021634615385,25.6,0,0.460546875,1.7419240326589,NA,NA,NA,0.11617897992404,0.090876819311324,42,40.99,341.3,46858,NA,45.1,10.880266075388,NA,1,1.3354735152488
"6",2006-12-31,13.3,1.42,0.273,0.5574946990703,271.3,2176,0,77.7,0.10504258483169,0.035707720588235,NA,0.61538461538461,16.931914893617,0,0.029414425735109,11.704,82.6,62.9437,82.6,0.23797,NA,662,1.2364587224505,8.0145278450363,8.0145278450363,NA,739.7,0,0.49,55.142857142857,0.02,NA,0.21445299431248,NA,0.4461,0.0043658088235294,535.4,397.9,0.85900980145765,0.46207922130593,23.5,0,0.49804255319149,1.4666420936233,NA,NA,NA,0.11756383638401,0.086619977884261,37.3,27.02,341.8,23080,NA,38.1,10.443569553806,NA,1.05,1.2064916000652
"7",2005-12-31,13.4,1.42,0.1932,0.56082844096543,269.3,2136.9,0,78.2,0.095377485059154,0.036595067621321,NA,0.62111801242236,20.606060606061,0,0.024210084033613,11.524,87.9,65.4389,87.9,0.25553,NA,741.7,1.3863551401869,8.4379977246871,8.4379977246871,NA,819.9,0,NA,NA,0.045,NA,0.15096153846154,NA,0.3848,0.0046796761664093,535,476,0.72247899159664,0.41944139529211,23.1,0,0.49887445887446,1.767545488303,NA,NA,NA,0.12231572523365,0.085777942814705,27.2,35.45,343.9,29281,NA,22.8,20.877192982456,NA,0.75,1.337084148728
"8",2004-12-31,13.5,0.73,0.21,0.57466708941027,NA,2184,0,94.9,0.13087849951731,0.043452380952381,0,0.69523809523809,12.95,0,0.031111111111111,11.34,NA,NA,NA,0.22215,NA,630.2,1.175965665236,NA,NA,NA,725.1,0,NA,NA,0.08,0,0.189364461738,NA,0.3283,0.0046703296703297,535.9,362.6,0.99972421400993,0.49993104399393,28,0,0.405,1.3514722325755,0,NA,NA,NA,0.10436079016027,23.7,27,362.5,26804,NA,22.6,16.044247787611,0,0.6,1.1494927076728
"9",2003-12-31,13.6,0.37,0.2026,0.60015661707126,NA,2223.1,0,94.2,0.10775566231983,NA,0,0.36525172754196,18.528301886793,0,0.023161551823972,10.88,NA,NA,NA,0.25032,NA,780,1.4330332537204,NA,NA,NA,874.2,0,NA,NA,0.095,0,0.14789272030651,NA,0.3297,0.0048580810579821,544.3,491,0.78044806517312,0.43834362846031,26.5,0,0.41056603773585,1.9232275754015,0,NA,NA,NA,0.10379945162554,26.9,34.54,383.2,3147,NA,29.9,16.421404682274,0,0.5,1.3691464369616
"10",2002-12-31,13.6,0,0.2869,0.63625432135879,NA,2169.7,0,96,0.11268928277967,NA,0,0.0038,14.986013986014,0,0.02284647690154,9.792,95.6,76.3758,95.6,0.20109,NA,755.9,NA,7.9069037656904,7.9069037656904,76.3758,851.9,0,NA,NA,NA,0,0.16029848062573,NA,0.3017,0.0052541826058902,569.3,428.6,0.98763415772282,0.4968893062566,28.6,0,0.34237762237762,1.7710743801653,0,0,0,0.13415737923766,0.11818181818182,34.6,30.98,423.3,6248,0,28.8,14.881944444444,0,0.5,1.3277709467767
"11",2001-12-31,NA,-0.02,0.3122,0.662,NA,2041.9,0,68.2,0.090474927036349,NA,0,-0.0101,13.54132231405,0,0.0258,8.4547,NA,NA,NA,0.24557,NA,685.6,NA,NA,NA,NA,753.8,0,NA,NA,0.1,NA,0.11709844559585,0,0.2791,0.0053381654341545,575.384,327.7,1.3002746414403,0.56526930220218,24.2,0,0.34936611570248,1.5066666666667,0,NA,NA,NA,0.11126436781609,47.2,48,426.1,2000,0,25.8,12.701550387597,0,0.5,1.3100816150606
"12",2000-12-31,NA,0.5,0.3182,0,NA,2043.3,0,68.8,0.22653934804083,NA,NA,0.47140163419233,13.090517241379,0,0.025591043793217,7.772,NA,NA,NA,0.28253,NA,234.9,NA,NA,NA,NA,303.7,0,NA,NA,NA,NA,0.23224568138196,NA,0.2484,NA,122.4,303.7,0,0,23.2,0,0.335,1.5883891213389,0,NA,NA,NA,0.12133891213389,NA,43.27,0,NA,NA,41.3,7.3535108958838,NA,NA,1.5883891213389
"13",1999-12-31,NA,0.5,0.2205,0,NA,1905.2,0,58.1,0.2790585975024,NA,NA,0.34013605442177,9.6388888888889,0,0.036042267050913,7.504,75.7,53.6425,53.6425,0.29138,NA,150.1,NA,1.9828269484809,2.7981526748904,53.6425,208.2,0,NA,NA,NA,0,0.182156133829,NA,0.2439,NA,110.6,208.2,0,0,NA,NA,0.34740740740741,1.2341434499111,NA,0,NA,0.48501386980109,0.13752222880854,45.3,NA,NA,NA,NA,23.2,8.9741379310345,0,NA,1.2341434499111
