"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,64.9,1.59,0.3628,0,512.8,727.1,28.9,43,0.0958,0.0485,0.0591,-4.38,0.8,NA,38.6,0.0058,2.6,156,155.72,194,0,405.7,0.86,0.47,2.61,2.09,0.46,NA,0.03,169.8,448.7,0.1611,NA,NA,NA,0.005,0.1701,0.034,0.918,0.2078,469.8,448.7,0,0,-40.8,-0.046,208.6,0.2353,NA,0.88,NA,0.1757,0.51,-14.08,-0.0904,886.5,0.3315,-0.0796,392.4,6.5,0,387791,867.9,-39.3,NA,867.9,1.05,0.88
"2",2010-12-31,64.4,1.48,0.402,0,695.8,885,22.2,55,0.14769065520945,0.056835796217836,0.062146892655367,-16.1096,0.65298507462687,NA,40.9,0.007,2.6068,-4.2,-4.2,36.7,0,317.4,0.49531835205993,0.34571397451258,NA,8.6485013623978,0.32799421308257,0.375,0.045,30.6096,372.4,0.1464406779661,NA,NA,NA,0.0476,0.28079571537873,0.055,NA,0.18305084745763,640.8,372.4,0,0,-4.8,-0.0049602149426475,314.3,0.32479074093211,NA,0.53521126760563,NA,-0.0043401880748166,0.3848300093004,-34.8096,NA,967.7,-0.0065543071161049,-0.0068985340615119,382.6,5.53,0,665201,918.1,-38,NA,918.1,1.05,0.53521126760563
"3",2009-12-31,66.3,1.2,0.4195,0,707.2,875.9,38.8,78.3,0.14787535410765,0.082351703828355,0.089393766411691,5.0933,0.62574493444577,NA,40.7,0.0048,2.5416,-26.7,-26.7,14,0,451.2,0.71744315471458,0.46616385990288,NA,32.228571428571,0.47454774926378,0.205,0.025,-29.8933,529.5,0.16371731932869,NA,NA,-0.055,-0.1492,0.27454659161976,0.043,NA,0.1986528142482,628.9,529.5,0,0,-11.5,-0.012095077829197,283.2,0.29785443836769,NA,0.74872737556561,NA,-0.0280816154817,0.55689945309213,3.1933,NA,950.8,-0.042455080298935,-0.016261312217195,374.3,8.07,0,544691,967.9,3.3,160.45454545455,967.9,1.05,0.74872737556561
"4",2008-12-31,66.3,1.09,0.3794,0.13469021251122,578.2,855.3,51,38.3,0.065447710184552,0.034282133906194,0.044779609493745,-46.7081,0.44280442804428,8.3648648648649,38,0.0051,2.5255,84.2,52.8338,122.2,0.37252,546.9,0.86823305286553,0.5841700491348,6.4952494061758,4.4754500818331,0.48952738990333,0.13,0.025,86.5419,585.2,0.16614053548463,NA,NA,-0.055,-0.0065,0.37742150968604,0.028,NA,0.20659417748159,629.9,495.2,0.18174474959612,0.15379357484621,59.2,0.052989616899391,288.3,0.25805585392051,0.042660810810811,0.85645105499827,0.64345114345114,0.075366988900823,0.44325098460437,-33.7081,-0.63800255426588,1117.2,0.083876513732338,0.10238671739882,402.6,7.54,90,1022397,936.2,-13.9,NA,936.2,1.05,0.87578569290632
"5",2007-12-31,66.3,1.05,0.2964,0.060360509343476,568.2,857,32.9,49.9,0.085139054768811,0.044371332029166,0.058226371061844,0.9699,0.5668016194332,10.196660482375,35.3,0.033777292576419,18.564,90.2,55.5118,125.5,0.38457,536.2,0.96647440519106,0.47857907890039,5.9445676274945,4.2725099601594,0.47679174817713,0.185,0.05,56.9419,586.1,0.14935822637106,1,9.29,-0.12,0.2192,0.41359223300971,0.024,NA,0.20186697782964,554.8,549.6,0.066411935953421,0.062276062105443,53.9,0.047928152231905,259.7,0.23092655166281,0.34441558441558,0.96726504751848,0.55117083688512,0.080206295571759,0.48870709585631,-1.4301,-0.025762249534112,1124.6,0.1000572927181,0.094860964449138,403,9.29,36.5,485062,1120.4,55.9,9.8318425760286,1120.4,1.05,0.9692409459236
"6",2006-12-31,73.1,1.93,0.3202,0.12174707046112,577.1,845.9,32.5,46.4,0.036992744957347,0.045584045584046,0.054852819482208,-33.413,0.62460961898813,40.774305555556,32.3,0.017429958273014,20.468,45.2,30.1027,77.5,0.33401,1207.9,1.9778942197478,1.0689380530973,26.723451327434,15.585806451613,1.1866588073485,0.33,0.045,63.3158,1254.3,0.15510107577728,1.06,15.084905660377,-0.205,-0.017,0.17233082706767,0.032,NA,0.20711668045868,610.7,1174.3,0.068125691901558,0.063780594754046,28.8,0.028293545534925,303.4,0.29806464289223,0.71069444444444,2.0348293190088,1.235585016835,0.044405147853424,1.153649670891,-33.213,-1.1033227421038,1017.9,0.049292202390699,0.049904695893259,361,15.99,80,603776,1130,62.5,18.7888,1130,1.25,1.9088418809922
"7",2005-12-31,70.5,1.66,0.3656,0,596,764.5,34.3,49.5,0.046248715313464,0.049594229035167,0.064748201438849,1.4974,0.50328227571116,39.494464944649,38.3,0.018443427076521,19.74,17.2,17.2,55.5,0,1020.8,1.8678865507777,1.0289285354299,59.348837209302,18.392792792793,1.022743212103,0.225,0.045,19.7026,1070.3,0.1670372792675,0.7,20.585714285714,-0.09,0.047,0.20511933586994,0.05,0.8369,0.22916939175932,546.5,1070.3,0,0,27.1,0.027151588017233,249.1,0.24957419096283,0.72841328413284,1.7958053691275,1.7553095530955,0.017232742210199,1.0723374411382,-2.5026,-0.14549737524553,998.1,0.031473010064044,0.045469798657718,397.2,14.41,0,503900,992.1,19.6,54.607142857143,992.1,1.15,1.7958053691275
"8",2004-12-31,69.1,1.91,0.4322,0.021691973969631,NA,735.7,26,31.7,0.029200442151805,0.032081773099889,0.043088215305152,14.5571,0.88385006941231,144.94594594595,51.2,0.020275162925416,19.348,-7.2738,-7.2738,43.9262,0,1053.9,1.8567653276956,1.0665924501569,NA,23.992514717868,1.1276481917398,0.105,0.04,3.3691,1085.6,0.18472203343754,0.74,18.662162162162,-0.095,0.1107,0.2015065913371,0.05,0.7001,0.24412124507272,567.6,1072.6,0.012120082043632,0.011974944731024,7.4,0.0079178258078322,254.3,0.27209501390969,2.6145945945946,1.8294388538291,13.804375804376,-0.0077827947785149,1.1476567515515,-10.6429,1.4631852341048,934.6,-0.012815010570825,0.012621524816647,383.5,13.81,13,205600,988.1,7.4,144.94594594595,988.1,1.2,1.8114466878024
"9",2003-12-31,66.9,1.54,0.3977,0,NA,748.6,7.8,47.3,0.047489959839357,0.050491033304868,NA,31.0771,0.7744531053558,16.168831168831,44.5,0.021423106350421,18.732,134.4728,90.0968,178.9728,0.33,948.7,1.7500461169526,1.0127028181042,7.0549583261448,5.3008054855263,1.1654791154791,0.055,0.045,95.7196,996,0.2201442693027,0.42,31.119047619048,-0.07,0.0095,0.36612021857923,0.05,0.8586,0.22695698637457,542.1,996,0,0,61.6,0.075675675675676,206,0.25307125307125,0.30409090909091,1.689854088904,2.939787485242,0.1652,1.2235872235872,-5.6229,-0.06240900476672,814,0.16619954989854,0.10451306413302,302.8,13.07,0,275100,936.8,0,NA,936.8,1.2,1.689854088904
"10",2002-12-31,65.7,1.44,0.4553,0.0058543724844493,NA,679.8,73.5,108.5,0.098216710419118,0.13697765433657,NA,8.8,0.6973,18.701188455008,37.6,0.016700862460281,18.396,93.2,57.9685,130.8,0.37802,996.2,NA,NA,10.688841201717,7.6162079510703,1.257669486176,0.09,0.065,22.0685,1104.7,0.24610179464548,1.05,15.676190476191,NA,-0.0083,0.24404332129964,0.05,0.8284,0.17843483377464,438.1,1101.5,0.0029051293690422,0.0028967140400109,58.9,0.074359298068426,154.6,0.19517737659386,0.3123259762309,2.027051895473,2.0779098283343,0.11766191137483,1.3906072465598,35.9,0.61930147761537,792.1,0.13231804610819,0.10839160839161,288.9,16.46,3.2,513537,789.9,NA,NA,789.9,1.1,2.2739100661949
