"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,382.6,2.1,0.4905,0.6144,1938.6,6885.6,21.2,1184.9,0.1191,0.2864,0.1721,271.46,0.8,NA,32.1,0,0,-24,-24.2,8,0,8762.7,2.28,1.94,NA,1109.2,2.12,NA,0.125,-284.76,9947.6,0,1.19,15.26,NA,-0.27,0.5247,0.108,0.8256,0.0236,3842,6859.3,0.4502,0.3105,-210.4,-0.0509,2965.3,0.7168,0,3.54,NA,-0.0059,1.66,260.56,NA,4136.7,-0.0063,-0.1085,519.6,18.16,3088.3,9458300,4515.4,160.7,42.68,4515.4,1.5,1.98
"2",2010-12-31,382,1.66,0.5252,0.61367131665129,2135.2,7699.4,15.2,1495.2,0.25936269492966,0.32722736524194,0.19419695041172,-306.1277,0.71401370906321,NA,45.7,0,0,-450.8381,-450.8381,-405.1381,0,4269.7,1.0590321700523,1.0517797758345,NA,NA,0.93443196988598,NA,0.015,-114.2104,5764.9,0,0.11,57.363636363636,NA,0.1148,0.45075125208681,0.139,0.816,0.054030184170195,4031.7,2373.2,1.4291673689533,0.58833631112422,-1096.7,-0.2400148819294,2743.8,0.60048585122448,NA,1.1114649681529,NA,-0.098666776092618,0.51937933600333,-336.6277,NA,4569.3,-0.1118233251482,-0.5136286998876,895.1,6.31,3391.7,10045802,4059.5,-389.6,NA,4059.5,1.5,1.043062114386
"3",2009-12-31,380.7,0.86,0.5885,0.5737560546015,3194.4,10051.2,39.3,1890.6,0.26180881558722,0.46288316521398,0.18809694364852,1081.8433,0.5947323704333,NA,54.2,0,0,-1246.4364,-1246.4364,-1192.2364,0,5330.7,0.95128218855399,1.0421904631567,NA,NA,1.3051366173734,NA,-0.05,-2313.3797,7221.3,0,-0.14,NA,NA,-0.5596,0.38822355289421,0.138,0.8613,0.10789756446991,5603.7,2921.4,1.4718628055042,0.59544680320718,-1182.6,-0.28954069141122,4287.9,1.0498237195182,NA,0.91453794139745,NA,-0.30517000293801,0.71525805503868,1066.9433,NA,4084.4,-0.22243095811696,-0.37021036814425,672.4,7.52,4299.9,7558276,5114.9,-1048.1,NA,5114.9,1.4,0.96357231495937
"4",2008-12-31,258.2,0.77,0.5953,0.54553176485672,2835.7,7708.5,18.9,1655.3,0.22892665993611,0.26318467286748,0.21473697865992,-1447.1986,0.38971946917521,NA,74,0,0,-1624.3617,-1624.3617,-1550.3617,0,5575.4,1.2161944026351,1.3912761391426,NA,NA,0.88646156292233,NA,-0.01,-122.0631,7230.7,0.008990075890251,NA,NA,NA,-0.3238,0.27605633802817,0.195,0.8345,0,4584.3,3826.8,0.88948991324344,0.47075663490395,-1473.1,-0.23421575641943,3988.5,0.63415215835917,NA,1.3495080579751,NA,-0.25826564114794,0.6084426424994,-1502.2986,NA,6289.5,-0.35433146827215,-0.51948372535882,814.7,10,3403.9,8116636,4007.4,-1403.9,NA,4007.4,1.45,1.1588403102763
"5",2007-12-31,257.1,0.61,0.5292,0.47564024760286,4320.2,10225.7,70.1,1060.3,0.16130160951715,0.1144649199512,0.10368972295295,1189.7475,0.48374905517763,NA,83.9,0.015496119942741,41.136,-2269.9916,-2269.9916,-2186.0916,0,5513.1,0.76798027498015,0.73138407248703,NA,NA,0.59516792434498,NA,-0.025,-3445.9391,6573.4,0,-2.61,NA,NA,-0.3556,0.56340396905483,0.198,0.7721,0.011383083798664,7178.7,2654.6,1.4762299404807,0.59616028235008,-2274.4,-0.24553335276527,6388.1,0.68962874199782,NA,0.61446229341234,NA,-0.24505744297265,0.28657792747568,1175.9475,NA,9263.1,-0.31621207182359,-0.5264571084672,1693.3,10.93,3918.8,4543097,7537.9,-2028.1,NA,7537.9,1.6,0.79783954363394
"6",2006-12-31,255.3,2.87,0.4607,0.39822506861848,6577.4,13176.9,98.6,551.3,0.077734380507889,0.038621588297932,0.041838368660307,2122.3444,0.5383112654656,3.9725928074246,83.7,0.014910750136886,40.848,1198.4,763.3209,1282.1,0.36305,6540.8,0.63021380327016,0.60825979001795,5.4579439252336,5.1016301380547,0.45821890937623,-0.09,-0.02,-1373.9235,7092.1,0,-1.94,NA,0.255,-0.0221,0.60396932792061,0.193,0.8191,0.037535383891507,10378.7,2739.5,1.5888300784815,0.61372513077932,689.6,0.048310261727288,8603.9,0.60275037829961,0.0592343387471,0.41650196126129,NA,0.08395449195763,0.19191699826262,2137.2444,2.7999291163511,14274.4,0.073546868104869,0.1048438592757,1136,9.14,4352.6,7953445,10753.3,-1389.4,NA,10753.3,1.55,0.64886550777676
"7",2005-12-31,257,1.64,0.4235,0.41805056267584,5957.3,13048.2,88.9,1002.3,0.078756305690444,0.068209193916091,0.07681519290017,-173.7895,0.49114521841795,5.8786971953511,61.5,0.0048679428442898,41.12,2295.3,1448.4261,2356.8,0.36896,11724.3,1.2696193621745,0.78070397400384,5.1079597438243,4.9746690427699,0.79786995134234,0.105,0.095,1594.8156,12726.6,0,3.46,9.5722543352601,0.325,0.2485,0.26414027149321,0.186,0.8121,0.033330267776398,9234.5,8447.1,0.50662357495472,0.33626420253642,1436.9,0.097784885501378,7903.9,0.53788152029671,0.028617161945856,1.4179410135464,0.55987592336677,0.15620129980605,0.57484773214468,-146.3895,-0.10106799235049,14694.5,0.15684943548649,0.24119987242543,97.3,33.12,4279.5,1975000,15017.6,1228.5,6.8759462759463,15017.6,1.3,1.243220537668
"8",2004-12-31,255.7,1.11,0.3186,0.43480434429405,NA,10406.9,75.2,314.6,0.022801893151459,0.024180841333405,0.030229943595115,742.9625,0.69679849340866,10.33877755511,46.3,0.0040640081280163,40.912,1612.0059,1005.1663,1658.3059,0.37645,13482.5,1.7540036686745,1.0362943206536,8.3638030311948,8.1302851526937,1.1512483776214,0.23,0.195,233.3038,13797.1,0,5.77,6.8232235701906,0.33,0.2667,0.23282418354956,0.181,0.7472,0.042577520683393,7686.7,10318.1,0.33717447979764,0.25215443825152,998,0.085217569506114,6697.7,0.57190552633377,0.040993987975952,2.2816044932888,0.44951206761349,0.13764651957101,0.88104549491085,771.8625,0.76789529837183,11711.2,0.13076694698843,0.22068416513721,92.4,39.37,3479,1568200,13010.3,998,10.33877755511,13010.3,1.25,1.7243572919401
"9",2003-12-31,125.2,0.72,0.3215,0.43272900763359,NA,8063.4,39.1,404.1,0.037777653129908,0.037897402232017,NA,913.0495,0.44790046656299,13.067390247854,40.2,0.0031560675398454,25.04,1050.5773,651.3789,1090.7773,0.37998,10292.7,1.8139153728213,0.96527243740036,9.7971849362934,9.4361150478298,1.1374531711037,0.2,0.15,-260.5706,10696.8,0,8.83,7.1766704416761,0.36,0.183,0.23128663399635,0.1789,0.6906,0.055981347818538,5674.3,8066.5,0.32607698506167,0.24589596888789,617.3,0.068218236470731,5118.7,0.56567096553172,0.040563745342621,2.3394043096198,0.65336951239268,0.1161,0.8914343179834,911.9495,1.400029171316,9048.9,0.11479458811586,0.17902613033265,78.6,63.37,2630.3,834800,10663,0,NA,10663,1.2,1.7598052118979
"10",2002-12-31,61.1,0.91,0.3783,0.47253167217626,NA,6888.5,0,613.2,0.073522535160606,0.082068577852726,NA,-40.9,0.5268,13.197031039136,29.8,0.0041653884173569,24.44,762,464.8429,791.8,0.38997,7727.1,NA,NA,10.140551181102,9.7589037635767,1.0341684734602,0.125,0.11,494.6429,8340.3,0,9.36,10.103632478633,NA,0.3457,0.36997504851677,NA,0.7118,0.022065761776874,4620.1,5867.4,0.42146436240924,0.29650012589475,444.6,0.05950373403999,3887.5,0.52028962231323,0.054970760233918,2.1255615128242,1.0557624831309,0.10198345780133,0.78527262507026,-29.8,-0.064107685767186,7471.8,0.10061315988831,0.16106361396899,63.2,94.57,2472.9,789242,7885.8,462.2,12.694504543488,7885.8,1.1,1.6724962663146
"11",2001-12-31,NA,1.03,0.4589,0.4983,NA,5714.3,0,72.1,0.013337526360576,0.013396755792564,NA,1013.895,0.3936,10.397486772487,32.9,0.0031,9.747,561.0652,345.027,593.9652,0.38505,5333.7,NA,NA,9.5063817894961,8.9798190197001,0.99104405507349,0.165,NA,-635.968,5405.8,0,7.95,6.4830188679245,0.36,-0.0922,0.24531054606086,0,0.7201,0.027929930175175,4466.0649,3144.2,0.71929266586095,0.41836545932147,302.4,0.056188334974637,3534.179,0.65667868224976,0.032232208994709,1.3810339526508,0.63015071348405,0.06410878030807,0.58421746966685,980.995,2.8432408848971,NA,0.077255268892308,0.13282382395573,59.7,51.54,2261.6,372800,5381.9,392.3,8.0147846036197,6925.9,1.1,1.2104168033922
"12",2000-12-31,NA,1.1,0.4695,0.29796328076936,NA,2886.5,0,184,0.050859638454309,0.044240340458272,NA,129.6052,0.70287539936102,12.340347666972,14.2,0.0024673784104389,6.656,392.61904,241.5589,406.819,0.38475,3433.8,NA,NA,8.7458825226611,8.4406078928853,0.82561131013921,0.1,NA,55.9364,3617.8,0,NA,7.3116666666667,NA,0.1605,0.31621692428609,NA,0.6971,NA,1984.1,2697.6,0.34111803084223,0.25435347448726,218.6,0.052559447957491,1245,0.29934360799211,0.030448307410796,2.161711675615,123.40347666972,0.0580796,0.64860186097954,185.6225,0.76843588618368,NA,0.12174732340104,0.17517429281192,56.5638,43.87,920.2,NA,4159.1,246.3,10.952496954933,4684.1,NA,1.6686499700198
