"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-09-30,7.8,1.97,0.559,0.0918,200.9,279.2,44.8,61.4,0.2673,0.1923,0.2199,-0.01,0.8,18.86,32.5,0,0,17,11.17,49,0.3271,0.3273,168.3,1.05,0.53,10.14,3.43,0.53,NA,-1.12,229.7,0.5781,1.77,14.9,NA,0.09,0.3373,NA,0.785,0,159.8,209.4,0.0969,0.0884,11.1,0.0348,26.2,0.0821,0,1.04,0.052,0.66,12.29,1.1005,319.3,0.0699,0.0553,11.2,26.38,20.3,69781,319.2,11.1,18.86,319.2,1.55,1.04
"2",2011-09-30,7.8,2.04,0.6523,0.076545632973503,188.2,264.8,58.5,26.1,0.079718998167379,0.078307830783078,0.098564954682779,0,0.61321477847616,NA,30.5,0,0,-3.3,-3.3,27.2,0,NA,301.3,1.6955543050084,0.9039903990399,NA,11.077205882353,0.9039903990399,NA,-31.3,327.4,0.55324773413897,2.13,18.558685446009,NA,0.6128,0.40397899972368,NA,0.7809,0,177.7,311.8,0.050032071840924,0.047648136835675,-3.2,-0.0096009600960096,53.2,0.15961596159616,NA,1.6567481402763,-0.0099009900990099,0.93549354935494,28,NA,333.3,-0.018570624648284,-0.017003188097768,13.6,39.53,15.6,77380,333.3,-3.4,NA,333.3,1.6,1.6064769381747
"3",2010-09-30,7.8,2.02,0.6271,0,190.2,235.1,18.8,49.7,0.20343839541547,0.24208475401851,0.21139940450872,0,0.65778982618402,NA,27.1,0,0,-14.5,-14.5,12.6,0,NA,194.6,1.3850533807829,0.94788114953726,NA,15.444444444444,0.94788114953726,NA,-6.2,244.3,0.50191407911527,0.25,127.6,0.1,-0.1539,0.22958693563881,NA,0.6603,0,140.5,244.3,0,0,-9.4,-0.045786653677545,41.2,0.20068192888456,NA,1.2844374342797,-0.070628348757915,1.1899659035558,-8.3,NA,205.3,-0.10320284697509,-0.049421661409043,7.1,31.9,0,41669,205.3,-9.3,NA,205.3,1.65,1.2844374342797
"4",2009-09-30,7.8,2.17,0.6316,0,186,233.6,53.3,8.3,0.044266666666667,0.025546321945214,0.035530821917808,-10.8315,0.43065231158961,5.3571428571429,24.3,0,0,56.4,35.0024,80.7,0.37939,NA,179.2,1.0084411930219,0.7344262295082,3.177304964539,2.2205700123916,0.55155432440751,NA,16.8339,187.5,0.63056506849315,1.41,16.382978723404,NA,0.2385,0.56639094471049,NA,0.6464,0,177.7,187.5,0,0,35,0.10772545398584,43.5,0.13388734995383,0,1.008064516129,0.1735918744229,0.57710064635272,18.1685,0.51906473020353,324.9,0.19697469893078,0.18817204301075,6.8,23.1,0,107030,244,10.2,18.382352941176,244,1.7,1.008064516129
"5",2008-09-30,7.8,2.19,0.5268,0,186,233.6,53.3,8.3,0.068088597210828,0.025546321945214,0.035530821917808,-0.0134,0.48595292331055,3.4828571428571,24.3,0,0,56.4,35.0024,80.7,0.37939,NA,113.6,0.63927968486213,0.34953846153846,2.0141843971631,1.4076827757125,0.3496460449369,NA,6.0158,121.9,0.63056506849315,3.96,4.4974747474748,NA,0.2385,0.69637173774666,NA,0.7356,0,177.7,121.9,0,0,35,0.10772545398584,43.5,0.13388734995383,0,0.65537634408602,0.1735918744229,0.37519236688212,28.9866,0.82813201244705,324.9,0.19697469893078,0.18817204301075,6.8,17.81,0,122353,325,35,3.4828571428571,325,1.6,0.65537634408602
"6",2007-09-30,7.7,1.59,0.4393,0.03242542153048,149.2,195.9,58.7,14.9,0.026856524873828,0.057796741660202,0.076059213884635,0,0.41884816753927,20.213235294118,18.1,0,0,43.4,26.5118,61.5,0.38913,NA,539.9,3.875807609476,2.0942591155935,12.440092165899,8.7788617886179,2.0942591155935,NA,-14.0882,554.8,0.62685043389484,4.43,16.584650112867,NA,0.5075,0.47490746320048,NA,0.7411,0,139.3,549.8,0.009094216078574,0.0090122566690699,27.2,0.1055081458495,25.9,0.10046547711404,0,3.6849865951743,0.16834755624515,2.1326609775019,40.6,1.5313959941849,257.8,0.19032130653266,0.18230563002681,6.2,73.47,5,172913,257.8,27.2,20.213235294118,257.8,1.15,3.597924773022
"7",2006-09-30,7.5,1.27,0.499,0,119.2,149.4,35.5,14.5,0.052214620093626,0.086002372479241,0.097054886211513,0.0149,0.30460921843687,17.465408805031,13.3,0,0,24.6,15.4695,37.9,0.37116,NA,263.2,2.5138490926456,1.5620178041543,10.69918699187,6.9445910290237,1.5610913404508,NA,-6.7454,277.7,0.57898259705489,2.68,13.59328358209,NA,0.4323,0.258125,NA,0.5083,0,104.7,277.7,0,0,15.9,0.094306049822064,25.1,0.14887307236062,0,2.3296979865772,0.14590747330961,1.64709371293,22.2149,1.4360476424546,168.6,0.14775037249284,0.13338926174497,4.8,36.43,0,59525,168.5,15.9,17.465408805031,168.5,0.95,2.3296979865772
"8",2005-09-30,7.5,0.55,0.483,0,NA,114.1,38.2,23.1,0.10030395136778,0.19794344473008,0.20245398773006,0,0.22774327122153,23.03,8.2,0,0,13.5179,9.3234,21.7179,0.31029,NA,207.2,2.6294416243655,1.7754927163667,15.327858604943,9.5405304479675,1.7754927163667,NA,-20.6766,230.3,0.52497808939527,1.84,16.75,NA,0.2664,0.29626719056974,NA,0.4947,0,78.8,230.3,0,0,10,0.085689802913453,20.9,0.17909168808912,0,2.2600588812561,0.11583436161097,1.9734361610968,30,3.2177067855297,116.7,0.11831738728046,0.098135426889107,4.5,30.82,0,27626,116.7,10,23.03,116.7,0.85,2.2600588812561
"9",2004-09-30,5.6,0.68,0.4525,0,NA,56.8,13.9,7.7,0.061748195669607,0.1232,NA,-1.0696,0.30055248618785,14.5,4.7,0,0,11.0464,11.0464,15.7464,0,NA,117,2.7464788732394,1.872,10.591666802457,7.4302603385404,1.6883116883117,NA,2.916,124.7,0.52816901408451,1.88,11.063829787234,-0.04,0.3093,0.57337883959044,NA,0.435,0,42.6,124.7,0,0,8.6,0.12409812409812,10.9,0.15728715728716,0,2.479125248509,0.1594,1.7994227994228,8.1304,0.73602554768398,69.3,0.25930563380282,0.17097415506958,2.7,20.8,0,50766,62.5,5.1,24.450980392157,62.5,0.75,2.479125248509
"10",2003-09-30,5.5,0.82,0.3651,0,NA,44.3,2,17,0.4066985645933,0.47091412742382,NA,-4.3,0.4965,NA,4.2,0,0,-3.3,-3.3,0.9,0,NA,24.8,NA,NA,NA,27.555555555556,0.68698060941828,NA,-1.1,41.8,0.42889390519187,-0.36,NA,NA,-0.0512,0.24308588064047,NA,0.2567,0,24.6,41.8,0,0,-2.3,-0.063711911357341,5.5,0.15235457063712,NA,1.0048076923077,-0.091412742382271,1.1578947368421,-2.2,NA,36.1,-0.13414634146342,-0.055288461538462,2,7.75,0,5271,51.6,-0.9,NA,51.6,0.65,1.0081300813008
