"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-10-31,165.7,1.31,0.3012,0.3902,2586.4,5055.2,9.6,1159.7,0.1674,0.7858,0.2294,769.94,0.8,132.44,23.1,0,0,443,442.52,466,0,5766.6,1.87,3.06,13.03,12.38,3.91,NA,0.185,-313.92,6926.3,0.0197,1.05,30.79,NA,-0.225,0.3077,NA,0.8069,0,3081.7,5271.3,0.314,0.2389,39.8,0.027,2792.7,1.8922,0,2.04,NA,0.2998,3.57,756.44,1.7094,1475.9,0.1436,0.0154,261.4,32.33,1655,2765587,1882.8,136.4,38.65,1882.8,1.3,1.63
"2",2010-10-31,166.4,1.43,0.3837,0.40103129028478,2555.5,5171.6,4.8,1297.8,0.2517995382317,0.86820979395237,0.2509474824039,-32.2709,0.8,NA,20,0,0,-149.8792,-149.8792,-129.8792,0,3856.3,1.2989860881868,2.6128463988075,NA,NA,2.5798100080278,NA,0.04,-102.4083,5154.1,0.015449764096218,0.55,37.127272727273,NA,-0.157,0.26025857223159,0.136,0.7776,0,2968.7,3443.1,0.49693590078708,0.33196872392852,-3.4,-0.0022745517795023,2552.3,1.707452502007,NA,1.3473292897672,NA,-0.10026705913835,2.3033850682366,-47.4709,NA,1494.8,-0.050486475561694,-0.0013304637057327,263.2,20.42,1711,3140126,1475.9,39.7,86.727959697733,1475.9,1.3,1.2080393765382
"3",2009-10-31,164.7,0.92,0.3901,0.4593641096244,2513.2,5634.4,2.7,1908.9,0.35050126693842,1.0875064091608,0.33879383785319,-349.9305,0.8,NA,23.9,0,0,-517.1393,-517.1393,-493.2393,0,3537.3,1.2911267657043,2.3664035322451,NA,NA,2.0152110750299,NA,-0.06,-146.0088,5446.2,0.01249467556439,-0.2,NA,NA,-0.4589,0.20642201834862,0.144,0.8066,0,2739.7,3310.8,0.64498006524103,0.39208989754324,-755.8,-0.43058166695152,2357.9,1.3433031390646,NA,1.3173643164094,NA,-0.29461590611291,1.8861733037088,-371.1305,NA,1755.3,-0.18875763769756,-0.30073213433073,321.2,19,2135.4,2373139,1494.8,-3.3,NA,1494.8,1.3,1.1715785397754
"4",2008-10-31,160.4,0.92,0.3946,0.39770444229481,3237.7,6586.8,8.2,1633.5,0.31257175660161,0.51722500158318,0.24799599198397,-1376.2475,0.54738976178409,NA,28.3,0,0,-311.5905,-311.5905,-283.2905,0,3592.5,0.96002244728896,2.0466586908221,NA,NA,1.1375150402128,0.12,-0.11,1084.7569,5226,0.013132325256574,-0.35,NA,-0.11,-0.3346,0.26513122656668,0.187,0.7657,0,3742.1,3088.1,0.69230271040446,0.40908916953693,-297.8,-0.094294218225572,3098.2,0.98100183648914,NA,0.95379436019397,NA,-0.098660800455956,0.97780381229814,-1396.3475,NA,3158.2,-0.083266224847011,-0.09197887389196,429.9,18.81,2137.9,4080611,1755.3,-755.8,NA,1755.3,1.35,0.9721705484039
"5",2007-10-31,157,0.68,0.3248,0.39112722250993,3527.2,7220.3,15,900.3,0.16578278643244,0.1937378954164,0.12469010982923,1430.0105,0.73891625615764,88.649859943978,29.9,0,0,98.4,49.633,128.3,0.4956,4530.3,0.92593046783984,1.4344563358875,46.039634146341,35.310210444271,0.97488702388638,-0.09,-0.125,-1365.4775,5430.6,0.011675415148955,-0.25,NA,0.19,-0.2561,0.34777376654633,0.218,0.7403,0,4892.7,3164.8,0.71593781597573,0.41722829889883,35.7,0.007682375726275,4463.5,0.96051215838175,0,0.89725561351781,NA,0.021174951581666,0.68104153217129,1415.1105,28.511507300768,4647,0.010144288429701,0.010121342708097,516.7,21.43,2265.8,2615577,3158.2,-297.8,NA,3158.2,1.5,0.93744174003107
"6",2006-10-31,153.9,2.68,0.39,0.40734250568211,3415.9,7583.5,41.7,632.5,0.11423772283129,0.10329060178003,0.083404760334938,1155.9788,0.61538461538461,4.6404249126892,30.4,0,0,1147.5,699.952,1177.9,0.39002,4904.2,0.95576083567197,1.0553475360448,4.2738126361656,4.1635113337295,0.80088184861599,-0.09,-0.055,-467.3268,5536.7,0.013067844662755,0.45,38.155555555556,0.305,0.0641,0.32885906040268,0.24,0.7615,0,5131.2,3188.9,0.7362413371382,0.42404320262973,687.2,0.11222340164938,4794.2,0.78291826569772,0,0.93354606399485,NA,0.18739283089736,0.52076426880052,1167.2788,1.6676554048276,6123.5,0.13641098573433,0.20117684943939,573.4,17.17,2347.8,7752654,4647,99.5,32.049246231156,4647,1.5,0.96061557679962
"7",2005-10-31,154.9,2.31,0.3689,0.39840654795594,2763.6,6343.8,43,689.2,0.10200396649202,0.11896295784859,0.10864150824427,-209.4876,0.60721062618596,6.1114005706488,20.3,0,0,1383.6,842.9583,1403.9,0.39075,6067.4,1.5539107719101,0.99083857271168,4.3852269442035,4.3218177932901,1.0472951979839,0.075,0.08,1029.7459,6756.6,0.012531920930672,1.85,17.421621621622,0.325,0.4372,0.28553054662379,0.295,0.7399,0,3904.6,4926.4,0.37150860669048,0.27087588432052,806.1,0.13914109158698,3676.6,0.63461870404253,0,1.7826024026632,0.81485340941984,0.2388234887976,0.85034694652536,-186.7876,-0.22158585330311,5793.4,0.21588851610921,0.29168475900999,482.8,32.23,1830.2,1423800,6123.5,687.2,7.1688009313155,6123.5,1.4,1.4708084809961
"8",2004-10-31,149.6,1.5,0.3931,0.47369863764699,NA,4905.6,20.4,580.9,0.079298341410143,0.11018797776893,0.11841568819308,1034.4453,0.76316458916306,13.682229283794,15,0,0,748.8262,473.1833,763.8262,0.3681,6744.6,2.1989436619718,1.2793490013088,9.0068961527549,8.8300189537877,1.7324497187331,0.22,0.185,-566.662,7325.5,0.010681669928245,5.5,6.3,0.27,0.3747,0.29815245049231,0.295,0.7534,0,3067.2,5597.4,0.30873262586201,0.23590198621254,409.1,0.10508335259819,2920.8,0.75025044309162,0,2.9153125,0.62191951289971,0.19234702935964,1.4377745241581,1039.8453,2.1975529068477,3893.1,0.15427206847222,0.21307291666667,381.1,34.65,1728.1,1983100,5271.9,469.2,11.929667519182,5271.9,1.25,2.0080315780817
"9",2003-10-31,73.3,1.06,0.3607,0.50364718141786,NA,3787.4,15.5,425.3,0.065469043440781,0.10924456088978,NA,995.1614,0.58774604934849,19.237490377213,12.1,0,0,503.6988,318.3024,515.7988,0.36807,6070.9,2.3811186068403,1.5593999640389,12.052639394813,11.7698994259,2.1875540501586,0.18,0.165,-680.259,6496.2,0.011538258435866,5.95,11.405042016807,0.265,0.1412,0.31007600857533,0.322,0.6474,0,2549.6,4997.9,0.29978591008223,0.23064252947877,259.8,0.093614874603632,2470.5,0.89020611127126,0,3.3847352024922,1.0687494654007,0.1815,1.8009152493514,998.5614,3.1371471472191,2775.2,0.1248440471776,0.17594473791142,288.3,67.86,1498.3,1207500,3893.1,259.8,19.237490377213,3893.1,1.2,2.1836700393291
"10",2002-10-31,70.2,0.81,0.4068,0.49831216132184,NA,2895.4,14.2,102.3,0.024850604868095,0.043924431086303,NA,891.3,0.437,13.618462937699,10.5,0,0,411.8,260.7106,422.3,0.3669,4014.3,NA,NA,9.7481787275376,9.50580156287,1.7236152855303,0.105,0.1,257.0106,4116.6,0.013296953788768,3.9,10.394871794872,NA,0.0347,0.41843971631206,NA,0.5992,0,2149.1,2994.7,0.37462851036832,0.27253072924258,219.9,0.0944182052383,2089.1,0.89699441820524,0,2.6513501549358,1.296996470257,0.17681408329755,1.2858308286818,3.7,0.014191982542481,2329,0.12131151644875,0.19468791500664,236.1,40.54,1121.9,1118002,2775.3,262.1,11.425791682564,2775.3,1.15,1.86789818994
