"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,57.3,1.77,0.5723,0.3748,250.7,489.6,21.1,60.1,0.2026,0.1413,0.1228,1.82,0.77,20.91,17.7,0,0,21,11.73,39,0.4359,0.4355,236.6,0.69,0.54,11.38,6.15,0.56,NA,6.51,296.7,0.1093,NA,NA,0.17,0.4749,NA,0.4239,0.4252,340.9,146.4,1.0266,0.5066,7,0.0165,51.6,0.1213,NA,0.58,NA,0.0489,0.34,5.22,0.4448,425.4,0.0344,0.0279,112.7,2.47,150.3,212854,440.4,-24.6,NA,440.4,1,0.74
"2",2010-12-31,53.5,0.97,0.5129,0.47207251347379,215.5,462.8,19.3,81.5,0.24779568257829,0.20961934156379,0.17610198789974,2.8622,0.43868200428934,8.5660377358491,23.7,0,0,32.4,21.4135,56.1,0.33909,0.3375,247.4,0.75726966636058,0.60935960591133,7.6358024691358,4.4099821746881,0.63631687242798,0.145,22.9512,328.9,0.084917891097666,0.36,6.5277777777778,0.2701,0.45241199478488,NA,0.6667,0.40492653414002,326.7,136.2,1.4148311306902,0.58589236850106,15.9,0.040895061728395,64.7,0.16640946502058,0,0.63201856148492,0.590761223162,0.083333333333333,0.35030864197531,-1.5378,-0.071812564533921,388.8,0.06554479338843,0.073781902552204,91.1,2.35,192.7,426628,406,9.4,14.489361702128,406,0.9,0.80573248407643
"3",2009-12-31,52.4,0.85,0.6506,0.49620390455531,185.8,472.2,2.5,61.4,0.14095500459137,0.20459846717761,0.13002964845404,14.4245,0.34583461420228,13.955801104972,10,0,0,33.2,19.1215,43.2,0.42405,0.42356687898089,374.2,1.2173064411191,0.9915209326974,11.271084337349,8.662037037037,1.246917694102,0.1717,12.197,435.6,0.043837357052097,0.26,17.961538461538,0.1803,0.56180606957809,NA,0.6701,0.41994917407878,307.4,252.6,0.72446555819477,0.42011019283747,18.1,0.060313228923692,56,0.18660446517827,0,1.3595263724435,0.81280146214166,0.11062979006998,0.84171942685771,6.9245,0.36213219009978,300.1,0.062204098893949,0.097416576964478,73.7,4.67,183,802097,377.4,13.6,18.573529411765,377.4,0.9,1.1811279826464
"4",2008-12-31,45.4,0.72,0.5838,0.092857142857143,114.3,182,3.7,39,0.082365364308342,0.17719218537029,0.21428571428571,13.6738,0.21925316889346,9.3292929292929,8.1,0,0,17.2,17.2,25.3,0,NA,434.5,4.9942528735632,1.5060658578856,25.261627906977,17.173913043478,1.9741026805997,0.175,7.9262,473.5,0.068131868131868,0.4,24.2,0.4215,0.25823846614739,NA,0.7635,0.013186813186813,87,461.8,0.025335643135557,0.024709609292503,49.5,0.22489777373921,44,0.19990913221263,0,4.0402449693788,0.53310245310245,0.078146297137665,2.0981372103589,9.2738,0.53917352577581,220.1,0.19770114942529,0.43307086614173,58.1,9.68,11.7,641841,288.5,56.7,8.1446208112875,288.5,0.8,3.7579365079365
"5",2007-12-31,42.3,1.49,0.5805,0.26788685524126,44,82.1,2.6,16,0.04306864064603,0.11095700416089,0.19488428745432,-5.7896,0.27562446167097,NA,7.9,0,0,3.4,3.4,11.3,0,NA,355.5,8.0612244897959,1.997191011236,104.55882352941,31.46017699115,2.4653259361997,0.15,14.4896,371.5,0.13641900121803,0.44,19.522727272727,0.0861,0.52705061082024,NA,0.683,0.084043848964677,44.1,355.4,0.045301069217783,0.043337819650067,-1,-0.0069348127600555,24.7,0.17128987517337,NA,8.0772727272727,NA,0.023578363384189,2.4646324549237,-11.0896,-3.2616464061353,144.2,0.077097505668934,-0.022727272727273,44.3,8.59,16.1,611714,178,21.9,16.228310502283,178,1,6.1813643926789
"6",2006-12-31,39.8,3.64,0.47,0.33396584440228,35.1,83.7,2.8,10.4,0.060676779463244,0.083266613290632,0.12425328554361,-2.0075,0.45957446808511,76.9,9.4,0,0,5.1,5.1,14.5,0,NA,161,3.806146572104,1.1709090909091,31.56862745098,11.103448275862,1.28903122498,0.15,13.7075,171.4,0.15412186379928,0.19,18.421052631579,0.2113,0.33564814814815,NA,0.6048,0.032258064516129,42.3,153.8,0.11443433029909,0.1026837806301,2,0.016012810248199,19.9,0.15932746196958,0,4.3817663817664,5.1266666666667,0.040832666132906,1.2313851080865,-8.6075,-1.6877502001601,124.9,0.12056737588652,0.056980056980057,41.3,3.5,17.6,61677,137.5,-1.2,NA,137.5,1.35,3.2523719165085
"7",2005-12-31,39.4,2.95,0.5524,0.2515243902439,49.1,90.6,6.1,9.3,0.064628214037526,0.090998043052838,0.10264900662252,-5.7884,0.46343229543809,NA,13.1,0,0,-2.3,-2.3,10.8,0,NA,134.6,2.3907637655417,1.1114781172585,NA,12.462962962963,1.3170254403131,0.2,10.4884,143.9,0.17991169977925,NA,NA,-0.2921,0.31793960923623,NA,0.4326,0.030905077262693,56.3,127.4,0.12951334379906,0.11466296038916,-4.3,-0.042074363992172,31.3,0.30626223091977,NA,2.5947046843177,NA,-0.022504892367906,1.2465753424657,-12.7884,NA,102.2,-0.040852575488455,-0.087576374745418,38.7,3.1,16.5,124271,121.1,0.8,159.25,121.1,1.6,2.1935975609756
"8",2004-12-31,39,2.89,0.804,0.23620025673941,NA,102.4,7,18.3,0.17698259187621,0.14375490966221,0.1787109375,-1.834,0.71890547263682,NA,10.6,0,0,-6.2558,-6.2558,4.3442,0,NA,85.1,1.4278523489933,0.66849960722702,NA,19.589517881478,0.59552134359692,0.2,-0.8218,103.4,0.1748046875,NA,NA,0.2496,0.28904847396768,NA,0.4713,0.201171875,59.6,85,0.21647058823529,0.1779497098646,-10.7,-0.074877536738978,16.8,0.11756473058083,NA,1.4285714285714,NA,-0.043777746675997,0.59482155353394,-5.434,0.86862991973274,142.9,-0.10496375838926,-0.17983193277311,51.7,2.2,18.4,150679,127.3,-13.1,NA,127.3,1.65,1.3273427471117
"9",2003-12-31,31.4,2.57,0.8949,0.28349514563107,NA,65.3,6,18.8,0.13633067440174,0.138540899042,NA,8.3792,0.57436585093307,NA,16.2,0,0,3.7853,3.7853,19.9853,0,NA,119.1,3.6422018348624,0.87767133382461,31.463737448188,5.9593771625259,1.2931596091205,0.25,5.6062,137.9,0.17457886676876,0.11,30.272727272727,-0.0605,0.51828724353256,NA,0.3065,0,32.7,123.3,0.1184103811841,0.10587382160986,-13.5,-0.14657980456026,17.7,0.19218241042345,NA,3.3414634146342,NA,0.0411,1.3387622149837,-1.8208,-0.48102979822986,92.1,0.11575871559633,-0.36585365853659,37.1,3.33,14.6,78962,135.7,-4.2,NA,135.7,1.7,2.6776699029126
"10",2002-12-31,29.5,3.66,1.7034,0.17789291882556,NA,81.4,4.9,27.4,0.1636798088411,0.29782608695652,NA,-4.7,0.4732,NA,11.5,0,0,-15.7136,-15.7136,-4.2136,0,NA,140,NA,NA,NA,NA,1.5217391304348,0.2,-9.1136,167.4,0.14496314496314,0.11,46.272727272727,0.2894,0.64030612244898,NA,0.1893,0.0061425061425061,30.5,157.1,0.065563335455124,0.061529271206691,-17.8,-0.19347826086956,9.2,0.1,NA,3.3004201680672,NA,-0.1708,1.7076086956522,-6.6,NA,92,-0.5152,-0.37394957983193,39.3,5.09,10.3,144894,95.6,-16.7,NA,95.6,1.65,4.5901639344262
