"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,82.6,1.12,0.3412,0,635.7,690.6,9.4,340.5,0.1536,0.6865,0.493,1.72,0.8,19.76,9.1,0,0,180,109.57,189,0.3923,0.3919,1876.8,6.36,3.62,10.41,9.91,3.78,0.13,0.18,107.56,2217.3,0.035,NA,NA,0.26,0.229,0.05,0.9073,0.1051,295.2,2217.3,0,0,112.2,0.2262,37,0.0746,0,3.49,1.52,0.3635,4.47,2.02,0.0184,496,0.3712,0.1765,264.2,27.25,0,511931,519,117.3,18.9,519,0.75,3.49
"2",2010-12-31,94,0.29,0.4001,0,557.6,593.8,7.9,403.2,0.23435047951177,1.1119691119691,0.67901650387336,6.9101,0.46863284178955,11.296782665791,7.1,0,0,135.1,135.1,142.2,0,0,1317.3,8.5317357512953,3.1319543509272,9.7505551443375,9.2637130801688,3.6329288472146,0.09,0.115,127.3899,1720.5,0.039238800943079,NA,NA,0.1325,0.19308755760369,0.05,0.8954,0,154.4,1720.5,0,0,152.3,0.42002206287921,43.2,0.11913954771098,0,3.0855451936872,1.2551980739768,0.37258687258687,4.7448979591837,7.7101,0.05706953195586,362.6,0.875,0.27313486370158,183.3,20.94,0,816770,420.6,103.2,16.671511627907,420.6,0.75,3.0855451936872
"3",2009-12-31,94,0.24,0.4683,0,557.6,593.8,7.9,403.2,0.18874637206254,1.1119691119691,0.67901650387336,0.8101,0.42707666026052,14.026263952725,7.1,0,0,135.1,135.1,142.2,0,0,1733,11.224093264249,4.6913914455874,12.827535159141,12.1870604782,4.7793712079426,0.105,0.105,133.4899,2136.2,0.039238800943079,NA,NA,0.1325,0.31571290009699,0.0509,0.9004,0,154.4,2136.2,0,0,152.3,0.42002206287921,43.2,0.11913954771098,0,3.8310616929699,1.3358346621643,0.37258687258687,5.8913403199118,1.6101,0.011918200773017,362.6,0.875,0.27313486370158,183.3,22.84,0,1018266,369.4,144.4,14.793628808864,369.4,0.8,3.8310616929699
"4",2008-12-31,95.9,0.14,0.4406,0,434.2,466.4,7.5,316.9,0.12614943672625,0.97059724349158,0.67945969125214,0.7908,0.29051293690422,18.430667644901,9.4,0,0,126.5,126.3216,135.9,0.00141,NA,2195.2,18.714407502131,6.4262295081967,17.353359683795,16.153053715968,6.7234303215926,0.32,0.13,127.4308,2512.1,0.048456260720412,NA,NA,-0.0866,0.3556003455226,0.073,0.8867,0,117.3,2512.1,0,0,136.3,0.41745788667688,17.1,0.052373660030628,0,5.7855826807923,0.57595836390316,0.38744257274119,7.6940275650842,-1.1092,-0.0087804257246791,326.5,1.0769107843137,0.31391064025795,138.9,26.09,0,1766119,341.6,141.9,17.703312191684,341.6,0.8,5.7855826807923
"5",2007-12-31,44.7,0.98,0.3842,0,425.7,499.3,13.7,328.7,0.10950826226013,0.98531175059952,0.65832165031043,1.9186,0.45809474232171,62.794979079498,8.8,0,0,38.1,37.6218,46.9,0.01255,NA,2672.9,27.555670103093,7.4433305485937,70.154855643045,56.991471215352,8.0122901678657,NA,0.195,30.8032,3001.6,0.060084117764871,1.15,57.617391304348,1.0615,0.35674157303371,0.08,NA,0,97,3001.6,0,0,47.8,0.14328537170264,-25.1,-0.075239808153477,0,7.0509748649284,NA,0.11420863309352,8.9976019184652,6.8186,0.18124084844626,333.6,0.38785407216495,0.11228564716937,263.2,66.26,0,513105,359.1,70.3,42.697012802276,359.1,1.1,7.0509748649284
"6",2006-12-31,43.4,1.85,0.3268,0,340.4,372.1,11.4,308.3,0.14852105212448,1.9624443029917,0.8285407148616,-0.3015,0.78335373317014,NA,7.5,0,0,-47.6705,-47.6705,-40.1705,0,NA,1767.5,55.06230529595,10.282140779523,NA,NA,11.250795671547,NA,0.355,-51.269,2075.8,0.066917495296963,-0.52,NA,0.2559,0.32722604083738,0.088,0.9539,0,32.1,2075.8,0,0,-35,-0.22278803309994,3.2,0.020369191597708,NA,6.0981198589894,NA,-0.30344029280713,13.213239974538,3.5985,NA,157.1,-1.4850613707165,-0.10282021151586,174,45,0,424328,171.9,-30.6,NA,171.9,1.6,6.0981198589894
"7",2005-12-31,39.7,1.42,0.3613,0,249.8,276.6,7.7,227.7,0.18349584978645,1.992125984252,0.82321041214751,0.169,0.75283697758096,NA,6.9,0,0,-45.6363,-45.6363,-38.7363,0,NA,1013.2,45.846153846154,8.2575387123064,NA,NA,8.8643919510061,NA,0.37,-46.6053,1240.9,0.071583514099783,-0.89,NA,0.0786,0.23264358924773,0.11,0.8119,0,22.1,1240.9,0,0,-38.2,-0.334208223972,-2.3,-0.020122484689414,NA,4.9675740592474,NA,-0.39926745406824,10.856517935258,0.969,NA,114.3,-2.0649895927602,-0.1529223378703,132.2,31.3,0,282783,122.7,-41.4,NA,122.7,1.7,4.9675740592474
"8",2004-12-31,30.9,1.97,0.4771,0,NA,159,6.7,113.8,0.17550894509562,1.3810679611651,0.71572327044025,0,0.82582267868371,NA,6.1,0,0,-40.7492,-40.7492,-34.6492,0,NA,534.6,24.41095890411,6.4878640776699,NA,NA,6.4878640776699,NA,0.24,-41.3492,648.4,0.11635220125786,NA,NA,0.4433,0.26768781911014,0.111,0.6649,0,21.9,648.4,0,0,-40,-0.48543689320388,-1.6,-0.019417475728155,NA,4.7781871775976,NA,-0.49452912621359,7.868932038835,0.6,-0.01472421544472,82.4,-1.8606940639269,-0.29476787030214,102.8,20.8,0,164117,82.4,-40,NA,82.4,2.1,4.7781871775976
"9",2003-12-31,30.6,1.77,0.5267,0,NA,188.4,3.9,115.4,0.16228378568415,1.9362416107383,NA,0.3604,0.67210936016708,NA,5.8,0,0,-36.8353,-36.8353,-31.0353,0,NA,595.7,10.288428324698,9.994966442953,NA,NA,10.524734982332,NA,0.235,-35.2957,711.1,0.091825902335456,NA,NA,-0.2211,0.32970183486239,0.088,0.7289,0,57.9,711.1,0,0,-40.6,-0.71731448763251,6.8,0.12014134275618,NA,4.1032890940566,NA,-0.6508,12.563604240283,-1.5396,0.041796233712122,56.6,-0.63618791018998,-0.23427582227351,85.5,22.13,0,226883,59.6,-40.6,NA,59.6,1.8,4.1032890940566
"10",2002-12-31,27.1,2.23,0.6854,0,NA,182.8,8,72.8,0.21243069740298,1.1321928460342,NA,2.4,0.7148,NA,5.3,0,0,-27.3613,-27.3613,-22.0613,0,NA,269.9,NA,NA,NA,NA,4.1975116640746,NA,0.28,-30.0613,342.7,0.10229759299781,NA,NA,0.051,0.3715989563921,0.083,0.6336,0,90.7,342.7,0,0,-24.8,-0.38569206842924,10.6,0.16485225505443,NA,2.0960244648318,NA,-0.42552612752722,5.3297045101089,2.7,NA,64.3,-0.30166846747519,-0.15168195718654,79.1,12.64,0,225916,62.5,-29.1,NA,62.5,1.7,2.9757442116869
